TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[-0.1965831220149994, 7.902120113372803, 2.961991548538208]","[-0.381642997264862, -0.5596299767494202, 0.4212099909782409, 0.6031109690666199, -1.5176893472671509, -1.208909511566162, -0.0313503332436084]","[-7.875, -25.5, -35.625]","[0.0220609623938798, 1.0257998704910278, -0.5445427298545837]","[-54.9375, -41.25, -1.1875]","[-2.792799949645996, -3.954299926757813, -0.73089998960495]","[0.0187099296599626, 1.0516655445098877, -0.5415931344032288]","[0.1841999888420105, 9.17140007019043, 3.466899871826172]",,,
"[4.827812194824219, 6.629419803619385, 3.832935094833374]","[-0.3781670033931732, -0.5244569778442383, 0.4261600077152252, 0.6327090263366699, -1.3221523761749268, -1.2109054327011108, 0.0896627083420753]","[-10.4375, -25.875, -34.875]","[-0.4222474992275238, 0.0668984726071357, 0.1299397647380828]","[-57.5, -41.625, -0.4375]","[8.95669937133789, -1.999899983406067, 0.7516999840736389]","[-0.425598531961441, 0.0927642509341239, 0.132889375090599]","[0.8497999906539917, 9.178400039672852, 3.347299814224243]",,,
"[5.518500804901123, 11.481681823730469, 5.04103946685791]","[-0.3802239894866943, -0.51870197057724, 0.4385600090026855, 0.6277279853820801, -1.3323442935943604, -1.237712860107422, 0.0685352981090545]","[-11.0625, -24.875, -34.625]","[0.7995004057884216, 0.4887969195842743, -0.0274714827537536]","[-58.125, -40.625, -0.1875]","[-0.5807999968528748, -0.8436999917030334, 1.591499924659729]","[0.7961493730545044, 0.5146626830101013, -0.024539329111576]","[0.7572999596595764, 9.267600059509276, 3.1155998706817627]",,,"[45.0, 1.5, 18.54663276672364, 8.39900016784668, 7.005677700042725, 24.36675071716309, 2180.235069449991, 6.6266203, 44.6098103]"
"[0.788008451461792, 5.469046592712402, 1.830510854721069]","[-0.3661369979381561, -0.5087090134620667, 0.4471179842948913, 0.638155996799469, -1.3195794820785522, -1.2320631742477417, 0.037322886288166]","[-12.25, -26.5625, -33.125]","[-0.5144008994102478, 0.5445427298545837, 0.042498767375946]","[-59.3125, -42.3125, 1.3125]","[2.0632998943328857, -0.2075999975204467, -0.9791999459266664]","[-0.517751932144165, 0.570391058921814, 0.0454309210181236]","[0.8100000023841858, 9.24940013885498, 3.156299829483032]",,,
"[3.984239101409912, 4.158143997192383, 4.41315507888794]","[-0.3617729842662811, -0.4934549927711487, 0.4571419954299927, 0.6454780101776123, -1.2698795795440674, -1.2443490028381348, 0.0495250411331653]","[-13.125, -25.8125, -33.625]","[0.219352975487709, -0.0198967531323432, -0.0370009802281856]","[-60.1875, -41.5625, 0.8125]","[1.2450000047683716, -7.356799602508545, 1.899799942970276]","[0.2160019427537918, 0.0059341192245483, -0.034068826586008]","[0.9319999814033508, 9.288700103759766, 3.0033998489379883]",,,
"[-2.269435167312622, -0.0997711718082428, 2.35027289390564]","[-0.3568210005760193, -0.5033159852027893, 0.4519279897212982, 0.6442909836769104, -1.3161540031433103, -1.227153778076172, 0.0144491679966449]","[-12.1875, -25.5625, -34.4375]","[0.5183104276657104, -0.3613355159759521, -0.060842178761959]","[-59.25, -41.3125, 0.0]","[0.0110999997705221, -4.741799831390381, -1.285099983215332]","[0.5149593949317932, -0.3354871869087219, -0.0579100251197814]","[0.8321999907493591, 9.23330020904541, 3.197399854660034]",,,
"[19.16345977783203, -10.512182235717772, 7.009120941162109]","[-0.3525860011577606, -0.499765008687973, 0.4316610097885132, 0.6630120277404785, -1.2281652688980105, -1.180544137954712, 0.0949840173125267]","[-14.75, -22.0, -35.0625]","[0.081541784107685, 0.0080110616981983, -1.0420663356781006]","[-61.8125, -37.75, -0.625]","[1.7867000102996826, 4.463799953460693, -4.729799747467041]","[0.0781907513737678, 0.0338768400251865, -1.039116621017456]","[1.2532999515533447, 9.069299697875977, 3.513700008392334]",left,STOP,
"[0.1654967963695526, 2.9459216594696045, 6.620695114135742]","[-0.3660320043563843, -0.4913339912891388, 0.4257839918136596, 0.6658210158348083, -1.14688241481781, -1.1854805946350098, 0.1846839040517807]","[-14.6875, -23.5, -33.9375]","[0.0638615936040878, 0.1745329201221466, -0.1450717598199844]","[-61.75, -39.25, 0.5]","[1.2983999252319336, -4.811899662017822, -1.702199935913086]","[0.0605105645954608, 0.2003986984491348, -0.1421396136283874]","[1.5159999132156372, 9.087599754333496, 3.359499931335449]",right,START,
"[4.728874206542969, 3.537318229675293, 4.392115116119385]","[-0.3730260133743286, -0.4670999944210052, 0.4253959953784942, 0.679489016532898, -1.0046888589859009, -1.185227632522583, 0.2955198585987091]","[-17.1875, -24.5, -32.8125]","[-1.126854419708252, -0.4667010307312011, -0.2186373919248581]","[-64.25, -40.25, 1.625]","[8.711099624633789, -9.645599365234377, 3.408599853515625]","[-1.1302053928375244, -0.4408527016639709, -0.2157052457332611]","[1.9779999256134035, 9.086699485778809, 3.1126999855041504]",,,
"[2.1481926441192627, 8.893645286560059, 4.424072742462158]","[-0.3986299932003021, -0.449548989534378, 0.422760009765625, 0.6784330010414124, -0.8529065251350403, -1.1999915838241575, 0.4597395062446594]","[-18.125, -24.625, -32.5625]","[-0.0114493602886796, -0.0107686817646026, -0.0885580033063888]","[-65.1875, -40.375, 1.875]","[2.2618000507354736, -2.4323999881744385, 1.16759991645813]","[-0.0148003920912742, 0.0150621915236115, -0.0856084004044532]","[2.337399959564209, 9.14009952545166, 2.676499843597412]",,,
"[3.088568210601806, 4.045003890991211, 5.316363334655762]","[-0.4011679887771606, -0.4474110007286072, 0.4134010076522827, 0.6840940117835999, -0.8273757100105286, -1.179942965507507, 0.4889803528785705]","[-18.4375, -23.9375, -32.375]","[-0.3132342398166656, -0.4200309216976166, -0.1448099613189697]","[-65.5, -39.6875, 2.0625]","[2.34529995918274, 1.5534999370574951, -1.5440999269485474]","[-0.3165852725505829, -0.3941826224327087, -0.1418603658676147]","[2.5284998416900635, 9.067099571228027, 2.7502999305725098]",,,
"[1.3890775442123413, 1.3945554494857788, 2.9613401889801025]","[-0.4217909872531891, -0.4450129866600036, 0.4064249992370605, 0.6774010062217712, -0.7600808143615723, -1.1837561130523682, 0.5891040563583374]","[-17.6875, -25.0625, -32.375]","[0.024696409702301, -0.3113842010498047, -0.181898221373558]","[-64.75, -40.8125, 2.0625]","[-0.181999996304512, -4.982100009918213, 1.5292999744415283]","[0.0213453769683837, -0.2855184078216553, -0.1789660602807998]","[2.682699918746948, 9.081199645996094, 2.5501999855041504]",,,
"[2.447084665298462, 22.463722229003903, -0.4337239861488342]","[-0.4275760054588318, -0.4546830058097839, 0.3924660086631775, 0.6755819916725159, -0.7858747243881226, -1.1658132076263428, 0.5949668884277344]","[-17.5, -23.3125, -34.125]","[0.9954659938812256, -0.1965240687131881, -0.1994038671255111]","[-64.5625, -39.0625, 0.3125]","[-3.838899850845337, -3.1096999645233154, 3.375999927520752]","[0.9921324253082277, -0.1706757396459579, -0.196471706032753]","[2.730799913406372, 9.013299942016602, 2.7333998680114746]",,,"[45.0, 1.5, 19.782995223999023, 8.822999954223633, 7.81290340423584, 0.7245370149612427, 2178.9284882899374, 6.6266232, 44.6098716]"
"[-3.252436876296997, 8.038963317871094, 0.7182509303092957]","[-0.4057329893112182, -0.4760479927062988, 0.3758819997310638, 0.6837180256843567, -0.918620765209198, -1.1204383373260498, 0.4694929420948028]","[-17.6875, -23.25, -33.5]","[-1.671938180923462, 0.2772106528282165, -0.9003455638885498]","[-64.75, -39.0, 0.9375]","[-3.3163998126983643, 1.3503999710083008, 0.5496000051498413]","[-1.67527174949646, 0.3030764162540436, -0.8974133729934692]","[2.5906999111175537, 8.828800201416016, 3.3925998210906982]",,,
"[6.940024375915527, 5.737101078033447, 2.4544684886932373]","[-0.4470939934253692, -0.4388999938964844, 0.372622013092041, 0.6845620274543762, -0.6712631583213806, -1.1258292198181152, 0.7237866520881653]","[-18.9375, -22.8125, -34.25]","[0.7657806873321533, -0.3753854036331177, 0.722269594669342]","[-66.0, -38.5625, 0.1875]","[6.893599987030029, -0.7121999859809875, -1.5073999166488647]","[0.7624296545982361, -0.3495196402072906, 0.725219190120697]","[3.3051998615264893, 8.851699829101562, 2.6252999305725098]",,,
"[-5.459095478057861, -1.667025089263916, 5.104610443115234]","[-0.4441959857940674, -0.4542790055274963, 0.3700630068778991, 0.6777700185775757, -0.7415629625320435, -1.1318806409835815, 0.6760501265525818]","[-18.6875, -22.375, -33.6875]","[-0.4281641840934753, 1.028103590011597, -1.4098944664001465]","[-65.75, -38.125, 0.75]","[-8.054800033569336, 0.0076999999582767, -1.353600025177002]","[-0.4315152168273926, 1.0539519786834717, -1.406962275505066]","[3.072999954223633, 8.877099990844727, 2.8148000240325928]",,,
"[2.631361722946167, 15.409456253051758, 6.9517083168029785]","[-0.4587309956550598, -0.4097839891910553, 0.3402290046215057, 0.7112560272216797, -0.5592203736305237, -1.0351543426513672, 0.8215508460998535]","[-21.125, -19.5, -34.0625]","[0.8208632469177246, -2.1349215507507324, -0.3725928962230682]","[-68.1875, -35.25, 0.375]","[9.957200050354004, -2.9707999229431152, -0.321399986743927]","[0.8175122141838074, -2.109055757522583, -0.3696432709693908]","[4.242700099945068, 8.433099746704102, 2.655400037765503]",,,
"[-6.052857875823975, 6.188743114471436, 2.4852867126464844]","[-0.4500460028648376, -0.4399029910564422, 0.3022080063819885, 0.715969979763031, -0.6937869787216187, -0.9767754673957824, 0.7428053021430969]","[-21.875, -17.875, -34.125]","[-2.1108360290527344, 0.3334800601005554, -1.7845991849899292]","[-68.9375, -33.625, 0.3125]","[-4.151199817657471, 5.543699741363525, -0.1362999975681305]","[-2.1141695976257324, 0.3593283891677856, -1.7816669940948486]","[4.219799995422363, 8.126699447631836, 3.50979995727539]",,,
"[8.799237251281738, 5.445640563964844, 2.146382570266724]","[-0.5233160257339478, -0.3740580081939697, 0.2714340090751648, 0.7159209847450256, -0.4137237071990967, -0.8949083089828491, 1.0616573095321655]","[-23.0, -16.1875, -34.3125]","[1.067233920097351, -1.0623470544815063, 0.1794198453426361]","[-70.0625, -31.9375, 0.125]","[1.0020999908447266, -3.531799793243408, 4.162899971008301]","[1.0638829469680786, -1.0364986658096311, 0.1823520064353943]","[5.617300033569336, 7.650599956512451, 2.4663000106811523]",,,
"[-4.260654449462891, -0.6858621835708618, 11.54310703277588]","[-0.4972560107707977, -0.404680997133255, 0.2402219921350479, 0.7288770079612732, -0.5622870922088623, -0.8520695567131042, 0.9367458820343018]","[-23.4375, -13.6875, -35.25]","[-2.033151388168335, 0.3115761876106262, -1.76768696308136]","[-70.5, -29.4375, -0.8125]","[-5.668699741363525, -0.3298999965190887, 3.5595998764038086]","[-2.0365025997161865, 0.3374245166778564, -1.764737248420715]","[5.462800025939941, 7.380899906158447, 3.4422998428344727]",,,
"[0.3372664153575897, -3.6349728107452393, 7.049822807312012]","[-0.5773079991340637, -0.3568120002746582, 0.2218769937753677, 0.7001209855079651, -0.3599202036857605, -0.8076463341712952, 1.2239341735839844]","[-23.1875, -15.25, -34.4375]","[0.4372049868106842, -1.3330824375152588, 0.2375916689634323]","[-70.25, -31.0, 0.0]","[0.7069000005722046, -5.978699684143066, 5.173500061035156]","[0.4338713884353637, -1.3072341680526731, 0.2405412793159485]","[6.343999862670898, 7.086899757385254, 2.3873000144958496]",,,
"[1.0024714469909668, 15.360719680786133, 8.249500274658203]","[-0.5584980249404907, -0.4059250056743622, 0.1809979975223541, 0.7003880143165588, -0.5446367859840393, -0.7851824760437012, 1.116070032119751]","[-19.6875, -11.75, -37.8125]","[1.8253700733184808, -0.4623377025127411, 0.4841019809246063]","[-66.75, -27.5, -3.375]","[3.021099805831909, 17.779800415039062, -11.97819995880127]","[1.82201898097992, -0.436471939086914, 0.4870341122150421]","[5.932299613952637, 6.932799816131592, 3.5934998989105225]",,,
"[4.635490894317627, 13.286507606506348, 3.110776662826538]","[-0.5367929935455322, -0.4241679906845093, 0.1626359969377517, 0.7109730243682861, -0.6303987503051758, -0.756857693195343, 1.0355510711669922]","[-18.9375, -12.375, -37.25]","[-1.007386565208435, 0.14273302257061, -0.0436157770454883]","[-66.0, -28.125, -2.8125]","[1.0957000255584717, 9.496299743652344, 0.9262999892234802]","[-1.010737657546997, 0.1685813516378402, -0.0406836234033107]","[5.758999824523926, 6.733599662780762, 4.202499866485596]",,,"[45.0, 1.5, 19.33197975158692, 9.378000259399414, 9.0582857131958, 352.7105407714844, 2177.4969061799347, 6.626595, 44.6099474]"
"[-1.0789518356323242, 4.047800064086914, 3.5294268131256104]","[-0.6134210228919983, -0.4116149842739105, 0.1198050007224083, 0.6632739901542664, -0.5628748536109924, -0.7260401844978333, 1.2739711999893188]","[-19.0625, -14.5625, -36.625]","[0.0275238417088985, -0.6217735409736633, -0.9119868874549866]","[-66.125, -30.3125, -2.1875]","[-1.1908999681472778, 0.1184999942779541, 0.7839999794960022]","[0.0241728108376264, -0.5959252119064331, -0.9090547561645508]","[6.202099800109863, 6.51069974899292, 3.913299798965454]",,,
"[7.061056137084961, 9.255255699157717, 1.7417339086532593]","[-0.6355729699134827, -0.4338890016078949, 0.0612169988453388, 0.635640025138855, -0.6556380987167358, -0.6807296276092529, 1.3309587240219116]","[-15.5, -14.3125, -38.625]","[-0.249425008893013, -1.56936514377594, -0.7885223031044006]","[-62.5625, -30.0625, -4.1875]","[-0.8039000034332275, 16.893299102783203, -7.950999736785889]","[-0.252776026725769, -1.5435168743133545, -0.7855901718139648]","[6.0406999588012695, 6.171899795532227, 4.646100044250488]",,,
"[1.152587890625, 13.021210670471191, 12.946617126464844]","[-0.6738179922103882, -0.4265550076961517, 0.0468589998781681, 0.6015179753303528, -0.6189807057380676, -0.6831173896789551, 1.4576798677444458]","[-12.3125, -13.9375, -39.5625]","[-0.2836683690547943, -0.5540024042129517, -0.4338888525962829]","[-59.375, -29.6875, -5.125]","[-6.724499702453613, 4.832499980926514, -7.001999855041504]","[-0.2870194017887115, -0.5281540751457214, -0.4309566915035248]","[6.194900035858154, 6.190000057220459, 4.413099765777588]",,,
"[0.0752449706196785, 4.381800651550293, 8.348581314086914]","[-0.7113519906997681, -0.4131880104541778, 0.0128979999572038, 0.5684059858322144, -0.6010914444923401, -0.6466383934020996, 1.5863037109375]","[-11.875, -16.8125, -38.0625]","[-0.8898561000823975, -0.5052379369735718, -0.9499129056930542]","[-58.9375, -32.5625, -3.625]","[-6.4253997802734375, -1.034600019454956, 0.1435000002384185]","[-0.8932071328163147, -0.4793895781040191, -0.9469633102416992]","[6.454899787902832, 5.908499717712402, 4.426300048828125]",,,
"[2.931192398071289, 10.704120635986328, 0.0144514013081789]","[-0.7531059980392456, -0.4170179963111877, -0.0568859986960887, 0.5056570172309875, -0.6660335659980774, -0.6072215437889099, 1.7431086301803589]","[-9.625, -18.375, -38.375]","[-0.7043799757957458, -1.5912340879440308, -0.996338665485382]","[-56.6875, -34.125, -3.9375]","[-0.7620999813079834, 10.663799285888672, -9.967599868774414]","[-0.7077310085296631, -1.565385818481445, -0.9934064745903016]","[6.332299709320068, 5.5954999923706055, 4.97599983215332]",,,
"[-0.8144690990447998, 14.16738224029541, 2.588419437408448]","[-0.7748370170593262, -0.4223229885101318, -0.1162749975919723, 0.4557940065860748, -0.7421941161155701, -0.580531120300293, 1.84669840335846]","[-5.3125, -19.4375, -39.0625]","[0.4133463203907013, -1.883349895477295, -0.5804441571235657]","[-52.375, -35.1875, -4.625]","[8.52929973602295, 26.89499855041504, -19.77190017700196]","[0.4100127518177032, -1.85750150680542, -0.5775119662284851]","[6.0432000160217285, 5.378599643707275, 5.542399883270264]",,,
"[-3.3989713191986084, 1.5589126348495483, 14.07524299621582]","[-0.8102859854698181, -0.402877002954483, -0.139832004904747, 0.4019599854946136, -0.7132383584976196, -0.5710043907165527, 2.002753734588623]","[-3.625, -22.25, -37.5625]","[-0.9877690672874452, -0.1448797732591629, -1.1906810998916626]","[-50.6875, -38.0, -3.125]","[-5.1118998527526855, 1.3191999197006226, 0.799299955368042]","[-0.9911201000213624, -0.1190314516425132, -1.1877315044403076]","[6.239699840545654, 5.30019998550415, 5.398399829864502]",,,
"[-3.2546393871307373, 5.735770225524902, 12.041474342346191]","[-0.8406839966773987, -0.3781610131263733, -0.1910649985074997, 0.3372490108013153, -0.7323324680328369, -0.5316483974456787, 2.1705241203308105]","[-2.875, -25.25, -36.0]","[-0.4806462228298187, -1.0274404287338257, -1.064197063446045]","[-49.9375, -41.0, -1.5625]","[-4.520599842071533, 2.6285998821258545, 0.4380999803543091]","[-0.4839972555637359, -1.001592040061951, -1.0612648725509644]","[6.285799980163574, 4.971499919891357, 5.651700019836426]",,,
"[3.206803321838379, 16.88772201538086, -0.0188758876174688]","[-0.8431209921836853, -0.3767949938774109, -0.228641003370285, 0.3080489933490753, -0.7904332280158997, -0.5172620415687561, 2.221153974533081]","[-2.1875, -29.125, -34.1875]","[-0.6985680460929871, -1.0691014528274536, -0.5053426027297974]","[-49.25, -44.875, 0.25]","[-7.742300033569336, 15.107099533081056, 6.357699871063232]","[-0.7019190788269043, -1.0432530641555786, -0.5024104714393616]","[5.996699810028076, 4.849400043487549, 6.057399749755859]",,,
"[-0.2832531929016113, 14.092462539672852, 3.377854824066162]","[-0.8541989922523499, -0.3762510120868683, -0.2119210064411163, 0.2895970046520233, -0.7464113831520081, -0.5469014048576355, 2.2690885066986084]","[-1.5, -29.8125, -33.8125]","[-1.2661316394805908, 0.2634225487709045, -0.3991742432117462]","[-48.5625, -45.5625, 0.625]","[-5.5706000328063965, 1.9804999828338623, -2.382699966430664]","[-1.2694827318191528, 0.2892708778381347, -0.3962421119213104]","[6.149199962615967, 5.099799633026123, 5.6875]",,,"[45.0, 1.5, 16.39773941040039, 9.180999755859377, 9.425606727600098, 358.9937438964844, 2175.904588721693, 6.6265733, 44.6100309]"
"[1.989562511444092, 5.749072074890137, -2.9323415756225586]","[-0.8500970005989075, -0.3793269991874695, -0.2110880017280578, 0.2981390058994293, -0.7539307475090027, -0.5457535982131958, 2.2462832927703857]","[-2.625, -30.4375, -33.9375]","[-0.2772979140281677, 0.3109129667282104, 0.0552571229636669]","[-49.6875, -46.1875, 0.5]","[-2.687999963760376, 3.588599920272827, -4.580399990081787]","[-0.2806489467620849, 0.3367787301540375, 0.0581892766058445]","[6.110499858856201, 5.090199947357178, 5.737599849700928]",,,
"[-0.5038262605667114, 6.549683570861816, 13.87879467010498]","[-0.8424999713897705, -0.3972890079021454, -0.2301429957151413, 0.2817589938640594, -0.8133550882339478, -0.5701308846473694, 2.2450175285339355]","[-1.625, -30.3125, -33.125]","[-0.1030442416667938, -0.5838649868965149, 0.0681376531720161]","[-48.6875, -46.0625, 1.3125]","[-5.799499988555908, 9.03439998626709, -2.919099807739258]","[-0.106395274400711, -0.5580166578292847, 0.0710698068141937]","[5.671999931335449, 5.292999744415283, 5.99839973449707]",,,
"[-0.4623107612133026, 12.49094295501709, 4.5834503173828125]","[-0.8516079783439636, -0.4033370018005371, -0.2200060039758682, 0.2523469924926758, -0.785784125328064, -0.6137465834617615, 2.304275751113892]","[0.75, -30.4375, -32.25]","[-0.6714805364608765, 0.1273566782474517, -0.1466251164674759]","[-46.3125, -46.1875, 2.1875]","[-2.077299833297729, 5.570799827575684, 1.8996999263763428]","[-0.6748315691947937, 0.15322245657444, -0.1436755061149597]","[5.666500091552734, 5.647899627685547, 5.670899868011475]",,,
"[1.4507521390914917, 14.239303588867188, 2.1361451148986816]","[-0.8559979796409607, -0.4149949848651886, -0.2285390049219131, 0.2069189995527267, -0.7960793375968933, -0.66351717710495, 2.379528760910034]","[1.125, -32.0625, -30.75]","[-0.4446575343608856, -0.7145203351974487, 0.1072853878140449]","[-45.9375, -47.8125, 3.6875]","[-6.100599765777588, 5.394700050354004, -3.775499820709229]","[-0.4480085670948028, -0.6886720061302185, 0.1102349981665611]","[5.404399871826172, 6.039799690246582, 5.521100044250488]",,,
"[6.725877285003662, 7.80675458908081, -2.702775955200196]","[-0.8556529879570007, -0.4268069863319397, -0.2483689934015274, 0.1549350023269653, -0.8274389505386353, -0.7121136784553528, 2.459604263305664]","[2.5, -35.5625, -27.0]","[-1.0663961172103882, -0.7006100416183472, -0.3590142130851745]","[-44.5625, -51.3125, 7.4375]","[-11.260899543762209, 3.4671998023986816, 5.096499919891357]","[-1.0697472095489502, -0.6747617125511169, -0.3560820817947387]","[5.023900032043457, 6.4079999923706055, 5.465099811553955]",,,
"[-1.6627252101898191, 7.439521789550781, -3.6584455966949454]","[-0.8717299699783325, -0.4085899889469147, -0.2474939972162246, 0.1090219989418983, -0.7637743949890137, -0.7186853289604187, 2.5932860374450684]","[3.25, -37.75, -24.5625]","[-1.805927038192749, -0.350113034248352, -0.5395161509513855]","[-43.8125, -53.5, 9.875]","[-8.439599990844727, -1.4453999996185305, 3.073499917984009]","[-1.809278130531311, -0.3242647349834442, -0.5365840196609497]","[5.33080005645752, 6.456599712371826, 5.105199813842773]",,,
"[2.8899450302124023, 10.880277633666992, 5.8744707107543945]","[-0.8633040189743042, -0.4171110093593597, -0.2646250128746032, 0.1034300029277801, -0.814961314201355, -0.7280924320220947, 2.577098608016968]","[2.0, -39.75, -23.375]","[0.3515093028545379, -0.8600459098815918, -0.0160046685487031]","[-45.0625, -55.5, 11.0625]","[-4.000899791717529, 6.164000034332275, 1.0670000314712524]","[0.3481582701206207, -0.8341975808143616, -0.0130725158378481]","[5.02079963684082, 6.525799751281738, 5.3267998695373535]",,,
"[3.255683422088623, 18.038116455078125, -1.4346438646316528]","[-0.8589019775390625, -0.4350970089435577, -0.2527520060539245, 0.0953610017895698, -0.8086898326873779, -0.7742862701416016, 2.5749754905700684]","[3.0625, -40.25, -21.625]","[-0.8350178599357605, 0.1520705372095108, -0.2402620166540146]","[-44.0, -56.0, 12.8125]","[-5.281899929046631, 1.674899935722351, 5.509699821472168]","[-0.8383688926696777, 0.177918866276741, -0.2373298704624176]","[4.84060001373291, 6.856799602508545, 5.071599960327148]",,,
"[0.5092563033103943, 11.456045150756836, 5.86843729019165]","[-0.8393160104751587, -0.4686580002307892, -0.2581120133399963, 0.0963530018925666, -0.8861141204833984, -0.8285685777664185, 2.5015664100646973]","[5.0, -40.0625, -21.375]","[-0.4971919357776642, -0.2866877913475036, 0.702198326587677]","[-42.0625, -55.8125, 13.0625]","[-3.8095998764038086, -1.6568999290466309, 1.847599983215332]","[-0.5005429983139038, -0.2608394622802734, 0.705147922039032]","[4.191999912261963, 7.227099895477295, 5.134599685668945]",,,
"[-3.706607341766357, 3.612218379974365, 9.650385856628418]","[-0.8414899706840515, -0.4639579951763153, -0.2699790000915527, 0.0612169988453388, -0.8786837458610535, -0.8447082042694092, 2.5800528526306152]","[7.5625, -40.375, -20.5]","[-1.0983357429504397, -0.3226939141750335, -0.3469365537166595]","[-39.5, -56.125, 13.9375]","[-3.5470998287200928, -6.293699741363525, 2.9598000049591064]","[-1.101686716079712, -0.2968281507492065, -0.3440043926239013]","[4.155099868774414, 7.333199977874756, 5.012899875640869]",,,"[45.0, 1.5, 17.5266056060791, 9.157999992370604, 9.428411483764648, 25.09819984436035, 2174.162906120532, 6.6266092, 44.6101142]"
"[3.804606676101685, 10.217266082763672, 3.5115180015563965]","[-0.830132007598877, -0.4609799981117248, -0.3103939890861511, 0.0450790002942085, -0.9691928625106812, -0.829159677028656, 2.57774019241333]","[7.5625, -41.125, -19.125]","[0.1616698503494262, -1.5265697240829468, -0.1618094742298126]","[-39.5, -56.875, 15.3125]","[-2.954699993133545, 2.1145999431610107, 2.687999963760376]","[0.158336266875267, -1.5007213354110718, -0.1588598638772964]","[3.749099969863892, 7.230999946594238, 5.461299896240234]",,,
"[0.2444767355918884, 13.35281753540039, 1.966290712356568]","[-0.8257309794425964, -0.4883399903774261, -0.2799330055713653, 0.0364519990980625, -0.9364872574806212, -0.9044198989868164, 2.5715224742889404]","[8.25, -41.5625, -18.125]","[-1.0771124362945557, 0.1953721493482589, 0.3135483860969543]","[-38.8125, -57.3125, 16.3125]","[-6.965799808502197, -9.199199676513672, 4.129499912261963]","[-1.0804635286331177, 0.2212204784154892, 0.3164805471897125]","[3.5922999382019043, 7.70859956741333, 4.882699966430664]",,,
"[-0.9222369194030762, 2.424464464187622, 4.354267597198486]","[-0.8085809946060181, -0.5151219964027405, -0.2762759923934936, 0.0672020018100738, -1.0204178094863892, -0.9204977750778198, 2.4344754219055176]","[9.875, -41.625, -16.5625]","[0.0199665669351816, 0.6082821488380432, 0.7060729265213013]","[-37.1875, -57.375, 17.875]","[3.9358999729156494, 8.189399719238281, -3.167699813842773]","[0.0166155342012643, 0.6341479420661926, 0.709022581577301]","[3.10509991645813, 7.805099964141846, 5.060400009155273]",,,
"[5.799350261688232, 13.438739776611328, 3.072737455368042]","[-0.811847984790802, -0.5200089812278748, -0.2622820138931274, 0.0412259995937347, -0.969469428062439, -0.9661633968353271, 2.501070976257324]","[13.0625, -39.25, -18.75]","[-0.0451167598366737, -0.400937020778656, 0.2942276000976562]","[-34.0, -55.0, 15.6875]","[2.4261999130249023, -0.0951999947428703, -0.536799967288971]","[-0.0484677925705909, -0.3750887215137481, 0.2971597611904144]","[3.1536998748779297, 8.067999839782715, 4.596799850463867]",,,
"[-0.1228704303503036, 4.617754459381104, 5.103308200836182]","[-0.8121860027313232, -0.4995560050010681, -0.300707995891571, 0.0192750003188848, -1.0083646774291992, -0.9270827770233154, 2.5559160709381104]","[12.0625, -41.75, -15.75]","[-0.0105766952037811, -0.7267202138900757, -0.4329289197921753]","[-35.0, -57.5, 18.6875]","[-2.75600004196167, 4.482800006866455, -1.625100016593933]","[-0.0139277270063757, -0.7008718848228455, -0.4299793243408203]","[3.138399839401245, 7.843999862670898, 4.979000091552734]",,,
"[-0.2754098176956177, 16.155210494995117, 5.540555953979492]","[0.8208330273628235, 0.4752390086650848, 0.3160009980201721, 0.022869000211358, -0.9591792225837708, -0.9184093475341796, 2.6938793659210205]","[10.875, -41.375, -15.375]","[-0.1810953617095947, -0.8841139674186707, -0.6276378631591797]","[-36.1875, -57.125, 19.0625]","[-7.85099983215332, -1.6243000030517578, 10.159299850463867]","[-0.1844463944435119, -0.8582656383514404, -0.6247056722640991]","[3.418399810791016, 7.792699813842773, 4.874199867248535]",,,
"[4.206803798675537, 11.426326751708984, 0.7456310391426086]","[0.8269060254096985, 0.4617919921875, 0.3150649964809418, 0.0608850009739398, -0.8919971585273743, -0.9307743906974792, 2.8172948360443115]","[8.1875, -43.5625, -13.0625]","[-0.6361550688743591, -0.2782229483127594, -0.6194871664047241]","[-38.875, -59.3125, 21.375]","[0.0689999982714653, 8.197500228881836, -8.09850025177002]","[-0.6394886374473572, -0.2523746192455292, -0.6165550351142883]","[3.6770999431610094, 7.865699768066406, 4.558300018310547]",right,STOP,
"[-1.1154778003692627, 3.1926870346069336, 12.237253189086914]","[0.8184679746627808, 0.4702939987182617, 0.3273980021476745, 0.0417530015110969, -0.9660297632217408, -0.9226112365722656, 2.733499050140381]","[7.8125, -43.875, -12.0625]","[0.8037590384483337, -0.2708750963211059, 0.4617792069911957]","[-39.25, -59.625, 22.375]","[-9.161999702453612, -6.385900020599365, 6.112799644470215]","[0.8004254698753357, -0.2450093179941177, 0.4647113680839538]","[3.3661999702453613, 7.817599773406982, 4.870500087738037]",left,START,
