TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[1.930952429771424, 8.491687774658203, 1.666795253753662]","[0.5787150263786316, 0.1900310069322586, 0.5881990194320679, 0.5319759845733643, -1.112994909286499, -1.0079936981201172, -2.315902709960937]","[-22.125, -42.5, -4.875]","[0.2655867636203766, -0.0450120419263839, 0.2834938168525696]","[-55.125, -13.5625, 53.1875]","[-0.6816999912261963, -0.3163000047206878, -0.5260999798774719]","[0.0590095818042755, 0.0198094863444566, 0.3768514990806579]","[2.368499994277954, 8.289199829101562, 4.674299716949463]",,,
"[1.259407639503479, 9.733349800109863, 2.4740149974823]","[0.5680930018424988, 0.1857430040836334, 0.5915480256080627, 0.5411459803581238, -1.1146475076675415, -1.0183937549591064, -2.289071559906006]","[-21.4375, -42.75, -5.0]","[-0.1818458586931228, -0.4331907331943512, -0.2191784530878067]","[-54.4375, -13.8125, 53.0625]","[1.0335999727249146, 0.8125, -0.5361999869346619]","[-0.0749269872903823, -0.1767145842313766, -0.1103920713067054]","[2.2711000442504883, 8.327199935913086, 4.654999732971191]",,,
"[2.198269844055176, 9.061775207519531, 3.570032358169556]","[0.5414860248565674, 0.1670369952917099, 0.6033980250358582, 0.56107097864151, -1.1367430686950684, -1.0313527584075928, -2.2299649715423584]","[-21.375, -42.375, -4.1875]","[-0.0806691199541091, -0.7535284757614136, -0.0274714827537536]","[-54.375, -13.4375, 53.875]","[-3.371999979019165, -1.6452999114990234, 4.499300003051758]","[-0.2524444162845611, -0.5791700482368469, -0.2007652223110199]","[2.126499891281128, 8.421699523925781, 4.552099704742432]",,,
"[-0.2827935218811035, 8.758353233337402, 2.07448959350586]","[0.5227749943733215, 0.1490759998559951, 0.6153690218925476, 0.5707910060882568, -1.1741681098937988, -1.032065749168396, -2.204875469207764]","[-21.125, -41.875, -5.3125]","[0.0716283097863197, -0.5948605537414551, -0.2352180182933807]","[-54.125, -12.9375, 52.75]","[0.2061999887228012, 1.1482999324798584, 0.0320999994874]","[0.2996730208396911, -0.748397171497345, 0.0480663664638996]","[1.9510999917984009, 8.413100242614746, 4.645599842071533]",,,
"[0.1521084308624267, 2.8894567489624023, 3.809108018875122]","[0.4891589879989624, 0.1302549988031387, 0.6178179979324341, 0.6017119884490967, -1.1456832885742188, -1.0570871829986572, -2.0855977535247803]","[-22.125, -41.25, -6.4375]","[-0.8451931476593018, -1.0463773012161257, -1.469602108001709]","[-55.125, -12.3125, 51.625]","[0.6940000057220459, 11.656999588012695, -4.930799961090088]","[-0.0077841682359576, -1.1527550220489502, 0.1083500385284423]","[1.992899894714356, 8.456299781799316, 4.548299789428711]",,,
"[1.3249319791793823, 6.7207350730896, 6.976675033569336]","[0.4595150053501129, 0.0987470000982284, 0.6226009726524353, 0.625669002532959, -1.1417431831359863, -1.054869294166565, -1.9828368425369265]","[-23.3125, -40.125, -7.1875]","[-0.736668586730957, -0.8615818023681641, -0.4247258603572845]","[-56.3125, -11.1875, 50.875]","[1.2632999420166016, 1.950899958610535, -2.64769983291626]","[-0.3666762113571167, -1.2267221212387085, -0.5195321440696716]","[1.943300008773804, 8.4931001663208, 4.501100063323975]",,,
"[3.079585075378418, 8.813572883605957, 2.317788362503052]","[0.4172669947147369, 0.0505650006234645, 0.6384909749031067, 0.6447160243988037, -1.204214096069336, -1.0461255311965942, -1.9034229516983032]","[-25.25, -38.75, -8.3125]","[0.0951204448938369, -1.4465463161468506, -0.3625572323799133]","[-58.25, -9.8125, 49.75]","[-2.0267999172210693, -1.0210000276565552, 1.083299994468689]","[0.1849874407052993, -1.2217828035354614, -0.2855358719825744]","[1.8306999206542969, 8.48390007019043, 4.565199851989746]",,,
"[1.1993035078048706, 8.791748046875, 0.0904529392719268]","[0.3664650022983551, 0.0178169999271631, 0.6515730023384094, 0.6639549732208252, -1.2510874271392822, -1.0722715854644775, -1.819496989250183]","[-25.5625, -38.3125, -10.5]","[-0.0858527421951294, -1.4296690225601196, -0.3096039593219757]","[-58.5625, -9.375, 47.5625]","[-0.0898000001907348, 1.4053999185562134, 1.4407999515533447]","[-0.2450616806745529, -1.3557368516921997, -0.1778315901756286]","[1.5216000080108645, 8.567899703979492, 4.521599769592285]",,,
"[0.2831957340240478, 7.230891704559326, 3.608033180236816]","[0.3283500075340271, -0.0069949999451637, 0.6637210249900818, 0.6720200181007385, -1.3099569082260132, -1.0918347835540771, -1.7821470499038696]","[-24.6875, -37.8125, -12.4375]","[-0.3653323054313659, -0.9283406138420104, -0.2262993901968002]","[-57.6875, -8.875, 45.625]","[-0.8279999494552612, 2.0011000633239746, -2.579699993133545]","[-0.2546086311340332, -0.701133668422699, -0.1170766875147819]","[1.2105000019073486, 8.68809986114502, 4.384200096130371]",,,"[45.0, 0.3025551438331604, 10.655896186828612, 9.435999870300291, 1.1584457159042358, 169.39154052734375, 706.5532039375976, 18.8980938, 49.640887]"
"[1.6730777025222778, 11.339150428771973, 2.58884072303772]","[0.2936019897460937, -0.0264570005238056, 0.6660889983177185, 0.6851440072059631, -1.31614089012146, -1.113383650779724, -1.7065157890319824]","[-24.4375, -37.75, -13.0625]","[-0.4459490776062011, -0.6944665312767029, -0.2877524197101593]","[-57.4375, -8.8125, 45.0]","[0.7996000051498413, 0.1766999959945678, -1.5267999172210691]","[-0.5126206278800964, -0.5901830792427063, -0.1581791937351226]","[1.0929999351501465, 8.806099891662598, 4.174600124359131]",,,
"[1.7445685863494873, 11.276421546936035, 0.4700009524822235]","[0.2587679922580719, -0.0493960008025169, 0.6642230153083801, 0.6995750069618225, -1.30424165725708, -1.1285285949707031, -1.60890531539917]","[-24.6875, -37.1875, -13.9375]","[0.0606850981712341, -0.7988371849060059, -0.3252072036266327]","[-57.6875, -8.25, 44.125]","[1.3586000204086304, 1.954800009727478, -0.2939999997615814]","[-0.151843637228012, -0.5430940985679626, -0.283982515335083]","[1.0928999185562134, 8.832399368286133, 4.118599891662598]",,,"[45.0, 0.3395794332027435, 10.655896186828612, 8.786999702453613, 1.1287235021591189, 177.9169921875, 706.5532039375976, 18.8980929, 49.6408851]"
"[-1.083989143371582, 9.667086601257324, 8.623770713806152]","[0.2353750020265579, -0.0630839988589286, 0.6620780229568481, 0.7087100148200989, -1.2907707691192627, -1.140269160270691, -1.5408344268798828]","[-25.375, -36.6875, -14.75]","[-0.5838999152183533, -0.1805019527673721, -0.0912807211279869]","[-58.375, -7.75, 43.3125]","[-1.0091999769210815, 3.1072998046875, -2.5429999828338623]","[-0.4839797914028168, -0.8594350218772888, -0.5643871426582336]","[1.1268999576568604, 8.915599822998047, 3.92579984664917]",,,
"[0.1325813084840774, 8.74828815460205, 3.4278743267059326]","[0.2159020006656646, -0.0729850009083747, 0.6592170000076294, 0.7165830135345459, -1.2712595462799072, -1.151196837425232, -1.4782754182815552]","[-25.25, -35.75, -14.625]","[-0.2449744194746017, -0.1496619880199432, -0.3301464915275574]","[-58.25, -6.8125, 43.4375]","[-1.7567999362945557, 0.726099967956543, -0.6207000017166138]","[-0.3384542465209961, -0.1292765438556671, -0.0454483740031719]","[1.1782000064849854, 8.94320011138916, 3.847100019454956]",,,
"[-0.6152523756027222, 10.289742469787598, 5.340745449066162]","[0.2053650021553039, -0.0809699967503547, 0.6549109816551208, 0.7227439880371094, -1.2481290102005005, -1.1515822410583496, -1.4282299280166626]","[-25.375, -35.75, -14.6875]","[0.0716457664966583, -0.3703064918518066, -0.3070557713508606]","[-58.375, -6.8125, 43.375]","[-1.3198999166488647, -2.236299991607666, 0.3361999988555908]","[0.2097885757684707, -0.4732460379600525, -0.305764228105545]","[1.270900011062622, 8.953899383544922, 3.79229998588562]",,,
"[1.8074116706848145, 10.39657211303711, 3.8362295627594]","[0.1882209926843643, -0.1049719974398613, 0.6583420038223267, 0.72120600938797, -1.299307107925415, -1.1434880495071411, -1.4198511838912964]","[-25.4375, -35.3125, -16.0]","[0.2387959510087967, -0.3429048359394073, 0.1627344936132431]","[-58.4375, -6.375, 42.0625]","[-2.0541999340057373, 0.5163999795913696, 0.585599958896637]","[-0.2139424532651901, -0.5367062091827393, -0.0214151907712221]","[1.1715999841690063, 8.95669937133789, 3.817499876022339]",,,
"[1.4416828155517578, 8.129061698913574, 3.5643534660339355]","[0.167845994234085, -0.117755003273487, 0.6614930033683777, 0.7213789820671082, -1.327898025512695, -1.155123591423035, -1.4003112316131592]","[-24.5625, -34.8125, -17.75]","[-0.2422691583633422, -0.4055795967578888, 0.0505272820591926]","[-57.5625, -5.875, 40.3125]","[-0.4632999897003174, -1.4986999034881592, -1.943300008773804]","[-0.3981270492076874, -0.3618067502975464, -0.2429847419261932]","[1.0223000049591064, 8.97130012512207, 3.8260998725891113]",,,
"[1.2762532234191897, 10.765825271606444, 1.1248725652694702]","[0.1482190042734146, -0.1331609934568405, 0.6532710194587708, 0.7304350137710571, -1.2922581434249878, -1.1551859378814695, -1.3140219449996948]","[-24.6875, -34.625, -17.5625]","[0.1448099613189697, -0.6118077039718628, -0.2448522448539734]","[-57.6875, -5.6875, 40.5]","[-0.8786999583244324, -0.3308999836444855, 0.5913999676704407]","[-0.2294933497905731, -0.2094744145870208, -0.3212627470493316]","[1.055299997329712, 8.99020004272461, 3.7724997997283936]",,,
"[-0.2305616289377212, 8.53723430633545, 4.147284030914307]","[0.1352950036525726, -0.1456480026245117, 0.6410970091819763, 0.7412660121917725, -1.2357884645462036, -1.145789623260498, -1.220810055732727]","[-24.8125, -33.875, -18.5625]","[-0.0175929181277751, -0.4249876737594604, -0.5230228304862976]","[-57.8125, -4.9375, 39.5]","[-1.256600022315979, 1.129899978637695, -2.0283000469207764]","[-0.1155233457684516, -0.3084869384765625, -0.4568224847316742]","[1.256600022315979, 8.951299667358398, 3.803299903869629]",,,"[45.0, 0.3405035138130188, 10.655896186828612, 8.154999732971191, 0.9560784697532654, 205.2853240966797, 706.5532039375976, 18.8980887, 49.6408794]"
"[1.7402015924453735, 11.225090026855469, 4.467101573944092]","[0.1122149974107742, -0.160640999674797, 0.6306570172309875, 0.750914990901947, -1.1907069683074951, -1.1459133625030518, -1.120632886886597]","[-25.8125, -32.625, -19.375]","[-0.1140747219324112, -0.4579744040966034, -0.1985835582017898]","[-58.8125, -3.6875, 38.6875]","[-0.3019999861717224, 1.1160999536514282, 1.692399978637695]","[-0.1461538672447204, -0.3810228407382965, -0.4392470121383667]","[1.4787999391555786, 8.935599327087402, 3.759999990463257]",,,"[45.0, 0.2985933423042297, 10.76387882232666, 7.744999885559082, 1.0261260271072388, 215.5627593994141, 705.9705104995519, 18.8980857, 49.6408774]"
"[0.8598631620407104, 7.991911888122559, 3.885377407073975]","[0.0965399965643882, -0.1695030033588409, 0.6238030195236206, 0.7568470239639282, -1.1598762273788452, -1.146963119506836, -1.0542808771133425]","[-25.6875, -32.6875, -19.5625]","[-0.1360484212636947, -0.3640931248664856, -0.4323005974292755]","[-58.6875, -3.75, 38.5]","[-0.6061999797821045, -1.3744999170303345, 0.1620000004768371]","[0.0375071242451667, -0.437222421169281, -0.2350260317325592]","[1.6064999103546145, 8.925600051879883, 3.731099843978882]",,,
"[0.3396510183811188, 7.935131549835205, 1.4554256200790403]","[0.0777529999613761, -0.1871629953384399, 0.6171820163726807, 0.7602689862251282, -1.154827356338501, -1.141703963279724, -0.9963018298149108]","[-26.4375, -31.9375, -20.375]","[-0.1621236354112625, -0.6784618496894836, -0.343864768743515]","[-59.4375, -3.0, 37.6875]","[-2.1469998359680176, 1.966599941253662, -0.4546999931335449]","[0.242548406124115, -0.4565955698490143, -0.0994314104318618]","[1.646899938583374, 8.918700218200684, 3.73009991645813]",,,
"[1.9108890295028689, 7.2893290519714355, 4.553436756134033]","[0.0530709996819496, -0.216496005654335, 0.6079000234603882, 0.7620819807052612, -1.1699740886688232, -1.1280068159103394, -0.9325167536735536]","[-25.3125, -30.9375, -22.0]","[-0.2207841426134109, -0.8944812417030334, -0.4019493162631988]","[-58.3125, -2.0, 36.0625]","[-1.1552000045776367, 2.6110999584198, -3.013000011444092]","[-0.0043807765468955, -0.715986430644989, -0.4129798114299774]","[1.635699987411499, 8.86259937286377, 3.866199970245361]",,,
"[-1.1117044687271118, 10.27418041229248, 4.950414180755615]","[0.0047749998047947, -0.2423959970474243, 0.5992709994316101, 0.7629510164260864, -1.158578395843506, -1.1484116315841677, -0.8131817579269409]","[-24.4375, -30.4375, -23.6875]","[-0.3503050208091736, -0.945514678955078, -0.3448944985866546]","[-57.4375, -1.5, 34.375]","[-0.4153999984264374, 0.7329999804496765, -0.031199999153614]","[-0.4554785788059234, -0.9676454663276672, -0.4217588007450104]","[1.6216999292373655, 8.936299324035645, 3.698899984359741]",,,
"[0.4857930839061737, 8.591094970703125, 4.213622570037842]","[-0.014720999635756, -0.256534993648529, 0.6047899723052979, 0.7537909746170044, -1.215631127357483, -1.1663575172424316, -0.8214921355247498]","[-23.0625, -30.625, -25.0625]","[-0.368596076965332, -0.3234094977378845, 0.0566184818744659]","[-56.0625, -1.6875, 33.0]","[0.1266999989748001, 0.4166999757289886, -2.205999851226806]","[-0.0648040771484375, -0.6351253390312195, 0.2506467401981354]","[1.3931999206542969, 8.987799644470215, 3.667099952697754]",,,
"[0.6031568646430969, 7.585577964782715, 1.7071424722671509]","[-0.0152460001409053, -0.2619929909706116, 0.6084709763526917, 0.748924970626831, -1.2547829151153564, -1.166519045829773, -0.8518391847610474]","[-21.125, -31.375, -25.375]","[0.1836260855197906, -0.3832917511463165, -0.0190240889787673]","[-54.125, -2.4375, 32.6875]","[0.9247999787330629, 0.76419997215271, -1.5744999647140503]","[-0.026895523071289, 0.0532150901854038, 0.142715573310852]","[1.2031999826431274, 9.032599449157717, 3.624099969863892]",,,
"[1.1535072326660156, 8.04837703704834, 5.190255641937256]","[-0.0074880002066493, -0.2667549848556518, 0.6123939752578735, 0.7441489696502686, -1.300094723701477, -1.1565492153167725, -0.9011461734771729]","[-21.5625, -31.625, -25.5625]","[0.1756324768066406, 0.006422811653465, 0.1466600149869918]","[-54.5625, -2.6875, 32.5]","[-1.7761999368667605, 0.3917999863624573, 0.5730000138282776]","[0.0992917791008949, -0.0772133693099021, 0.1624901592731475]","[1.070099949836731, 8.9931001663208, 3.7614998817443848]",,,"[45.0, 0.2967466711997986, 10.76387882232666, 6.824999809265137, 1.0894081592559814, 237.03338623046875, 705.9705104995519, 18.8980759, 49.6408733]"
"[2.301105499267578, 10.682190895080566, 4.531572818756104]","[-0.0053090001456439, -0.2776040136814117, 0.6109750270843506, 0.7413610219955444, -1.3304449319839478, -1.1405277252197266, -0.917987585067749]","[-20.6875, -31.625, -26.5625]","[0.1788613349199295, -0.1541998386383056, 0.0262497514486312]","[-53.6875, -2.6875, 31.5]","[0.3590999841690063, 1.1424000263214111, -0.5726999640464783]","[0.1632057428359985, -0.1767145842313766, 0.0044854963198304]","[0.9941999912261964, 8.909299850463867, 3.975600004196167]",,,
"[-1.3313581943511963, 8.410677909851074, 3.026855230331421]","[-0.0164509993046522, -0.2840400040149688, 0.6064029932022095, 0.7425119876861572, -1.319434642791748, -1.1429669857025146, -0.8810634016990662]","[-20.75, -31.125, -26.875]","[-0.225164920091629, -0.3450341522693634, -0.3348588645458221]","[-53.75, -2.1875, 31.1875]","[0.3905999958515167, 0.0526999980211257, -2.963399887084961]","[0.0847182795405387, -0.3865904211997986, -0.1908866614103317]","[0.9822999835014344, 8.920299530029297, 3.95389986038208]",,,
"[1.6879600286483765, 9.173537254333496, 3.160978317260742]","[-0.0293259993195533, -0.2926070094108581, 0.5996879935264587, 0.7442409992218018, -1.3038009405136108, -1.1427700519561768, -0.8335698246955872]","[-20.3125, -30.3125, -26.875]","[0.0417482741177082, -0.2072403877973556, -0.1008800268173217]","[-53.3125, -1.375, 31.1875]","[-0.4056999981403351, 1.9321999549865725, 0.1366999894380569]","[-0.07370525598526, -0.2925346493721008, -0.0665843114256858]","[1.052899956703186, 8.903999328613281, 3.9721999168396]",,,"[45.0, 0.4005219638347626, 11.593243598937988, 7.11299991607666, 1.4681837558746338, 245.12518310546875, 705.489892411977, 18.8980663, 49.6408701]"
"[0.1411429792642593, 10.269411087036133, 5.3482160568237305]","[-0.046153999865055, -0.2934530079364776, 0.5961909890174866, 0.7458620071411133, -1.274389624595642, -1.159092903137207, -0.7786954641342163]","[-20.0625, -30.6875, -26.8125]","[-0.4107632339000702, -0.1374097764492035, -0.044959682971239]","[-53.0625, -1.75, 31.25]","[-0.0873999968171119, 3.0189998149871826, -2.513499975204468]","[-0.177936315536499, -0.2769837379455566, -0.1843591332435608]","[1.1171000003814695, 8.984299659729004, 3.768800020217896]",,,
"[1.977026343345642, 8.748116493225098, 3.3702986240386963]","[-0.0685499981045723, -0.2923460006713867, 0.6010059714317322, 0.7406920194625854, -1.275556564331055, -1.19550621509552, -0.7500277161598206]","[-20.4375, -31.4375, -26.25]","[-0.4330685436725616, -0.0419926233589649, -0.0710698068141937]","[-53.4375, -2.5, 31.8125]","[-1.1164000034332275, -1.4742000102996826, 0.2559999823570251]","[-0.5226388573646545, -0.4917465150356293, 0.0238237436860799]","[1.1164000034332275, 9.103799819946287, 3.470399856567383]",,,"[45.0, 0.4005219638347626, 11.593243598937988, 6.695000171661377, 1.793113112449646, 250.60972595214844, 705.489892411977, 18.8980561, 49.6408676]"
"[-1.3252290487289429, 11.556533813476562, 5.093099117279053]","[-0.0865229964256286, -0.2956719994544983, 0.5987190008163452, 0.7393419742584229, -1.2570867538452148, -1.2124584913253784, -0.7006375193595886]","[-19.75, -31.5625, -25.5625]","[0.13360495865345, -0.6822841167449951, -0.160151407122612]","[-52.75, -2.625, 32.5]","[0.0381999984383583, 2.9756999015808105, 2.2363998889923096]","[-0.1717927604913711, -0.0543495528399944, -0.0598647929728031]","[1.0306999683380127, 9.164799690246582, 3.333599805831909]",,,
"[-0.9757999777793884, 9.866764068603516, 3.719181537628174]","[-0.1097029969096183, -0.2933779954910278, 0.5968289971351624, 0.7387070059776306, -1.2062008380889893, -1.2410744428634644, -0.619965672492981]","[-18.875, -32.0, -26.4375]","[-0.465933084487915, -0.0247313156723976, -0.2063328176736831]","[-51.875, -3.0625, 31.625]","[-2.2337000370025635, 2.1152000427246094, 0.615399956703186]","[0.2775422632694244, -0.7631626725196838, -0.358822226524353]","[1.0764999389648438, 9.240799903869627, 3.101300001144409]",,,
"[-3.673595905303955, 9.345824241638184, 7.423327445983887]","[-0.1373160034418106, -0.3058710098266601, 0.577584981918335, 0.7442989945411682, -1.114376187324524, -1.2339260578155518, -0.4673948884010315]","[-19.0625, -32.625, -25.3125]","[0.2451664060354232, -0.4531572759151459, -0.3668856620788574]","[-52.0625, -3.6875, 32.75]","[0.178299993276596, -1.1096999645233154, 1.3228999376296997]","[0.1061509251594543, -0.5744576454162598, -0.4986056685447693]","[1.3514000177383425, 9.268799781799316, 2.9036998748779297]",,,
"[1.2495626211166382, 10.183066368103027, 3.4165737628936768]","[-0.1664599925279617, -0.3203279972076416, 0.5582749843597412, 0.746999979019165, -1.0409622192382812, -1.2247068881988523, -0.327038824558258]","[-19.0625, -31.625, -26.9375]","[-0.5828527212142944, -0.5322381258010864, -0.561751663684845]","[-52.0625, -2.6875, 31.125]","[-1.105799913406372, 3.8334999084472656, -0.6451999545097351]","[-0.6393141150474548, -0.351212590932846, -0.3176324665546417]","[1.64520001411438, 9.21909999847412, 2.910599946975708]",,,
"[-0.7238724827766418, 9.661829948425291, 3.501558303833008]","[-0.197963997721672, -0.3282150030136108, 0.548445999622345, 0.743162989616394, -0.9764164090156556, -1.2379586696624756, -0.2027091979980468]","[-18.5625, -32.1875, -27.0625]","[-0.3929783403873443, -0.4666835963726043, -0.2040813416242599]","[-51.5625, -3.25, 31.0]","[-0.4154999852180481, -1.3665999174118042, -0.0873999968171119]","[0.2623578906059265, -0.1581093817949295, 0.2049365639686584]","[1.7786999940872192, 9.27079963684082, 2.656800031661988]",,,
"[2.72310757637024, 8.598143577575684, 2.6183180809021]","[-0.2008669972419738, -0.339029997587204, 0.5499290227890015, 0.7364019751548767, -1.0350548028945925, -1.2410902976989746, -0.2402799129486084]","[-18.0, -31.875, -27.25]","[0.0918566808104515, -0.292691707611084, 0.1926843523979187]","[-51.0, -2.9375, 30.8125]","[-2.0376999378204346, 1.2719999551773071, 2.4221999645233154]","[0.0465304777026176, 0.3307398855686188, 0.42851322889328]","[1.635599970817566, 9.279799461364746, 2.716399908065796]",,,
"[1.8756271600723269, 11.364365577697754, 3.7473182678222656]","[-0.1808959990739822, -0.3400839865207672, 0.5627040266990662, 0.7314239740371704, -1.1390516757965088, -1.2412526607513428, -0.3736124634742737]","[-17.0, -32.8125, -27.75]","[0.2932327687740326, 0.0755029395222663, 0.3417878150939941]","[-50.0, -3.875, 30.3125]","[1.3001999855041504, 0.7931999564170837, 0.8380999565124512]","[0.2720095515251159, 0.4823741018772125, 0.3614576756954193]","[1.3671000003814695, 9.26830005645752, 2.898099899291992]",,,
"[1.1197584867477417, 11.409329414367676, -0.049301404505968]","[-0.1503169983625412, -0.3302569985389709, 0.576786994934082, 0.7318819761276245, -1.211352825164795, -1.2332391738891602, -0.5074825882911682]","[-17.6875, -32.8125, -27.0625]","[0.2802300751209259, 0.6548824310302734, 0.3419449031352997]","[-50.6875, -3.875, 31.0]","[-0.8830999732017517, 0.4704999923706054, 1.022499918937683]","[-0.1713913381099701, 0.5492900013923645, -0.0915599688887596]","[1.1674000024795532, 9.247699737548828, 3.0471999645233154]",,,"[45.0, 0.4771547019481659, 11.593243598937988, 7.039000034332275, 1.75851571559906, 257.8428649902344, 705.489892411977, 18.8980337, 49.6408637]"
"[-0.623392641544342, 9.753211975097656, 5.439932823181152]","[-0.1369290053844452, -0.3240450024604797, 0.5779529809951782, 0.7363510131835938, -1.2056469917297363, -1.2223222255706787, -0.530989408493042]","[-18.1875, -31.875, -27.5]","[0.4411494135856628, -0.0158126838505268, 0.093148224055767]","[-51.1875, -2.9375, 30.5625]","[-1.0041999816894531, -2.032999992370605, 0.6579999923706055]","[0.1368163526058197, -0.2397733330726623, -0.1632057428359985]","[1.190500020980835, 9.250699996948242, 3.0291998386383057]",,,
"[1.3178260326385498, 10.383221626281738, 4.898584365844727]","[-0.1460680067539215, -0.3335539996623993, 0.5711209774017334, 0.7356799840927124, -1.2021832466125488, -1.2161450386047363, -0.4986731112003326]","[-17.125, -32.0, -28.1875]","[-0.1476548612117767, -0.362347811460495, -0.0961327329277992]","[-50.125, -3.0625, 29.875]","[-2.195199966430664, 2.514099836349488, 1.0721999406814575]","[0.00490437541157, -0.2011317461729049, 0.1299746632575988]","[1.243899941444397, 9.19499969482422, 3.174000024795532]",right,STOP,
"[0.6114982962608337, 9.825133323669434, 2.251239061355591]","[-0.1459690034389495, -0.3392980098724365, 0.5758100152015686, 0.7293909788131714, -1.2554316520690918, -1.2198134660720823, -0.54351806640625]","[-16.875, -32.5, -27.9375]","[0.1075820922851562, 0.0448724143207073, 0.2120924144983291]","[-49.875, -3.5625, 30.125]","[-1.4776999950408936, 0.6019999980926514, 0.0135999992489814]","[-0.2067342549562454, 0.1110552996397018, 0.0180816110223531]","[1.0855000019073486, 9.194700241088867, 3.2322998046875]",left,START,
"[0.108486071228981, 9.378605842590332, 1.570663332939148]","[-0.1438360065221786, -0.3325890004634857, 0.5780010223388672, 0.7311699986457825, -1.2381083965301514, -1.225309133529663, -0.5400782227516174]","[-16.625, -31.6875, -28.0625]","[0.0866905003786087, 0.3075619339942932, -0.0097389370203018]","[-49.625, -2.75, 30.0]","[0.3813000023365021, -1.40749990940094, 0.6105999946594238]","[0.0809134617447853, -0.0177150927484035, -0.0353603698313236]","[1.0993999242782593, 9.233200073242188, 3.115799903869629]",,,
"[1.5460509061813354, 9.018651008605955, 2.362483501434326]","[-0.1391479969024658, -0.3393310010433197, 0.570999026298523, 0.7344729900360107, -1.2373104095458984, -1.2032203674316406, -0.5346851348876953]","[-17.1875, -31.1875, -28.5]","[0.303530216217041, -0.0519409999251365, -0.1028522551059722]","[-50.1875, -2.25, 29.5625]","[-0.4691999852657318, -1.1210999488830566, 0.7001999616622925]","[0.0563217736780643, -0.1918291300535202, 0.0105592422187328]","[1.1556999683380127, 9.1722993850708, 3.271399974822998]",,,
"[1.191067457199097, 9.457307815551758, 4.689455986022949]","[-0.1367769986391067, -0.3509179949760437, 0.5681080222129822, 0.7317109704017639, -1.2773431539535522, -1.187339186668396, -0.5594482421875]","[-15.75, -30.9375, -29.125]","[0.2384294271469116, -0.2640159428119659, 0.0464606657624244]","[-48.75, -2.0, 28.9375]","[-0.6728000044822693, 1.7192999124526978, -0.3470000028610229]","[-0.0520980767905712, -0.2473829686641693, 0.0843866690993309]","[1.104300022125244, 9.107099533081056, 3.4654998779296875]",,,
"[-1.1053550243377686, 8.419842720031738, 1.598895788192749]","[-0.1391199976205825, -0.3591740131378174, 0.5716750025749207, 0.724448025226593, -1.3309613466262815, -1.1896376609802246, -0.5969051122665405]","[-14.9375, -31.3125, -29.875]","[-0.0524471439421176, -0.1272868663072586, 0.1553692072629928]","[-47.9375, -2.375, 28.1875]","[-0.9037999510765076, -0.9455999732017516, 0.2681999802589416]","[0.1533271670341491, -0.297805517911911, 0.2039242684841156]","[0.913599967956543, 9.104700088500977, 3.5267999172210693]",,,
"[3.2575700283050537, 8.492223739624023, 2.6494619846343994]","[-0.13816699385643, -0.3702319860458374, 0.572825014591217, 0.7181280255317688, -1.3865443468093872, -1.1811174154281616, -0.6362168192863464]","[-14.6875, -30.8125, -29.8125]","[0.407115489244461, -0.432527482509613, 0.035866517573595]","[-47.6875, -1.875, 28.25]","[-2.004499912261963, -0.4635999798774719, 5.221499919891357]","[-0.111125111579895, -0.0727976858615875, 0.0357268899679183]","[0.670799970626831, 9.064000129699709, 3.682799816131592]",,,
"[-0.333876222372055, 9.954947471618652, 2.6078505516052246]","[-0.1442029923200607, -0.3719249963760376, 0.5757989883422852, 0.713674008846283, -1.4071037769317627, -1.192055583000183, -0.6456403136253357]","[-14.125, -31.6875, -29.5]","[0.0010471974965184, -0.6197489500045776, 0.1247037723660469]","[-47.125, -2.75, 28.5625]","[-1.2932000160217283, 0.2113000005483627, 3.0160999298095703]","[-0.1272170543670654, -0.0496197119355201, -0.2060186713933944]","[0.5674999952316284, 9.095099449157717, 3.622999906539917]",,,"[45.0, 0.4546326994895935, 12.552908897399902, 7.374000072479248, 2.2559382915496826, 268.5529479980469, 705.1833428554237, 18.8979955, 49.6408648]"
"[1.1795083284378052, 9.689679145812988, 3.8658409118652335]","[-0.1563969999551773, -0.3635610044002533, 0.5738710165023804, 0.7169610261917114, -1.3492518663406372, -1.2128148078918457, -0.583404541015625]","[-14.5625, -31.1875, -29.25]","[-0.0457974411547184, -0.0008901178953237, -0.2413964867591858]","[-47.5625, -2.25, 28.8125]","[2.572399854660034, 0.1358000040054321, 0.7838999629020691]","[0.2826735377311706, 0.1045626774430275, 0.0420275293290615]","[0.7224999666213989, 9.190299987792969, 3.344599962234497]",,,"[45.0, 0.4261525571346283, 14.221821784973145, 7.775000095367432, 2.3980584144592285, 272.50311279296875, 704.8198547102511, 18.897988, 49.6408662]"
