time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-02-24 16:49:26.900,"[3.1808598041534424, 6.63433313369751, 3.3226540088653564]","[0.1019579991698265, -0.1929550021886825, 0.5354989767074585, 0.8158509731292725, -0.8779395818710327, -0.987094223499298, -0.7434670925140381]","[-33.4375, -31.9375, -7.1875]","[-0.1781283020973205, -0.308609127998352, -0.0367740876972675]","[-65.0625, -4.25, 49.8125]","[-0.0267999991774559, 1.4139999151229858, -0.3867999911308288]","[-0.4553563892841339, -0.2468419224023819, -0.1952150762081146]","[3.5080997943878174, 8.166999816894531, 4.142699718475342]",,,snowplow,beginner,blue,
2024-02-24 16:49:27.000,"[2.7319276332855225, 8.858067512512207, 2.893517255783081]","[0.0835520029067993, -0.2020259946584701, 0.537335991859436, 0.8145380020141602, -0.8876903057098389, -1.0002421140670776, -0.7128638029098511]","[-33.6875, -31.375, -7.8125]","[-0.2727949619293213, -0.479686290025711, -0.0752760469913482]","[-65.3125, -3.6875, 49.1875]","[-0.1306999921798706, -0.1080999970436096, -1.8621999025344849]","[-0.3572340011596679, -0.4708374738693237, -0.0709127262234687]","[3.357100009918213, 8.247699737548828, 4.10789966583252]",,,snowplow,beginner,blue,
2024-02-24 16:49:27.100,"[4.36164140701294, 8.371642112731934, 1.4030213356018066]","[0.0562230013310909, -0.2110860049724578, 0.5391709804534912, 0.813372015953064, -0.8866692185401917, -1.02239191532135, -0.6586675643920898]","[-33.25, -32.6875, -7.625]","[-0.3110700249671936, -0.4460538029670715, 1.74532924575e-05]","[-64.875, -5.0, 49.375]","[-0.2071999907493591, 1.1253999471664429, -1.7383999824523926]","[-0.6285279393196106, -0.1677261441946029, -0.0600742325186729]","[3.2472000122070312, 8.328100204467773, 4.033199787139893]",,,snowplow,beginner,blue,"[45.0, 0.4027875661849975, 11.937146186828612, 5.068999767303467, 1.1664202213287354, 253.1916656494141, 619.2144650537521, 18.8942409, 49.6388099]"
2024-02-24 16:49:27.200,"[0.5193119645118713, 12.700445175170898, 5.040608406066895]","[0.0332220010459423, -0.2174170017242431, 0.5443080067634583, 0.8095390200614929, -0.8923398852348328, -1.0488110780715942, -0.6218949556350708]","[-32.8125, -31.9375, -7.6875]","[-0.320686787366867, 0.1494525372982025, -0.2844886779785156]","[-64.4375, -4.25, 49.3125]","[1.7366999387741089, 5.216899871826172, -3.081199884414673]","[0.1626646816730499, -0.1512153297662735, 0.2054252475500106]","[3.146899938583374, 8.5024995803833, 3.7381999492645264]",,,snowplow,beginner,blue,
2024-02-24 16:49:27.300,"[5.151029109954834, 7.785589218139648, 4.587501049041748]","[0.0272850003093481, -0.2174949944019317, 0.5425040125846863, 0.810949981212616, -0.8789393901824951, -1.0511976480484009, -0.5996952056884766]","[-33.5625, -32.0625, -7.625]","[0.335871160030365, -0.1363102197647094, 0.48260098695755]","[-65.1875, -4.375, 49.375]","[-0.2034000009298324, 0.5128999948501587, -0.6101999878883362]","[0.1898918151855468, -0.333026260137558, 0.1701696068048477]","[3.0473999977111816, 8.499300003051758, 3.8267998695373535]",,,snowplow,beginner,blue,"[45.0, 0.4027875661849975, 11.937146186828612, 5.677000045776367, 1.5124105215072632, 246.1636199951172, 619.2144650537521, 18.8942219, 49.6388037]"
2024-02-24 16:49:27.400,"[1.3341928720474243, 8.485002517700195, 3.246633291244507]","[0.02781100012362, -0.22325199842453, 0.5484319925308228, 0.8053609728813171, -0.9172244071960448, -1.0571399927139282, -0.6304749250411987]","[-31.625, -33.125, -8.5]","[0.2904576957225799, 0.0791332274675369, 0.3493625521659851]","[-63.25, -5.4375, 48.5]","[0.8944000005722046, 0.9540999531745912, 0.1158999949693679]","[0.2751511633396148, 0.1947787404060363, 0.4720941185951233]","[2.998699903488159, 8.538700103759766, 3.7771999835968018]",,,snowplow,beginner,blue,
2024-02-24 16:49:27.500,"[3.2091305255889893, 9.307918548583984, 0.1993220895528793]","[0.0487559996545314, -0.2256910055875778, 0.5597040057182312, 0.7958750128746033, -0.9900068044662476, -1.052978277206421, -0.7304274439811707]","[-30.9375, -33.5, -8.1875]","[0.5408251881599426, 0.5943893194198608, 0.4588296115398407]","[-62.5625, -5.8125, 48.8125]","[-0.0807999968528747, 0.7892000079154968, 0.8763999938964844]","[0.310878038406372, 0.4842241406440735, 0.3147526681423187]","[2.6796000003814697, 8.507399559020996, 4.075799942016602]",,,snowplow,beginner,blue,
2024-02-24 16:49:27.600,"[2.0136194229125977, 12.025012016296388, 5.795280456542969]","[0.0811259970068931, -0.2147450000047683, 0.5703409910202026, 0.7886769771575928, -1.0330564975738523, -1.0447256565093994, -0.8370466828346252]","[-29.125, -35.0, -9.9375]","[0.2294060736894607, 0.1027475297451019, 0.5719618201255798]","[-60.75, -7.3125, 47.0625]","[1.3823999166488647, 0.7369999885559082, -2.1368000507354736]","[0.6359979510307312, -0.0849626287817955, 0.6520898938179016]","[2.6185998916625977, 8.520400047302246, 4.088299751281738]",,,snowplow,beginner,blue,
2024-02-24 16:49:27.700,"[2.046017646789551, 7.6896586418151855, 5.001449108123779]","[0.11455699801445, -0.2180909961462021, 0.5900260210037231, 0.7688829898834229, -1.1535037755966189, -1.0301072597503662, -1.0014196634292605]","[-27.25, -36.75, -8.3125]","[-0.2982069551944732, 0.9869837164878844, 0.5471258163452148]","[-58.875, -9.0625, 48.6875]","[2.921599864959717, 4.48199987411499, -0.0819999948143959]","[-0.5211378335952759, 0.7462155222892761, 0.6790028810501099]","[2.079699993133545, 8.384200096130371, 4.642099857330322]",,,snowplow,beginner,blue,
2024-02-24 16:49:27.800,"[1.3733524084091189, 5.327816963195801, 6.109561920166016]","[0.1386259943246841, -0.1698099970817566, 0.6047829985618591, 0.7656260132789612, -1.1128612756729126, -1.0737504959106443, -1.0673587322235107]","[-26.9375, -38.125, -6.375]","[-0.0583289042115211, 0.2012364566326141, -0.2432116270065307]","[-58.5625, -10.4375, 50.625]","[1.0220999717712402, 0.90829998254776, -2.180799961090088]","[0.3402519226074219, 0.9736144542694092, -0.1337096691131591]","[1.9982999563217163, 8.604100227355957, 4.259799957275391]",,,snowplow,beginner,blue,
