time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-03-20 11:04:51.000,"[2.850890874862671, 5.164226055145264, 8.204565048217773]","[-0.7119659781455994, -0.6462849974632263, -0.2379159927368164, 0.1371710002422332, -1.4714818000793457, -1.025542140007019, 1.8181840181350708]","[20.0, -38.5, -9.6875]","[0.9773669242858888, -0.3206693530082702, 0.0548033379018306]","[-26.875, -53.9375, 23.5625]","[4.555900096893311, -3.481299877166748, 1.6172999143600464]","[0.9740158915519714, -0.29482102394104, 0.0577529445290565]","[0.5041999816894531, 8.384599685668945, 5.060999870300293]",,
2024-03-20 11:04:51.100,"[0.6309008598327637, 18.816394805908203, -0.1736083477735519]","[-0.7063400149345398, -0.6326109766960144, -0.2732099890708923, 0.161993995308876, -1.4858466386795044, -0.9359453916549684, 1.8214850425720213]","[20.6875, -37.3125, -12.625]","[-0.5188514590263367, 0.2372949570417404, -0.0833045616745948]","[-26.1875, -52.75, 20.625]","[2.7035000324249268, 2.969799995422364, 0.5498999953269958]","[-0.5222024917602539, 0.2631433010101318, -0.0803724154829979]","[0.493399977684021, 7.895899772644043, 5.794899940490723]",,
2024-03-20 11:04:51.200,"[-0.1384614706039428, 8.716436386108398, 5.282346248626709]","[-0.7142000198364258, -0.632951021194458, -0.2393729984760284, 0.178857997059822, -1.4238057136535645, -0.958759903907776, 1.8075621128082275]","[18.9375, -37.6875, -12.125]","[-0.1601863205432891, 0.2629687488079071, -0.2968106865882873]","[-27.9375, -53.125, 21.125]","[1.4400999546051023, -0.2497999966144561, -0.944700002670288]","[-0.1635373532772064, 0.2888170778751373, -0.2938785254955292]","[0.8251000046730042, 8.02649974822998, 5.573400020599365]",,
2024-03-20 11:04:51.300,"[5.505409240722656, 15.161636352539062, -4.376322746276856]","[-0.729748010635376, -0.6189289689064026, -0.2296680063009262, 0.1778910011053085, -1.3436743021011353, -0.964234173297882, 1.8746552467346191]","[17.5625, -39.8125, -11.5625]","[-0.4200134873390198, 0.4992863237857818, -0.4651651382446289]","[-29.3125, -55.25, 21.6875]","[-2.406100034713745, -0.3491999804973602, 2.555500030517578]","[-0.423364520072937, 0.5251520872116089, -0.4622330069541931]","[1.2587000131607056, 8.057199478149414, 5.446599960327148]",,
2024-03-20 11:04:51.400,"[2.0181684494018555, 10.862387657165527, 4.365213871002197]","[-0.7525410056114197, -0.5980949997901917, -0.2166009992361068, 0.170427992939949, -1.2252728939056396, -0.9725991487503052, 1.9846566915512085]","[14.5625, -40.0625, -13.0625]","[0.6443755626678467, 0.1147379428148269, -0.6085963249206543]","[-32.3125, -55.5, 20.1875]","[-0.6248999834060669, -0.5329999923706055, -0.7342000007629395]","[0.6410245299339294, 0.1405862718820572, -0.6056641340255737]","[1.8703999519348145, 8.103699684143066, 5.196199893951416]",,
2024-03-20 11:04:51.500,"[2.2335124015808105, 7.215310096740723, 4.992580890655518]","[-0.7686600089073181, -0.5689209699630737, -0.2277760058641433, 0.1833209991455078, -1.1517375707626345, -0.9126074314117432, 2.056294679641724]","[11.3125, -40.5625, -14.5]","[0.0193557012826204, 0.1304109990596771, -0.8423656821250916]","[-35.5625, -56.0, 18.75]","[-0.449999988079071, 0.8030999898910522, -0.762499988079071]","[0.0160046685487031, 0.1562767773866653, -0.8394335508346558]","[2.4407999515533447, 7.757999897003174, 5.479499816894531]",,
2024-03-20 11:04:51.600,"[5.754281520843506, 17.458826065063477, 2.4943270683288574]","[-0.7932360172271729, -0.5298830270767212, -0.2405200004577636, 0.179299995303154, -1.0567785501480105, -0.8547306060791016, 2.177281379699707]","[7.1875, -41.375, -14.9375]","[-0.0859400108456611, -0.2048143893480301, -0.925879716873169]","[-39.6875, -56.8125, 18.3125]","[0.6202999949455261, 3.3989999294281006, -1.6434999704360962]","[-0.0892910435795784, -0.1789660602807998, -0.922930121421814]","[3.164999961853028, 7.3979997634887695, 5.605400085449219]",left,STOP
2024-03-20 11:04:51.700,"[1.1564760208129885, 3.946956634521485, 3.468939781188965]","[-0.8143500089645386, -0.4998349845409393, -0.2398329973220825, 0.1716910004615783, -0.9700284600257874, -0.8208521008491516, 2.27517032623291]","[4.125, -42.3125, -14.0]","[-0.6813241839408875, -0.4957607686519623, -0.9418843984603882]","[-42.75, -57.75, 19.25]","[-5.621999740600586, -0.6444999575614929, -2.3559999465942383]","[-0.6846752166748047, -0.469912439584732, -0.9389522075653076]","[3.778299808502197, 7.17579984664917, 5.513799667358398]",right,START
2024-03-20 11:04:51.800,"[3.3096868991851807, 4.105787754058838, 4.323267459869385]","[-0.8398829698562622, -0.461540013551712, -0.253926008939743, 0.1307590007781982, -0.8880676627159119, -0.7878991365432739, 2.4422411918640137]","[-0.4375, -43.5, -13.0625]","[0.4708200097084045, -0.9642769694328308, -0.6847450137138367]","[-47.3125, -58.9375, 20.1875]","[-2.275099992752075, -3.568300008773804, 4.400799751281738]","[0.4674689769744873, -0.9384111762046814, -0.6818128824234009]","[4.3638997077941895, 6.951599597930908, 5.366499900817871]",,
2024-03-20 11:04:51.900,"[-3.7306642532348633, 10.984578132629396, 6.323115348815918]","[-0.8369730114936829, -0.4345900118350982, -0.3131270110607147, 0.1120589971542358, -0.9697713255882264, -0.7172342538833618, 2.4854736328125]","[-0.5625, -42.125, -15.25]","[-0.0679456666111946, -0.2409252524375915, -0.4871388375759125]","[-47.4375, -57.5625, 18.0]","[-4.37529993057251, 3.174299955368042, -6.095399856567383]","[-0.0712966993451118, -0.2150769233703613, -0.4842067062854767]","[4.179199695587158, 6.445899963378906, 6.095399856567383]",,
2024-03-20 11:04:52.000,"[0.1338741779327392, 1.886611819267273, 2.927620410919189]","[-0.8481749892234802, -0.4229499995708465, -0.3020380139350891, 0.1023869961500167, -0.9161236882209778, -0.7150056958198547, 2.5370516777038574]","[-2.875, -42.8125, -12.375]","[-0.7729365229606628, -0.3149970173835754, -0.5387656688690186]","[-49.75, -58.25, 20.875]","[-3.65559983253479, 2.0434000492095947, -3.451599836349488]","[-0.7762875556945801, -0.2891486883163452, -0.5358335375785828]","[4.508800029754639, 6.429399967193604, 5.873899936676025]",,
2024-03-20 11:04:52.100,"[5.731517791748047, 19.83647918701172, 1.0328011512756348]","[-0.8523200154304504, -0.3988699913024902, -0.3339639902114868, 0.0540370009839534, -0.927875816822052, -0.6995022892951965, 2.6539225578308105]","[-4.625, -42.5625, -13.6875]","[0.9772796630859376, -0.6324549317359924, 0.0421322472393512]","[-51.5, -58.0, 19.5625]","[-2.8413000106811523, 10.553500175476074, -0.7294999957084656]","[0.9739286303520204, -0.606606662273407, 0.0450818538665771]","[4.49869966506958, 6.313799858093262, 6.005499839782715]",,
2024-03-20 11:04:52.200,"[-3.235830545425415, 1.3590542078018188, 7.627380847930908]","[-0.8470699787139893, -0.3942939937114715, -0.3504109978675842, 0.0649230033159256, -0.9683411717414856, -0.6719199419021606, 2.6253457069396973]","[-6.5625, -42.75, -10.4375]","[-2.022749423980713, -0.0750840604305267, -1.3987592458724976]","[-53.4375, -58.1875, 22.8125]","[-9.693699836730955, -3.682299852371216, 4.326200008392334]","[-2.0261003971099854, -0.0492357388138771, -1.395827054977417]","[4.349100112915039, 6.104499816894531, 6.323699951171875]",,
2024-03-20 11:04:52.300,"[-0.7074195742607117, 15.634549140930176, 7.382099628448486]","[0.8627150058746338, 0.3553099930286407, 0.35800701379776, 0.0361450016498565, -0.8782424330711365, -0.6931232213973999, 2.8892762660980225]","[-8.625, -43.125, -11.3125]","[1.0584548711776731, -1.5438309907913208, -0.2148849368095398]","[-55.5, -58.5625, 21.9375]","[-0.2369999885559082, 0.7849999666213989, -0.4120999872684479]","[1.0551038980484009, -1.5179826021194458, -0.2119527906179428]","[4.816699981689453, 6.265899658203125, 5.805799961090088]",,
2024-03-20 11:04:52.400,"[-1.0711945295333862, 5.917346000671387, 1.6959757804870603]","[0.8452540040016174, 0.3513039946556091, 0.4023790061473846, 0.0148759996518492, -1.0007435083389282, -0.6508386135101318, 2.8119027614593506]","[-9.4375, -42.75, -9.5625]","[-1.9795000553131104, -0.0938463509082794, -1.1740131378173828]","[-56.3125, -58.1875, 23.6875]","[-5.024399757385254, 6.306999683380127, -5.440399646759033]","[-1.9828511476516724, -0.0679805725812912, -1.1710810661315918]","[4.210400104522705, 5.941400051116943, 6.568199634552002]",,
2024-03-20 11:04:52.500,"[1.531896471977234, 8.774970054626465, 1.7813243865966797]","[0.8417329788208008, 0.3299709856510162, 0.416496992111206, 0.0955670028924942, -0.9721232652664183, -0.6881401538848877, 2.99349045753479]","[-10.0625, -43.3125, -10.1875]","[0.2835811078548431, -0.6417226791381836, 0.1751088798046112]","[-56.9375, -58.75, 23.0625]","[-5.200399875640869, 7.187199592590332, -2.168099880218506]","[0.2802300751209259, -0.6158568859100342, 0.1780410408973693]","[4.268799781799316, 6.2281999588012695, 6.257499694824219]",,
2024-03-20 11:04:52.600,"[0.338655024766922, 6.970268249511719, 6.820084571838379]","[0.8303689956665039, 0.3384320139884949, 0.4307700097560882, 0.101912997663021, -1.0168911218643188, -0.707385778427124, 2.979952096939087]","[-10.1875, -43.375, -8.1875]","[-0.4356341660022735, -0.5335646271705627, -0.0418355427682399]","[-57.0625, -58.8125, 25.0625]","[-1.2531999349594116, 2.0901999473571777, -3.514799833297729]","[-0.4389851987361908, -0.5076988339424133, -0.0389033891260623]","[3.920699834823608, 6.372799873352051, 6.339099884033203]",,
2024-03-20 11:04:52.700,"[4.795633792877197, 15.704143524169922, 5.2597832679748535]","[0.8200230002403259, 0.3354929983615875, 0.4445289969444275, 0.1319060027599334, -1.035729169845581, -0.7308409214019775, 3.031323909759521]","[-10.4375, -42.875, -7.5625]","[0.1591740250587463, -0.7957479357719421, -0.4248480498790741]","[-57.3125, -58.3125, 25.6875]","[0.8955000042915344, 10.733399391174316, -6.261899948120117]","[0.1558229923248291, -0.7698996663093567, -0.4219158887863159]","[3.723299980163574, 6.545899868011475, 6.281499862670898]",,
2024-03-20 11:04:52.800,"[-4.495257377624512, -8.75668716430664, 16.262662887573242]","[0.8081099987030029, 0.3266380131244659, 0.4617559909820556, 0.1644549965858459, -1.057436466217041, -0.7474831342697144, 3.092679262161255]","[-13.0, -42.375, -5.0]","[-1.3304818868637085, 0.0433539785444736, -1.1776609420776367]","[-59.875, -57.8125, 28.25]","[-11.58329963684082, -4.146199703216553, -1.2440999746322632]","[-1.3338329792022705, 0.0692197605967521, -1.1747113466262815]","[3.532099962234497, 6.666499614715576, 6.265100002288818]",,
2024-03-20 11:04:52.900,"[-0.4886086583137512, 5.1713032722473145, 8.925995826721191]","[0.7907099723815918, 0.296420007944107, 0.4858120083808899, 0.2256069928407669, -1.0640225410461426, -0.7586877346038818, -3.0466907024383545]","[-13.4375, -42.5625, -7.3125]","[-0.0350811183452606, -0.9086358547210692, -0.3579321205615997]","[-60.3125, -58.0, 25.9375]","[-4.366300106048584, -1.264699935913086, 2.9661998748779297]","[-0.0384321510791778, -0.8827875256538391, -0.3549825251102447]","[3.4542999267578125, 6.7465996742248535, 6.222499847412109]",,
2024-03-20 11:04:53.000,"[-3.860602378845215, 11.966172218322754, 0.8427302837371826]","[0.7830280065536499, 0.2938059866428375, 0.4983069896697998, 0.2285480052232742, -1.097663640975952, -0.7585790157318115, -3.0517683029174805]","[-16.3125, -41.4375, -5.375]","[0.3500955998897552, -0.6588268876075745, -1.2375257015228271]","[-63.1875, -56.875, 27.875]","[-0.1347000002861023, 9.130999565124512, 17.249099731445312]","[0.346744567155838, -0.6329785585403442, -1.2345935106277466]","[3.2433998584747314, 6.745899677276611, 6.335799694061279]",,
2024-03-20 11:04:53.100,"[0.6587215065956116, 1.2937500476837158, 3.7884891033172607]","[0.7642560005187988, 0.2609350085258484, 0.5058249831199646, 0.3032560050487518, -1.0507471561431885, -0.7833136320114136, -2.856100082397461]","[-20.8125, -40.375, -2.9375]","[-0.6654940247535706, -0.9173625111579896, -1.1999837160110474]","[-67.6875, -55.8125, 30.3125]","[-7.10099983215332, -2.791299819946289, -1.1365000009536743]","[-0.6688450574874878, -0.8915141820907593, -1.1970515251159668]","[3.452899932861328, 6.919899940490723, 6.030099868774414]",,
2024-03-20 11:04:53.200,"[-3.671383857727051, 11.791213989257812, 14.232312202453612]","[0.7480469942092896, 0.2141769975423813, 0.5258070230484009, 0.3436279892921448, -1.063633918762207, -0.750210702419281, -2.735661029815674]","[-23.1875, -38.8125, -5.25]","[-0.4798782765865326, -0.5068784952163696, -0.4679576754570007]","[-70.0625, -54.25, 28.0]","[-2.4251999855041504, -3.4400999546051025, 7.222899913787842]","[-0.4832293093204498, -0.4810127317905426, -0.4650255143642425]","[3.4843997955322266, 6.686100006103516, 6.270899772644043]",,
