time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status
2024-02-25 15:11:11.100,"[2.1869020462036133, 8.12523078918457, -8.962827682495117]","[0.6731020212173462, 0.7003859877586365, -0.2330510020256042, 0.0456009991466999, 1.8040363788604736, -1.172202706336975, -1.608830213546753]","[22.625, -40.875, 11.0625]","[0.4865279793739319, -0.7383615374565125, 0.5588544011116028]","[-330.1875, -53.875, -103.75]","[2.4094998836517334, 18.66580009460449, 2.388999938964844]","[-0.0583463571965694, -0.1105317026376724, 0.592888355255127]","[-0.8797000050544739, 9.037799835205078, -3.7030999660491934]",,
2024-02-25 15:11:11.200,"[-1.523784875869751, 13.812475204467772, 0.6174646019935608]","[0.6614499688148499, 0.7181400060653687, -0.2072889953851699, 0.0615560002624988, 1.883859157562256, -1.179741621017456, -1.4682177305221558]","[24.875, -39.1875, 11.25]","[0.2027723491191864, -0.2460739761590957, 0.5212949514389038]","[-327.9375, -52.25, -103.8125]","[1.0824999809265137, -0.8287000060081482, -2.102099895477295]","[0.8552287817001343, 0.0264242850244045, -0.0927642509341239]","[-1.1510999202728271, 9.066299438476562, -3.5562000274658203]",,
2024-02-25 15:11:11.300,"[3.079623222351074, 18.255107879638672, -0.466696947813034]","[0.6630640029907227, 0.7238190174102783, -0.1844570040702819, 0.0490490011870861, 1.9226595163345337, -1.2278910875320437, -1.413574457168579]","[25.5, -39.8125, 9.375]","[0.3649483323097229, 0.2891486883163452, -0.0665843114256858]","[-327.25, -52.8125, -105.3125]","[3.9900999069213854, -7.568599700927734, -2.720099925994873]","[-0.5027421116828918, -0.0924849957227706, 0.3033207654953003]","[-1.136299967765808, 9.235699653625488, -3.095099925994873]",,
2024-02-25 15:11:11.400,"[-0.2118581235408783, 6.035457134246826, -5.105635166168213]","[0.6509869694709778, 0.7275069952011108, -0.2050919979810714, 0.0698919966816902, 1.939961671829224, -1.164337396621704, -1.3971524238586426]","[26.3125, -39.75, 10.5625]","[-0.7717671394348145, 0.0249058492481708, 0.2694962918758392]","[-325.8125, -51.5, -102.75]","[3.399499893188477, -0.524899959564209, -2.062099933624268]","[0.1775348931550979, 0.0638266876339912, 0.0687485188245773]","[-1.3989999294281006, 9.00759983062744, -3.615899801254273]",,
2024-02-25 15:11:11.500,"[2.1976664066314697, 10.615535736083984, -8.93086051940918]","[0.6438890099525452, 0.7345759868621826, -0.2011840045452118, 0.0730020031332969, 1.982940435409546, -1.159484624862671, -1.3440932035446167]","[27.0625, -38.0, 12.125]","[0.1351931989192962, 0.3557504713535309, 0.2061233818531036]","[-325.625, -51.3125, -103.75]","[3.5023999214172363, 5.201399803161621, 2.209699869155884]","[0.8266228437423706, -0.1831897646188736, 0.1949532777070999]","[-1.5705000162124634, 8.988699913024902, -3.592399835586548]",,
2024-02-25 15:11:11.600,"[-0.2810792922973633, 10.519786834716797, -4.256996154785156]","[0.6498709917068481, 0.736299991607666, -0.178736999630928, 0.0598409995436668, 2.003915786743164, -1.209978461265564, -1.3087928295135498]","[27.1875, -38.3125, 10.9375]","[0.9671043753623962, -0.5090078115463257, 0.0154287107288837]","[-326.0, -51.375, -103.875]","[-1.8418999910354608, -5.026899814605713, 1.337899923324585]","[-0.2963219881057739, -0.6803642511367798, 0.2525840401649475]","[-1.4529999494552612, 9.175199508666992, -3.1422998905181885]",,
2024-02-25 15:11:11.700,"[3.74059534072876, 16.00518035888672, -6.114858627319336]","[0.6529769897460938, 0.7336220145225525, -0.1675010025501251, 0.0857930034399032, 1.9378856420516968, -1.192609786987305, -1.3214105367660522]","[26.75, -38.3125, 11.3125]","[-0.4791277945041656, -0.7856425046920776, 0.0585208907723426]","[-326.875, -51.25, -101.125]","[2.33899998664856, -0.2287999987602234, -3.6123998165130615]","[-0.0951728001236915, -0.9018115997314452, 0.2984687685966491]","[-1.2994999885559082, 9.11359977722168, -3.3795998096466064]",,
2024-02-25 15:11:11.800,"[3.1428589820861816, 9.25477695465088, -4.928923606872559]","[0.6496049761772156, 0.7350500226020813, -0.1533969938755035, 0.1190880015492439, 1.8994295597076416, -1.164140701293945, -1.291697978973389]","[25.875, -38.125, 13.9375]","[0.005340707488358, -0.7538600564002991, 0.2179567217826843]","[-326.3125, -51.5, -100.9375]","[4.517499923706055, 2.06469988822937, 1.27839994430542]","[0.5322381258010864, -0.2713986933231354, 0.5115734338760376]","[-1.2518999576568604, 9.0068998336792, -3.671199798583984]",,
2024-02-25 15:11:11.900,"[-1.7238730192184448, 21.212541580200195, -1.5975453853607178]","[0.6437690258026123, 0.7454599738121033, -0.1215220019221305, 0.1228030025959014, 1.964270830154419, -1.1943082809448242, -1.1754639148712158]","[26.5625, -38.375, 14.0625]","[0.4720242917537689, -0.3911806344985962, 0.4678005874156952]","[-326.125, -50.875, -101.0625]","[-1.4713000059127808, -4.236099720001221, 2.103999853134156]","[-0.1497492492198944, -0.3201457560062408, 0.2041162550449371]","[-1.3823000192642212, 9.119799613952637, -3.329900026321411]",,
2024-02-25 15:11:12.000,"[3.615445852279663, 10.2930269241333, -8.888243675231934]","[0.6415889859199524, 0.7464699745178223, -0.1172539964318275, 0.1318919956684112, 1.958691120147705, -1.1861311197280884, -1.1618002653121948]","[26.375, -37.625, 14.1875]","[-0.48146653175354, -0.2671051919460296, -0.0403520129621028]","[-326.9375, -51.375, -100.5]","[1.0485999584197998, -0.1070999950170517, -1.8007999658584597]","[-0.0414515696465969, 0.2616248428821563, -0.4519006609916687]","[-1.3917999267578125, 9.09000015258789, -3.406399965286255]",,
2024-02-25 15:11:12.100,"[2.914394855499268, 9.271958351135254, -4.96203088760376]","[0.6599169969558716, 0.7300009727478027, -0.1312279999256134, 0.1199430003762245, 1.851020574569702, -1.1998931169509888, -1.3068045377731323]","[25.5, -38.3125, 14.5625]","[0.0817512199282646, -0.1063778176903724, -0.4525987803936004]","[-329.125, -52.6875, -101.0]","[3.6013998985290527, 1.2453999519348145, -1.075600028038025]","[-0.1878497898578643, 0.3084345757961273, -0.4288797676563263]","[-0.9829999804496764, 9.139800071716309, -3.415799856185913]",,
2024-02-25 15:11:12.200,"[-2.185063362121582, 7.008574962615967, -2.375689744949341]","[0.6722080111503601, 0.7174760103225708, -0.1449449956417083, 0.1111499965190887, 1.7700620889663696, -1.2009004354476929, -1.4201514720916748]","[23.6875, -39.625, 13.9375]","[-0.1668360233306884, 0.244014486670494, -0.3426081240177154]","[-329.0625, -53.0, -101.125]","[-0.1120999976992607, -2.71019983291626, -0.3297999799251556]","[0.2250776588916778, 0.0167551599442958, -0.2160717546939849]","[-0.70169997215271, 9.14330005645752, -3.475099802017212]",,
2024-02-25 15:11:12.300,"[0.6679727435112, 7.346579074859619, -5.489492893218994]","[0.6783260107040405, 0.7120580077171326, -0.1455380022525787, 0.1080000028014183, 1.7300511598587036, -1.2070729732513428, -1.4655145406723022]","[23.4375, -40.0, 13.75]","[-0.4598069787025451, -0.3782826662063598, -0.089709922671318]","[-329.8125, -52.25, -99.875]","[-0.1527999937534332, -6.134799957275391, -1.2625999450683594]","[-0.619172990322113, -0.3745301961898803, 0.0047298423014581]","[-0.5532000064849854, 9.16510009765625, -3.444499969482422]",,
2024-02-25 15:11:12.400,"[1.7913033962249756, 8.328871726989746, -2.094600915908813]","[0.6772750020027161, 0.7079910039901733, -0.1524080038070678, 0.1296810060739517, 1.6956565380096436, -1.1667567491531372, -1.4787358045578003]","[22.875, -39.25, 15.25]","[0.0410152375698089, -0.0680678412318229, 0.00490437541157]","[-331.0625, -52.5, -98.875]","[2.519899845123291, 4.555299758911133, 0.2457999885082245]","[-0.0187622886151075, -0.09332275390625, -0.0957487598061561]","[-0.4800999760627746, 9.017000198364258, -3.825199842453003]",,
2024-02-25 15:11:12.500,"[2.754395008087158, 12.443048477172852, -1.0469077825546265]","[0.6786810159683228, 0.7063040137290955, -0.1460600048303604, 0.1385370045900344, 1.6729832887649536, -1.163615345954895, -1.4794692993164062]","[21.5625, -39.5, 16.25]","[0.0607025511562824, -0.2277131080627441, 0.2438050359487533]","[-331.5625, -52.375, -97.9375]","[2.171099901199341, 1.98829996585846, 1.597999930381775]","[0.1766971349716186, -0.2992716133594513, 0.1685289889574051]","[-0.3960999846458435, 9.004799842834473, -3.86329984664917]",right,STOP
