time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE
2024-02-25 16:11:44.900,"[2.256448984146118, 6.97937536239624, -2.946457862854004]","[-0.6152510046958923, -0.3031199872493744, 0.6148669719696045, 0.3892560005187988, 1.455837965011597, -1.0191657543182373, 2.937488555908203]","[-0.625, -45.9375, 5.125]","[-0.0261101257055997, -0.5138424038887024, 0.3084345757961273]","[-354.375, -59.25, -109.6875]","[0.2243999987840652, -2.634699821472168, 0.0843999981880188]","[-0.0946492031216621, -0.4097684025764465, 0.3026575446128845]","[0.5893999934196472, 8.35200023651123, -5.105400085449219]",,,skidded_short,intermediate,blue
2024-02-25 16:11:45.000,"[1.9587730169296265, 7.838836193084717, -4.789140701293945]","[-0.6206920146942139, -0.3150529861450195, 0.6049579977989197, 0.3866629898548126, 1.4345890283584597, -1.0331794023513794, 2.947420835494995]","[-0.375, -46.0625, 4.5]","[0.1391725540161132, -0.1924923658370971, 0.018133969977498]","[-353.8125, -59.3125, -110.4375]","[0.1809999942779541, 0.9420999884605408, -2.7423999309539795]","[0.1401499360799789, -0.1673596203327179, 0.0539306737482547]","[0.6818000078201294, 8.423199653625488, -4.975299835205078]",,,skidded_short,intermediate,blue
2024-02-25 16:11:45.100,"[0.921087682247162, 6.181234836578369, -5.603370666503906]","[-0.6115000247955322, -0.3290089964866638, 0.5924270153045654, 0.4084720015525818, 1.393701434135437, -1.0894182920455933, 2.9023079872131348]","[-0.875, -46.0625, 3.0625]","[0.6384763717651367, 0.2810852825641632, 0.0452563874423503]","[-354.375, -59.625, -111.8125]","[4.201499938964844, 10.322799682617188, 9.029500007629396]","[0.6157521605491638, 0.0698480755090713, -0.1749692559242248]","[0.7997999787330627, 8.69219970703125, -4.469399929046631]",,,skidded_short,intermediate,blue
2024-02-25 16:11:45.200,"[0.5423824191093445, 6.93065881729126, -11.761439323425291]","[-0.6119830012321472, -0.3237020075321197, 0.6100710034370422, 0.3853650093078613, 1.478423237800598, -1.0479477643966677, 2.987358808517456]","[-0.75, -45.5, 3.625]","[-1.0381741523742676, 0.1232551485300064, 0.7767762541770935]","[-354.5625, -58.8125, -111.9375]","[5.618599891662598, 2.937999963760376, 5.160399913787842]","[-1.2775112390518188, 0.0466002896428108, 0.7690443992614746]","[0.4515999853610992, 8.496399879455566, -4.875999927520752]",,,skidded_short,intermediate,blue
2024-02-25 16:11:45.300,"[1.6768509149551392, 6.5110602378845215, -3.6903364658355713]","[-0.6315630078315735, -0.3573809862136841, 0.5871130228042603, 0.3587520122528076, 1.4576033353805542, -1.0606502294540403, 3.072926998138428]","[1.5625, -46.3125, 3.4375]","[-0.2379756420850753, -0.5682268142700195, 0.5546656250953674]","[-352.125, -59.75, -111.6875]","[0.9006999731063843, -0.996999979019165, 3.816499948501587]","[-0.238970473408699, -1.0700089931488037, 0.6479535102844238]","[0.5407999753952026, 8.557999610900879, -4.757899761199951]",,,skidded_short,intermediate,blue
2024-02-25 16:11:45.400,"[0.8673330545425415, 6.277721405029297, -6.922565937042236]","[-0.6380559802055359, -0.3658829927444458, 0.5742779970169067, 0.3594669997692108, 1.417331337928772, -1.075390100479126, 3.06055212020874]","[2.3125, -46.4375, 3.125]","[0.2079385221004486, -0.0871966481208801, -0.0680678412318229]","[-351.0, -59.875, -111.625]","[-1.497099995613098, -0.2821999788284302, -0.2568999826908111]","[0.1824741661548614, -0.081541784107685, -0.0431794449687004]","[0.7125999927520752, 8.627599716186523, -4.607100009918213]",,,skidded_short,intermediate,blue
2024-02-25 16:11:45.500,"[2.184316396713257, 10.119735717773438, -6.533872127532959]","[-0.6421409845352173, -0.3463880121707916, 0.5899379849433899, 0.345890998840332, 1.4479159116744995, -1.0216460227966309, 3.0734751224517822]","[1.9375, -46.3125, 3.6875]","[-0.8627685904502869, -0.3981445133686065, 0.0710349008440971]","[-351.5625, -59.75, -111.5]","[2.353800058364868, 1.3142999410629272, -3.324199914932251]","[-0.8392590284347534, -0.1205673441290855, 0.1588947772979736]","[0.627299964427948, 8.364699363708496, -5.079999923706055]",,,skidded_short,intermediate,blue
2024-02-25 16:11:45.600,"[5.22593879699707, 8.996758460998535, -1.2897086143493652]","[-0.6603389978408813, -0.3703370094299316, 0.5832099914550781, 0.2943919897079468, 1.4887021780014038, -0.9835700392723083, -3.06359338760376]","[3.375, -46.5, 5.9375]","[-0.5261294841766357, -1.3404827117919922, 0.7916988134384155]","[-350.25, -59.8125, -109.3125]","[7.04670000076294, -3.319299936294556, 5.973999977111816]","[-0.3459067940711975, -1.4097024202346802, 0.5856801271438599]","[0.445499986410141, 8.163800239562988, -5.414999961853027]",,,skidded_short,intermediate,blue
2024-02-25 16:11:45.700,"[0.139285072684288, -3.527827501296997, -5.922891139984131]","[-0.6713500022888184, -0.4235889911651611, 0.5645340085029602, 0.2261870056390762, 1.5641798973083496, -0.9686705470085144, -2.8282954692840576]","[7.8125, -45.1875, 8.4375]","[0.6235014200210571, -1.090185046195984, 1.0296220779418943]","[-346.0, -58.5625, -106.375]","[-4.2044997215271, 13.943699836730955, -0.2610000073909759]","[0.1240929067134857, -0.964748203754425, 1.0477560758590698]","[0.0366999991238117, 8.081999778747559, -5.554199695587158]",,,skidded_short,intermediate,blue
2024-02-25 16:11:45.800,"[-0.0404237024486064, 6.249278545379639, -4.479953765869141]","[-0.6805070042610168, -0.43681600689888, 0.5510640144348145, 0.2059819996356964, 1.5514312982559204, -0.9640914797782898, -2.781160354614258]","[10.1875, -45.0625, 10.625]","[0.3980397880077362, 0.0788888782262802, -0.4522148072719574]","[-342.9375, -58.3125, -104.0]","[4.991099834442139, 5.957200050354004, -6.0304999351501465]","[0.2985560297966003, -0.3074397444725036, -0.6801198720932007]","[0.1081999987363815, 8.05639934539795, -5.5903000831604]",,,skidded_short,intermediate,blue
2024-02-25 16:11:45.900,"[8.968871116638184, 6.909627914428711, -4.612851142883301]","[-0.6586030125617981, -0.5050299763679504, 0.5120779871940613, 0.2212730050086975, 1.6472705602645874, -1.10141122341156, -2.619014263153076]","[11.5, -45.5, 6.0625]","[1.4869507551193235, -0.6436774134635925, 0.9598612785339355]","[-342.25, -59.0, -108.3125]","[6.605299949645996, 3.355299949645996, 5.217199802398682]","[1.6055806875228882, -0.778922975063324, 0.627882182598114]","[-0.3388999998569488, 8.745999336242676, -4.4228997230529785]",,,skidded_short,intermediate,blue
2024-02-25 16:11:46.000,"[1.5245318412780762, 4.604691505432129, -4.950577259063721]","[-0.6462289690971375, -0.5697680115699768, 0.4778180122375488, 0.1715810000896453, 1.816626787185669, -1.120619535446167, -2.305981159210205]","[17.0, -43.875, 3.6875]","[0.270543485879898, -0.9644165635108948, 1.332890510559082]","[-337.125, -57.25, -111.3125]","[1.803299903869629, -4.5833001136779785, 2.16759991645813]","[0.1497143357992172, -0.9133482575416564, 1.4395301342010498]","[-1.0383999347686768, 8.829599380493164, -4.138700008392334]",,,skidded_short,intermediate,blue
2024-02-25 16:11:46.100,"[1.4603098630905151, 6.545622825622559, 0.4764269590377807]","[-0.6389690041542053, -0.6079369783401489, 0.4551649987697601, 0.1222869977355003, 1.911538362503052, -1.093471884727478, -2.0974483489990234]","[21.75, -41.9375, 4.875]","[0.0871966481208801, -0.9235933423042296, 0.9265080094337464]","[-332.0, -55.625, -110.3125]","[0.2110999971628189, -8.102499961853027, -2.520400047302246]","[0.0743510276079177, -0.94331556558609, 0.996635377407074]","[-1.5054999589920044, 8.71049976348877, -4.246099948883057]",,,skidded_short,intermediate,blue
2024-02-25 16:11:46.200,"[-0.0723240450024604, 6.299805641174316, -5.337163925170898]","[-0.6175320148468018, -0.6626489758491516, 0.412535011768341, 0.0967670008540153, 2.091352224349976, -1.1157790422439575, -1.8075127601623533]","[25.3125, -40.0, 4.5]","[1.472935676574707, -0.434342622756958, 1.5600275993347168]","[-329.0, -53.6875, -110.25]","[3.7811999320983887, 24.151199340820312, 3.32699990272522]","[1.0117498636245728, -0.3620685636997223, 1.397188425064087]","[-2.143499851226806, 8.808799743652344, -3.738899946212769]",,,skidded_short,intermediate,blue
2024-02-25 16:11:46.300,"[0.7343974113464355, -0.2551644444465637, -9.351885795593262]","[-0.5950300097465515, -0.6994320154190063, 0.3917919993400574, 0.0568369999527931, 2.206559181213379, -1.0693799257278442, -1.6022651195526123]","[29.0, -38.4375, 6.375]","[0.5198288559913635, -0.3007900416851043, 1.0059902667999268]","[-324.8125, -52.125, -108.6875]","[3.3382999897003174, 4.590399742126465, 5.9893999099731445]","[0.0794473886489868, -0.898006796836853, 0.9430363178253174]","[-2.7988998889923096, 8.599499702453613, -3.792699813842773]",,,skidded_short,intermediate,blue
2024-02-25 16:11:46.400,"[-1.8050556182861328, 12.004737854003906, -0.7099957466125488]","[-0.5888519883155823, -0.7191029787063599, 0.3631089925765991, 0.0655300021171569, 2.300060749053955, -1.1072657108306885, -1.474899172782898]","[32.1875, -36.1875, 4.1875]","[0.1882162988185882, -0.0164235476404428, 0.2051459997892379]","[-321.5, -49.625, -110.875]","[1.7348999977111816, 1.1033999919891355, -3.0460000038146973]","[0.3222052454948425, -0.0167551599442958, 0.4213922917842865]","[-2.921499967575073, 8.77180004119873, -3.269399881362915]",,,skidded_short,intermediate,blue
2024-02-25 16:11:46.500,"[-0.0617033652961254, 16.329729080200195, -10.557806968688965]","[-0.6313329935073853, -0.6928989887237549, 0.333406001329422, 0.1007359996438026, 2.146270751953125, -1.2287551164627075, -1.6289137601852417]","[28.75, -38.9375, 2.6875]","[0.1776396036148071, 0.6540970206260681, -1.266620397567749]","[-324.25, -51.9375, -112.3125]","[6.73259973526001, -0.0202999990433454, -5.1250996589660645]","[0.4377111196517944, -0.0814196094870567, -1.5035487413406372]","[-1.7900999784469604, 9.238499641418455, -2.759399890899658]",,,skidded_short,intermediate,blue
