time,TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,STYLE,SKIER_LEVEL,SLOPE,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
2024-02-25 15:53:45.900,"[3.7067604064941406, 11.064745903015137, -1.4313015937805176]","[-0.6230570077896118, -0.2652089893817901, 0.5188940167427063, 0.5217390060424805, 0.8562735915184021, -1.0591408014297483, 2.269413948059082]","[-22.0, -42.4375, -4.8125]","[-0.2119527906179428, 0.541610598564148, 0.9837373495101928]","[-375.4375, -54.0, -119.875]","[0.6685000061988831, -1.323199987411499, 0.9106000065803528]","[-0.1213527396321296, 0.6112317442893982, 1.0262186527252195]","[3.146199941635132, 8.550700187683105, -3.626999855041504]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:46.000,"[1.1036982536315918, 8.48227310180664, -1.500733494758606]","[-0.6256070137023926, -0.2942340075969696, 0.548337996006012, 0.4704959988594055, 1.0671380758285522, -1.0846318006515503, 2.53589940071106]","[-15.9375, -45.0625, -1.4375]","[-0.4407829046249389, -0.490245521068573, 1.1932467222213743]","[-369.375, -56.625, -116.3125]","[-0.5834999680519104, -4.992799758911133, 4.9151997566223145]","[-0.5334075093269348, -0.3077189922332763, 1.319957613945007]","[2.211400032043457, 8.670299530029297, -4.013000011444092]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:46.100,"[0.7647367715835571, 4.246988296508789, 1.1956931352615356]","[-0.6394979953765869, -0.3120810091495514, 0.5507059693336487, 0.4363119900226593, 1.1397972106933594, -1.0752511024475098, 2.6740386486053467]","[-12.875, -46.625, -1.0]","[-0.33292156457901, -0.5736024379730225, 0.4894252419471741]","[-366.0625, -58.3125, -116.0625]","[-1.948099970817566, -0.7914999723434448, 0.715999960899353]","[-0.2773502767086029, -0.5199161171913147, 0.5602332353591919]","[1.948099970817566, 8.626999855041504, -4.236599922180176]",,,skidded_short,intermediate,blue,"[0.0, 1.5, 15.773635864257812, 8.272000312805176, 0.0027830060571432, 0.0, 679.4019165039062, 18.8970315, 49.6402865]"
2024-02-25 15:53:46.200,"[0.4641399681568146, 12.265954971313477, -3.728873252868652]","[-0.6346539855003357, -0.3067449927330017, 0.565788984298706, 0.4277890026569366, 1.2107044458389282, -1.062203288078308, 2.7275829315185547]","[-11.1875, -46.875, 0.4375]","[-0.1044405028223991, 0.1995609402656555, 0.0740368664264679]","[-364.0625, -58.625, -114.375]","[-1.417799949645996, 8.713799476623535, -4.719699859619141]","[-0.2120575010776519, 0.238254889845848, 0.0945968478918075]","[1.6825999021530151, 8.565400123596191, -4.468999862670898]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:46.300,"[3.2068607807159424, 9.475608825683594, -6.728856086730957]","[-0.5982609987258911, -0.300832986831665, 0.5637440085411072, 0.4835020005702972, 1.1248788833618164, -1.1316053867340088, 2.5437331199646]","[-12.5, -46.8125, -0.75]","[1.3756859302520752, 0.8110195994377136, -0.6630505919456482]","[-365.1875, -58.375, -115.1875]","[1.5063999891281128, -4.129499912261963, 7.243399620056152]","[1.2995023727416992, 0.7936535477638245, -0.7033153176307678]","[1.7982999086380005, 8.875899314880371, -3.7619998455047607]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:46.400,"[2.1695775985717773, 4.834659099578857, -5.5251665115356445]","[-0.6007120013237, -0.2887809872627258, 0.5774890184402466, 0.471439003944397, 1.1951782703399658, -1.1005356311798096, 2.601846218109131]","[-12.3125, -46.1875, 0.0625]","[-0.6850067973136902, 0.1638689637184143, 0.2663023471832275]","[-365.625, -57.6875, -115.25]","[-4.375899791717529, -6.015899658203125, -0.6714999675750732]","[-0.7749261856079102, 0.1707455664873123, 0.3132167756557464]","[1.6299999952316284, 8.74209976196289, -4.133699893951416]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:46.500,"[-1.232831954956055, 11.451735496520996, -1.8711163997650144]","[-0.6218640208244324, -0.2673870027065277, 0.6025829911231995, 0.4227069914340973, 1.325913429260254, -1.0009591579437256, 2.7548389434814453]","[-10.4375, -46.3125, 3.6875]","[-1.132439374923706, -0.6590712070465088, 0.2862165570259094]","[-363.375, -57.9375, -111.25]","[-3.077199935913086, 6.962800025939941, 0.7294999957084656]","[-1.1459832191467283, -0.6568720936775208, 0.7096508741378784]","[1.282599925994873, 8.257100105285645, -5.132699966430664]",left,STOP,skidded_short,intermediate,blue,
2024-02-25 15:53:46.600,"[2.584071636199951, 10.627928733825684, -7.698383331298828]","[-0.647750973701477, -0.2169100046157837, 0.6095690131187439, 0.4022339880466461, 1.3121711015701294, -0.8810163140296936, 2.726460695266724]","[-11.9375, -45.5625, 9.1875]","[-1.234104871749878, 0.0932878479361534, -0.3694338500499725]","[-364.625, -57.0625, -106.0625]","[0.2083999961614608, 2.849900007247925, -3.802999973297119]","[-1.371305227279663, 0.2061059325933456, -0.5024977326393127]","[1.5959999561309814, 7.564699649810791, -6.0329999923706055]",right,START,skidded_short,intermediate,blue,
2024-02-25 15:53:46.700,"[4.572504043579102, 6.1512980461120605, -4.323152542114258]","[-0.6270849704742432, -0.2089159935712814, 0.6127960085868835, 0.4331260025501251, 1.302292823791504, -0.9154746532440186, 2.650916576385498]","[-14.25, -45.6875, 9.8125]","[0.6478836536407471, 0.7150788307189941, -0.486650139093399]","[-366.875, -57.3125, -104.8125]","[1.4054999351501465, 0.8937999606132507, -1.779099941253662]","[0.6633647680282593, 0.5273512601852417, -0.547282874584198]","[1.5853999853134155, 7.775199890136719, -5.762099742889404]",,,skidded_short,intermediate,blue,
2024-02-25 15:53:46.800,"[2.6211817264556885, 9.139663696289062, -3.238847494125366]","[-0.6089079976081848, -0.2161320000886917, 0.6307029724121094, 0.4298020005226135, 1.3824279308319092, -0.9362888932228088, 2.704754590988159]","[-14.0, -44.625, 9.125]","[0.0330390818417072, -0.0029146997258067, 0.1118930578231811]","[-367.0625, -56.4375, -105.5625]","[-1.9023998975753784, 1.761599898338318, -2.0467000007629395]","[0.2419549971818924, -0.0903556942939758, 0.1842020452022552]","[1.0885000228881836, 7.897899627685547, -5.710299968719482]",,,skidded_short,intermediate,blue,
