TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[4.769623279571533, 3.154600143432617, 3.109675407409668]","[-0.3959310054779053, -0.6386680006980896, 0.2784270048141479, 0.5981789827346802, -1.5171993970870972, -0.9951401948928832, 0.2185504883527755]","[4.9375, -19.125, -37.3125]","[-0.3487516939640045, 0.7220078110694885, -0.5830970406532288]","[-18.875, -51.625, 8.25]","[-0.4247999787330627, -0.3353999853134155, 1.2145999670028689]","[-0.4827057123184204, 1.0260441303253174, -0.7117976546287537]","[0.0423000007867813, 8.259099960327148, 5.287099838256836]",,,
"[4.705315113067627, 19.62903594970703, -1.336089015007019]","[-0.426158994436264, -0.59682697057724, 0.2637029886245727, 0.6266130208969116, -1.2942100763320925, -0.9957476258277892, 0.4150388240814209]","[0.1875, -19.9375, -37.4375]","[0.6777811646461487, 0.668181836605072, -0.9184795022010804]","[-23.625, -52.4375, 8.125]","[3.314499855041504, -3.6561999320983887, -3.776899814605713]","[-0.5799030661582947, 0.7112740278244019, -0.7835306525230408]","[1.2062000036239624, 8.17710018157959, 5.277299880981445]",,,
"[15.181594848632812, 5.767746448516846, -1.732386827468872]","[-0.4692679941654205, -0.5688139796257019, 0.2183849960565567, 0.6391739845275879, -1.1126371622085571, -0.9493279457092284, 0.6480403542518616]","[-3.1875, -20.375, -38.0625]","[0.3608119189739227, -0.5810724496841431, -1.5033044815063477]","[-27.0, -52.875, 7.5]","[1.1190999746322632, -0.8917999863624573, 0.6186999678611755]","[-0.2304532676935196, -0.2321287840604782, -2.1066298484802246]","[2.2934999465942383, 8.050700187683105, 5.108299732208252]",,,
"[5.811771392822266, 6.364583015441895, 9.285805702209473]","[-0.5197110176086426, -0.5430189967155457, 0.1659329980611801, 0.6383540034294128, -0.9722453951835632, -0.8887333273887634, 0.873650848865509]","[-5.625, -20.0625, -37.25]","[-0.2262993901968002, -0.4890238046646118, -1.2801291942596436]","[-29.4375, -52.5625, 8.3125]","[0.996999979019165, -0.8589999675750732, 1.739300012588501]","[-0.0391302816569805, -0.3944095075130462, -1.5750200748443604]","[3.3766000270843506, 7.654999732971191, 5.1153998374938965]",,,
"[5.967087745666504, 5.424810886383057, 5.276993274688721]","[-0.5418490171432495, -0.5435850024223328, 0.1312370002269745, 0.6274480223655701, -0.964259922504425, -0.8537816405296326, 0.957262933254242]","[-6.0, -19.8125, -38.0]","[0.1856681257486343, -0.5957332253456116, -0.4917465150356293]","[-29.8125, -52.3125, 7.5625]","[0.026300000026822, 6.229300022125244, -0.202799990773201]","[-0.1264665573835373, -0.7526034116744995, -0.5814738869667053]","[3.6215999126434326, 7.460700035095215, 5.233599662780762]",,,
"[3.520003080368042, 11.017091751098633, 3.4235551357269287]","[-0.5606380105018616, -0.5283569693565369, 0.1338569968938827, 0.6233810186386108, -0.8973434567451477, -0.8622702360153198, 1.029039978981018]","[-5.3125, -19.0625, -38.125]","[-0.8033401370048523, 0.3186796605587005, -0.3455577492713928]","[-29.125, -51.5625, 7.4375]","[-1.046199917793274, 1.7541999816894531, -4.975500106811523]","[-0.2868797779083252, 0.0799535363912582, -0.1822996437549591]","[3.899999856948853, 7.356099605560303, 5.181399822235107]",,,
"[5.093348026275635, 9.945034980773926, 0.755543053150177]","[-0.5649009943008423, -0.5225809812545776, 0.1356199979782104, 0.6240209937095642, -0.874620795249939, -0.862809419631958, 1.0474891662597656]","[-6.8125, -21.25, -36.875]","[0.2804569602012634, 0.003735004691407, -0.0468620918691158]","[-30.625, -53.75, 8.6875]","[-1.5658999681472778, 2.1749000549316406, 9.298999786376951]","[0.058660514652729, -0.009093165397644, -0.2189864665269851]","[4.105799674987793, 7.455099582672119, 4.871500015258789]",,,"[45.0, 1.5, 26.85110282897949, 12.961000442504885, 2.3898684978485107, 96.0843505859375, 2180.210168113932, 6.6261587, 44.6094782]"
"[4.0202956199646, 10.325340270996094, 4.787120342254639]","[-0.5734109878540039, -0.5160959959030151, 0.1484169960021972, 0.6187210083007812, -0.8360424041748047, -0.8875504732131958, 1.0785820484161377]","[-7.5625, -20.875, -36.9375]","[-0.625613272190094, 0.0610865242779254, -0.0484677925705909]","[-31.375, -53.375, 8.625]","[1.317699909210205, 0.3129000067710876, -3.586099863052368]","[-0.4005879759788513, 0.2172411382198333, -0.0454658269882202]","[4.1641998291015625, 7.542199611663818, 4.684499740600586]",,,
"[2.448339462280273, 5.287383556365967, 5.4640278816223145]","[-0.5702040195465088, -0.530951976776123, 0.1462009996175766, 0.6095749735832214, -0.8847830891609192, -0.9006693959236145, 1.053797960281372]","[-6.6875, -22.375, -35.5625]","[0.1787042617797851, -0.2628291249275207, 0.2746101021766662]","[-30.5, -54.875, 10.0]","[-1.6110999584197998, 1.469499945640564, -2.19729995727539]","[0.1802750527858734, -0.2888869047164917, 0.2296329736709594]","[3.915599822998047, 7.689799785614014, 4.658799648284912]",,,
"[3.387383460998535, 6.804570198059082, 4.455235958099365]","[-0.5545160174369812, -0.5435479879379272, 0.1655520051717758, 0.6079959869384766, -0.9322939515113832, -0.9341970682144164, 0.981863021850586]","[-5.3125, -22.1875, -36.6875]","[-0.1218414381146431, 0.2434734255075454, 0.7136651277542114]","[-29.125, -54.6875, 8.875]","[6.847099781036377, -1.8012999296188354, -1.12909996509552]","[-0.1900314539670944, 0.179053321480751, 0.4366464614868164]","[3.586999893188477, 7.81279993057251, 4.718400001525879]",,,
"[1.7061847448349, 7.747904777526855, 2.5597846508026123]","[-0.526075005531311, -0.5569400191307068, 0.2075490057468414, 0.6082630157470703, -1.0020697116851809, -0.9944753646850586, 0.84832364320755]","[-4.1875, -23.6875, -36.1875]","[-0.0100007364526391, 0.5771629214286804, 0.8073543906211853]","[-28.0, -56.1875, 9.375]","[1.8348000049591064, 8.672999382019043, -4.4629998207092285]","[-0.1470789015293121, 0.3571990728378296, 0.9066985249519348]","[2.9310998916625977, 8.204099655151367, 4.502199649810791]",,,
"[3.289048910140991, 1.789531707763672, 4.72517728805542]","[-0.5048530101776123, -0.5600979924201965, 0.2358700037002563, 0.6130070090293884, -1.0432718992233276, -1.0250000953674316, 0.7523708939552307]","[-4.25, -22.9375, -36.25]","[-0.4161562919616699, 0.2147103995084762, 0.4378507435321808]","[-28.0625, -55.4375, 9.3125]","[-2.015199899673462, -2.541100025177002, -3.124199867248535]","[-0.1218414381146431, 0.3925420045852661, 0.6899111866950989]","[2.593799829483032, 8.356399536132812, 4.428499698638916]",,,
"[4.838921070098877, 6.657288551330566, 3.666882753372192]","[-0.4724150002002716, -0.577256977558136, 0.2519800066947937, 0.6165249943733215, -1.1596028804779053, -1.0277019739151, 0.5995253920555115]","[-4.0, -22.6875, -36.4375]","[0.0413817577064037, 0.070650927722454, 0.9576796293258668]","[-27.8125, -55.1875, 9.125]","[0.468099981546402, 3.814099788665772, -0.0392999984323978]","[0.4631754755973816, 0.1531351953744888, 0.8353843688964844]","[2.1893999576568604, 8.336199760437012, 4.6778998374938965]",,,
"[-1.5252022743225098, 8.060759544372559, 3.400743246078491]","[-0.4402520060539245, -0.5805090069770813, 0.2945739924907684, 0.6183940172195435, -1.249818205833435, -1.0663994550704956, 0.4323431849479675]","[-2.5, -22.3125, -36.6875]","[-0.1129577085375785, 0.5488536953926086, 0.6556329131126404]","[-26.3125, -54.8125, 8.875]","[-0.335999995470047, -6.5416998863220215, -1.426699995994568]","[-0.057840209454298, 0.6363645195960999, 0.9533337354660034]","[1.5715999603271484, 8.56190013885498, 4.5157999992370605]",,,
"[-0.7351635694503784, 10.960349082946776, 0.5398637652397156]","[-0.390172004699707, -0.5876539945602417, 0.3327639997005462, 0.6258559823036194, -1.388230800628662, -1.0656360387802124, 0.2023987025022506]","[-3.1875, -23.0, -36.9375]","[0.3368310928344726, 0.7478561401367188, 1.406962275505066]","[-27.0, -55.5, 8.625]","[5.073999881744385, 5.550699710845947, -0.8881999850273132]","[0.548417329788208, 0.5449616312980652, 1.247212290763855]","[1.0255999565124512, 8.570799827575684, 4.65399980545044]",,,
"[4.933683395385742, 7.569718837738037, 3.012403726577759]","[-0.370959997177124, -0.5710470080375671, 0.3924680054187774, 0.6182730197906494, -1.4752962589263916, -1.140820860862732, 0.0251288097351789]","[-2.625, -23.125, -35.75]","[-0.8626464605331421, 0.8446346521377563, 0.580548882484436]","[-26.4375, -55.625, 9.8125]","[2.905400037765503, 15.664999961853027, -2.966599941253662]","[-0.6119996905326843, 0.7492000460624695, 0.340984970331192]","[0.4189999997615814, 8.831899642944336, 4.241499900817871]",,,
"[3.2713606357574463, 1.5480716228485107, -4.55254602432251]","[-0.3528569936752319, -0.5492650270462036, 0.4293720126152038, 0.6240490078926086, -1.4980008602142334, -1.177164912223816, -0.0816411301493644]","[-4.3125, -26.0, -33.9375]","[-0.4676609635353088, 0.6041282415390015, 0.7998495101928711]","[-28.125, -58.5, 11.625]","[5.928499698638916, 0.948300004005432, 3.282299995422364]","[-0.6454750895500183, -0.2412394136190414, 0.1339365690946579]","[0.3182999789714813, 9.064199447631836, 3.729399919509888]",,,"[45.0, 1.5, 28.75077438354492, 13.378999710083008, 2.256800889968872, 85.58836364746094, 2178.9126128358766, 6.6261905, 44.609469]"
"[4.1336750984191895, 13.332581520080566, 3.539626121520996]","[-0.3480629920959472, -0.5381489992141724, 0.4523159861564636, 0.6202059984207153, -1.53788161277771, -1.2101746797561646, -0.1567559540271759]","[-4.0625, -27.6875, -33.1875]","[-0.1803972274065017, 0.2490584850311279, 0.5131093263626099]","[-27.875, -60.1875, 12.375]","[-2.980899810791016, 1.385800004005432, -0.118599995970726]","[-0.1435707807540893, 0.8496437072753906, -0.4966683387756347]","[0.0192999988794326, 9.15619945526123, 3.511699914932251]",,,
"[2.4731433391571045, 7.788175106048584, 4.5956315994262695]","[-0.3398939967155456, -0.5094040036201477, 0.4485000073909759, 0.6510180234909058, -1.3545985221862793, -1.195093274116516, -0.0392041690647602]","[-6.8125, -26.9375, -32.6875]","[-0.1038470864295959, 0.5584704279899597, -0.2856580317020416]","[-30.625, -59.4375, 12.875]","[5.980799674987793, 1.1124999523162842, -5.455599784851074]","[0.2144660651683807, -0.2414662986993789, 0.3022212088108063]","[0.6189999580383301, 9.096099853515623, 3.611999988555908]",,,
"[3.674352645874024, 22.16195678710937, 2.297514200210572]","[-0.3433629870414734, -0.516668975353241, 0.4498569965362549, 0.6424809694290161, -1.3996185064315796, -1.2022696733474731, -0.0656869858503341]","[-7.5, -28.0, -32.6875]","[0.1864884346723556, -0.3940778970718384, 0.217502936720848]","[-31.3125, -60.5, 12.875]","[2.7879998683929443, -1.1578999757766724, -4.127500057220459]","[0.2019171416759491, 0.0664970427751541, -0.4393691718578338]","[0.6933000087738037, 9.13070011138916, 3.509699821472168]",,,
"[5.926061153411865, 5.262455463409424, 2.136116504669189]","[-0.351529985666275, -0.5018249750137329, 0.4483149945735931, 0.6508529782295227, -1.298554301261902, -1.2121913433074951, 0.0217627994716167]","[-10.5, -28.75, -31.0625]","[-0.1876578032970428, 0.2863910794258117, -0.7990291714668274]","[-34.3125, -61.25, 14.5]","[-2.3759000301361084, -13.026700019836426, 3.844299793243408]","[-0.1045103147625923, 0.4178841710090637, -0.8666432499885559]","[0.6891999840736389, 9.15310001373291, 3.451799869537353]",,,
"[-7.070316791534424, 10.090046882629396, 18.130216598510746]","[-0.3637230098247528, -0.4787710011005401, 0.4398849904537201, 0.6670699715614319, -1.119314670562744, -1.2086771726608276, 0.1818007230758667]","[-10.625, -28.0, -31.6875]","[0.2028247117996215, 0.1827185153961181, -0.3755599558353424]","[-34.4375, -60.5, 13.875]","[3.1473000049591064, -7.252399921417236, -0.9156999588012696]","[0.4773824512958526, -0.2416582852602005, 0.670922040939331]","[1.500999927520752, 9.194099426269531, 3.0634000301361084]",,,
"[9.275691986083984, 14.632871627807615, -1.5248000621795654]","[-0.3462960124015808, -0.4913809895515442, 0.4437150061130523, 0.6646339893341064, -1.2282835245132446, -1.1948013305664062, 0.0661003142595291]","[-11.6875, -27.25, -32.5]","[0.5851739645004272, 0.6080203652381897, 0.128910019993782]","[-35.5, -59.75, 13.0625]","[1.6267999410629272, 1.458400011062622, 4.151099681854248]","[-0.5677555799484253, 0.335906058549881, 0.0411723181605339]","[1.177799940109253, 9.162099838256836, 3.2919998168945312]",,,
"[-1.6190645694732666, 13.236066818237305, 2.2447268962860107]","[-0.3446640074253082, -0.4831079840660095, 0.4531539976596832, 0.6651790142059326, -1.2156381607055664, -1.2107399702072144, 0.0587351135909557]","[-11.0, -28.75, -30.9375]","[-0.2090729922056198, -0.1881639510393142, 0.3091327250003814]","[-34.8125, -61.25, 14.625]","[0.3569999933242798, 3.98140001296997, -8.249099731445312]","[-0.6526833176612854, 0.3961024582386017, 0.6276378631591797]","[1.3001999855041504, 9.100500106811523, 3.414499998092652]",,,
"[4.228122234344482, 12.332063674926758, 1.453969955444336]","[-0.3190909922122955, -0.4695180058479309, 0.4826689958572387, 0.6669059991836548, -1.2859790325164795, -1.2328202724456787, -0.0834445878863334]","[-13.0, -30.125, -29.5]","[0.2659532725811004, 0.7770205736160278, 0.7212921977043152]","[-36.8125, -62.625, 16.0625]","[5.296599864959717, -1.1437000036239624, -0.1078999936580658]","[-0.1878497898578643, 1.1130138635635376, -0.242914929986]","[0.901099979877472, 9.253799438476562, 3.118499994277954]",,,
"[1.361400485038757, 6.93770694732666, 3.0052785873413086]","[-0.3068729937076568, -0.42985799908638, 0.5002779960632324, 0.6861280202865601, -1.140283703804016, -1.2543044090270996, -0.0288850124925375]","[-15.5, -30.0, -27.8125]","[-0.3529404699802398, 0.8818625211715698, -0.2677160501480102]","[-39.3125, -62.5, 17.75]","[-0.3116999864578247, 3.061599969863892, 0.9457999467849731]","[-0.6939254403114319, 0.2492853701114654, -0.5743703842163086]","[1.1550999879837036, 9.32409954071045, 2.809999942779541]",left,STOP,
"[2.423803806304932, 5.270566940307617, 4.812335968017578]","[-0.3208349943161011, -0.3981840014457702, 0.4936099946498871, 0.7034639716148376, -0.8940247297286987, -1.2531604766845703, 0.1877593696117401]","[-19.625, -28.9375, -26.875]","[-0.1827534288167953, 0.2855009436607361, -0.4771555662155151]","[-43.4375, -61.4375, 18.6875]","[-0.7676999568939209, -1.3056999444961548, 4.025000095367432]","[-0.0906174927949905, 0.4435754418373108, -0.6957755088806152]","[1.7973999977111816, 9.33739948272705, 2.3982999324798584]",right,START,"[45.0, 1.5, 28.39595413208008, 13.515999794006348, 2.6229310035705566, 47.70051574707031, 2177.785640739836, 6.6262046, 44.6094885]"
"[3.3394229412078857, 9.038130760192873, -0.7300208210945129]","[-0.3265100121498108, -0.3717879951000213, 0.4784829914569855, 0.7254080176353455, -0.7069581747055054, -1.2138718366622925, 0.3442546129226684]","[-20.5625, -29.6875, -25.875]","[-0.16339772939682, 0.399086982011795, -0.4441863000392914]","[-44.375, -62.1875, 19.6875]","[0.9648999571800232, -1.4776999950408936, 2.559499979019165]","[-0.1893333196640014, -0.163415178656578, 0.0835838168859481]","[2.5456998348236084, 9.185699462890623, 2.304499864578247]",,,
"[6.652442932128906, 4.526496887207031, 1.9518394470214844]","[-0.3250730037689209, -0.3768390119075775, 0.4761880040168762, 0.7249569892883301, -0.7340035438537598, -1.2094792127609253, 0.3236839771270752]","[-19.875, -29.125, -26.3125]","[0.2611361742019653, -0.3577052354812622, 0.1085943877696991]","[-43.6875, -61.625, 19.25]","[-3.555799961090088, -0.725600004196167, 6.449899673461914]","[-0.0295135173946619, -0.4690223336219787, 0.1073202937841415]","[2.5652999877929688, 9.208399772644045, 2.18969988822937]",,,
"[6.614107131958008, 4.0238776206970215, -1.861127972602844]","[-0.3289510011672973, -0.3826279938220978, 0.4794239997863769, 0.7180089950561523, -0.7574740052223206, -1.2231969833374023, 0.3148851096630096]","[-18.75, -28.8125, -28.5625]","[-0.9442580342292786, -0.195756122469902, 0.2492504715919494]","[-42.5625, -61.3125, 17.0]","[2.6735999584198, 3.93809986114502, 2.7960000038146973]","[0.1753008663654327, -0.4503473043441772, 0.1431169956922531]","[2.464900016784668, 9.261499404907228, 2.077800035476685]",,,
"[8.214323997497559, 15.736665725708008, -4.957644462585449]","[-0.3239850103855133, -0.4040580093860626, 0.4729200005531311, 0.7128229737281799, -0.8727918267250061, -1.2111858129501345, 0.228501871228218]","[-19.5625, -28.3125, -27.5625]","[0.0953298807144165, -0.5335296988487244, 0.2019171416759491]","[-43.375, -60.8125, 18.0]","[-9.476799964904783, -4.369400024414063, 4.057699680328369]","[-0.0393746271729469, 0.0853291451930999, -0.3575830459594726]","[2.229699850082397, 9.174699783325195, 2.649899959564209]",,,
"[0.2341433614492416, 19.326187133789062, 1.6941179037094116]","[-0.3211379945278168, -0.4054239988327026, 0.4599500000476837, 0.7217659950256348, -0.8627052307128906, -1.1793196201324463, 0.2398049980401992]","[-17.625, -28.25, -29.125]","[0.6183352470397949, -0.2747497260570526, 0.0130550628527998]","[-41.4375, -60.75, 16.4375]","[4.578099727630615, -8.254899978637695, 3.3694000244140625]","[0.2083224952220916, -0.0959756523370742, 0.1439023911952972]","[2.4728000164031982, 9.088500022888184, 2.730199813842773]",,,
"[1.2244330644607544, 22.884336471557617, -7.963583946228027]","[-0.3137190043926239, -0.405813992023468, 0.4648399949073791, 0.7216770052909851, -0.8894193172454834, -1.182490348815918, 0.2008369415998459]","[-20.75, -27.25, -27.6875]","[0.2579247653484344, 0.2757445573806762, -0.0935321971774101]","[-44.5625, -59.75, 17.875]","[-3.334299802780152, -3.575699806213379, -0.4529999792575836]","[-0.5104389786720276, 0.7285353541374207, -1.0181727409362793]","[2.245800018310547, 9.086999893188477, 2.924299955368042]",,,
"[2.019097328186035, 10.302240371704102, -4.624103546142578]","[-0.3237189948558807, -0.3645910024642944, 0.4451290071010589, 0.7510910034179688, -0.6549343466758728, -1.1307100057601929, 0.3893373012542724]","[-24.5, -25.0, -27.3125]","[0.3380877375602722, 0.5480508208274841, -0.9738413691520692]","[-48.3125, -57.5, 18.25]","[2.7030999660491943, -0.5178999900817871, -1.718400001525879]","[-0.5740911364555359, 0.0978955179452896, -1.3706419467926023]","[3.102299928665161, 8.951600074768066, 2.532299995422364]",,,
"[7.319371700286865, 7.4468865394592285, 0.2985952496528625]","[-0.3586080074310303, -0.3405390083789825, 0.3966639935970306, 0.7733629941940308, -0.4906837046146393, -1.030916690826416, 0.5865434408187866]","[-27.75, -22.125, -26.875]","[-0.4238706529140472, -0.2397209703922271, -1.2570734024047852]","[-51.5625, -54.625, 18.6875]","[3.21019983291626, -1.0601999759674072, -2.5102999210357666]","[-0.4846255779266357, -0.826657772064209, -1.3605539798736572]","[4.144700050354004, 8.562299728393555, 2.382799863815308]",,,
"[1.781688213348389, 6.181714057922363, 5.818781852722168]","[-0.4126369953155517, -0.3393580019474029, 0.3390829861164093, 0.7743309736251831, -0.4272235035896301, -0.9359928369522096, 0.7608174085617065]","[-26.75, -19.375, -29.0]","[-0.4559323489665985, -0.9283057451248168, -0.886033833026886]","[-50.5625, -51.875, 16.5625]","[-3.3954999446868896, 5.627799987792969, -1.5152000188827517]","[0.0304909013211727, -0.9961815476417542, -0.9904918074607848]","[5.160699844360352, 7.983699798583984, 2.407599925994873]",,,
"[-0.3124720454216003, 0.9955952763557434, 5.488142490386963]","[-0.4492290019989013, -0.351173996925354, 0.2751410007476806, 0.7740579843521118, -0.4576240181922912, -0.8352514505386353, 0.8457477688789368]","[-25.9375, -17.9375, -31.3125]","[0.1321039646863937, -0.9401041269302368, -1.1439411640167236]","[-49.75, -50.4375, 14.25]","[-0.7893999814987183, -1.8315999507904053, 1.831299901008606]","[-0.0326027497649192, -0.3876899778842926, -0.4542742967605591]","[5.800600051879883, 7.3919997215271, 2.8071999549865723]",,,"[45.0, 1.5, 22.84065818786621, 13.22599983215332, 6.89456844329834, 356.4972839355469, 2176.676681187004, 6.626199, 44.6095556]"
"[5.735195159912109, 14.393183708190918, -3.8106305599212646]","[-0.4724969863891601, -0.3534759879112243, 0.2349130064249038, 0.7724090218544006, -0.4688786268234253, -0.7711083889007568, 0.904717206954956]","[-25.9375, -16.25, -31.3125]","[-0.2960776388645172, -0.3514045774936676, -1.0190978050231934]","[-49.75, -48.75, 14.25]","[-6.109899997711182, 6.463099956512451, 3.66159987449646]","[-0.8750208020210266, -0.4941027164459228, -0.8778133392333984]","[6.188299655914307, 6.9228997230529785, 3.153899908065796]",,,
"[0.9655241370201112, 9.263894081115724, 1.553109049797058]","[-0.5221080183982849, -0.34238401055336, 0.2040839940309524, 0.7540050148963928, -0.4182125329971313, -0.7278735637664795, 1.0499613285064695]","[-25.0625, -16.625, -32.375]","[-0.7234739065170288, -0.6668204665184021, -0.6724230051040649]","[-48.875, -49.125, 13.1875]","[-5.030200004577637, 2.4802000522613525, -1.1919000148773191]","[-0.7023553848266602, -1.3341820240020752, -1.231242537498474]","[6.628699779510498, 6.580999851226807, 2.986500024795532]",,,
"[5.155348300933838, 14.68028736114502, 1.1733311414718628]","[-0.5843049883842468, -0.3501729965209961, 0.1357560008764267, 0.7193989753723145, -0.4481889903545379, -0.6491896510124207, 1.2111930847167969]","[-21.6875, -17.25, -34.6875]","[-0.4944692254066467, -1.4967594146728516, -1.3924760818481443]","[-45.5, -49.75, 10.875]","[-2.432499885559082, 3.459299802780152, -3.336400032043457]","[-1.2281008958816528, -1.6670162677764893, -0.8383688926696777]","[7.002399921417236, 6.043299674987793, 3.2578999996185303]",,,
"[-2.2279770374298096, -6.714998722076416, 7.821493148803711]","[-0.6554290056228638, -0.3655079901218414, 0.0720970034599304, 0.6569749712944031, -0.4904572069644928, -0.6112126111984253, 1.4108506441116333]","[-18.5, -20.9375, -34.25]","[-1.200315237045288, -1.6113228797912598, -1.1563504934310913]","[-42.3125, -53.4375, 11.3125]","[-8.99389934539795, 2.531899929046631, 0.7637999653816223]","[-2.193337917327881, -1.970913052558899, -1.8704344034194944]","[7.032599925994873, 5.734999656677246, 3.7177000045776367]",,,
"[3.159101247787476, 23.127117156982425, -2.9210410118103027]","[-0.7455909848213196, -0.3563559949398041, -0.0153839997947216, 0.5629090070724487, -0.5172281265258789, -0.5399254560470581, 1.702080488204956]","[-14.3125, -21.125, -36.4375]","[-1.710178256034851, -1.9049744606018064, -2.051215648651123]","[-38.125, -53.625, 9.125]","[-1.5405999422073364, 4.155799865722656, -4.687999725341797]","[-0.4782725870609283, -2.1081132888793945, -0.5654692053794861]","[7.316699981689453, 5.189899921417236, 3.962399959564209]",,,
"[-2.345264196395874, 20.768665313720703, 7.068429946899414]","[-0.764290988445282, -0.3788129985332489, -0.0942569971084594, 0.5132970213890076, -0.6540419459342957, -0.503259003162384, 1.784809112548828]","[-11.0625, -25.5625, -33.5625]","[1.1142007112503052, -0.6563659906387329, 0.6376211047172546]","[-34.875, -58.0625, 12.0]","[-17.12489891052246, 5.745599746704102, 9.59149932861328]","[-0.6211801171302795, -0.5444903373718262, 0.0957138538360595]","[6.867199897766113, 4.668900012969971, 5.21649980545044]",,,
"[0.7048338055610657, 13.80580997467041, 2.3304872512817383]","[-0.7768459916114807, -0.398386001586914, -0.1054610013961792, 0.4761050045490265, -0.6883803009986877, -0.5451520681381226, 1.842198729515076]","[-9.3125, -26.25, -34.4375]","[-1.540148377418518, -0.7522369027137756, -0.6172007918357849]","[-33.125, -58.75, 11.125]","[-7.45389986038208, 9.163199424743652, 4.645899772644043]","[-1.4367724657058716, -0.3026226460933685, -0.7153406739234924]","[6.6006999015808105, 5.174099922180176, 5.082200050354004]",,,
"[0.4570052325725555, 6.740156650543213, 6.02721118927002]","[-0.8117330074310303, -0.3964189887046814, -0.1097830012440681, 0.4145919978618622, -0.6538037657737732, -0.585411548614502, 1.9935115575790403]","[-8.5625, -29.75, -31.875]","[-0.961641490459442, -1.7744064331054688, -1.26637601852417]","[-32.375, -62.25, 13.6875]","[-8.402799606323242, -2.976599931716919, 1.5726999044418335]","[-0.6496289968490601, -1.526115894317627, -1.1199778318405151]","[6.451299667358398, 5.437999725341797, 4.997699737548828]",,,
"[2.8727450370788574, 3.9107370376586914, 2.616211175918579]","[-0.8466629981994629, -0.3848299980163574, -0.1721760034561157, 0.3246859908103943, -0.6987044215202332, -0.570242702960968, 2.1964564323425293]","[-8.125, -32.8125, -28.9375]","[-2.069576501846313, -1.1879234313964844, -1.1330153942108154]","[-31.9375, -65.3125, 16.625]","[-5.863800048828125, 12.88889980316162, -8.036299705505371]","[-1.3878334760665894, -0.9101368188858032, -0.99626886844635]","[6.3541998863220215, 5.302299976348877, 5.261099815368652]",,,
"[-4.469026565551758, 11.562318801879885, 3.833653211593628]","[-0.879476010799408, -0.3654170036315918, -0.2153930068016052, 0.2158609926700592, -0.6976481080055237, -0.5820781588554382, 2.443189144134521]","[-8.1875, -36.125, -25.125]","[-1.921258449554444, -0.9677327275276184, -0.8382292985916138]","[-32.0, -68.625, 20.4375]","[-4.747399806976318, 28.910200119018555, -10.43489933013916]","[-1.9989255666732788, -0.7582233548164368, -0.9166818261146544]","[6.296799659729004, 5.393399715423584, 5.237299919128418]",,,"[45.0, 1.5, 23.79044342041016, 13.062000274658203, 7.556807994842529, 355.60211181640625, 2175.690470756032, 6.6261769, 44.6096384]"
"[-18.63427352905273, 63.83738708496094, -30.456485748291016]","[-0.8925999999046326, -0.3561640083789825, -0.2401970028877258, 0.13680499792099, -0.6952015161514282, -0.6066319942474365, 2.611602067947388]","[-9.0, -40.1875, -19.1875]","[4.441269397735596, -0.2024581879377365, 0.3057816922664642]","[-32.8125, -72.6875, 26.375]","[0.7645999789237976, 11.700599670410156, -12.187699317932127]","[-2.1648192405700684, -0.4534016251564026, -3.090122938156128]","[6.246999740600586, 5.5000996589660645, 5.185800075531006]",,,
"[9.057504653930664, 19.032285690307617, -0.0011300632031634]","[-0.8982509970664978, -0.3319779932498932, -0.2632879912853241, 0.1166779994964599, -0.7096051573753357, -0.5644596219062805, 2.669212579727173]","[-6.875, -40.5, -19.375]","[-1.6432623863220217, -0.6762452721595764, -0.1735904514789581]","[-30.6875, -73.0, 26.1875]","[-7.869699954986572, -4.246699810028076, 29.9252986907959]","[-3.203883409500122, -0.8633620142936707, -0.118420585989952]","[6.300600051879883, 5.413699626922607, 5.2118000984191895]",,,
"[1.1770278215408323, 10.071123123168944, -0.3132860660552978]","[-0.898531973361969, -0.3543150126934051, -0.258186012506485, 0.0209539998322725, -0.6610674858093262, -0.6762936115264893, 2.854800224304199]","[-5.1875, -42.5625, -16.375]","[-0.8522093892097473, -0.8867494463920593, -0.1001644432544708]","[-29.0, -75.0625, 29.1875]","[-3.290699958801269, 4.652100086212158, -7.636099815368652]","[-1.623679757118225, -1.0632370710372925, -0.1346521526575088]","[6.183599948883057, 6.036999702453613, 4.635200023651123]",,,
"[4.809022426605225, 9.878457069396973, 9.17403507232666]","[0.8864369988441467, 0.3654580116271972, 0.2826350033283233, 0.0280280001461505, -0.6978130340576172, -0.7258272171020508, 2.9302589893341064]","[-4.0, -42.4375, -15.5625]","[-0.5695881843566895, -0.6634345650672913, 0.0592190213501453]","[-27.8125, -74.9375, 30.0]","[-2.72379994392395, 3.3063998222351074, -5.260200023651123]","[-0.2593559324741363, -0.8721235990524292, 0.0146607654169201]","[5.705100059509277, 6.5000996589660645, 4.622699737548828]",,,
