TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[-1.7828470468521118, 2.179489850997925, -1.4569196701049805]","[-0.686335027217865, -0.705731987953186, 0.1494019925594329, 0.0925370007753372, 2.0715785026550293, -1.485771894454956, -1.4141173362731934]","[19.375, -45.0, 1.4375]","[-1.4567041397094729, 0.7380648255348206, -0.7082895040512085]","[-332.625, -56.8125, -113.375]","[-0.4141999781131744, -6.348700046539307, -0.8779999613761902]","[-1.2720308303833008, 0.7245036363601685, -0.8200603723526001]","[-0.3996999859809875, 9.771200180053713, -0.7301999926567078]",left,START,
"[0.6193225383758545, 1.2278519868850708, -2.79102635383606]","[-0.7094089984893799, -0.6673499941825867, 0.212004005908966, 0.0802259966731071, 1.4710006713867188, -1.3748539686203003, -2.088893175125122]","[18.875, -44.25, 7.5625]","[-1.5270060300827026, 1.0007020235061646, -0.0225322004407644]","[-333.375, -56.5625, -107.1875]","[0.2804999947547912, -10.776100158691406, -1.3658000230789185]","[-1.5817744731903076, 0.9630552530288696, -0.0381005369126796]","[0.1900999993085861, 9.618999481201172, -1.8996999263763428]",,,"[45.0, 1.5, 25.79403114318848, 11.789999961853027, 4.731204509735107, 232.5770568847656, 723.5244852732867, 18.8986279, 49.6412219]"
"[-3.3042855262756348, 5.0096755027771, -0.1992741972208023]","[-0.7058460116386414, -0.6407650113105774, 0.298009991645813, 0.0488869994878768, 1.5673877000808716, -1.2046122550964355, -2.0784475803375244]","[19.9375, -43.0625, 13.25]","[-1.5149283409118652, 0.2534043490886688, 0.4837878048419952]","[-332.875, -55.375, -101.625]","[-2.061499834060669, -12.373000144958496, 1.4615999460220337]","[-1.2363388538360596, 0.3825936317443847, 0.2771582901477813]","[0.0118999993428587, 9.156399726867676, -3.511199951171875]",,,
"[2.7664999961853027, 16.247234344482422, -6.19019889831543]","[0.6944869756698608, 0.6269969940185547, -0.3528439998626709, 0.0079140001907944, 1.64117431640625, -1.0457439422607422, -2.0110554695129395]","[19.875, -41.375, 16.6875]","[1.0769031047821045, -0.7766191363334656, 0.1428028345108032]","[-332.125, -53.125, -97.5625]","[7.730000019073486, 2.713500022888184, 0.8924999833106995]","[0.8599411845207214, -0.4746597409248352, 0.1524894088506698]","[-0.3455999791622162, 8.485599517822266, -4.90339994430542]",,,
"[-1.5010590553283691, 17.41991424560547, -8.05087661743164]","[0.7100110054016113, 0.633912980556488, -0.3062349855899811, 0.0160549990832805, 1.5515793561935425, -1.0980851650238037, -2.015319347381592]","[14.9375, -45.0, 12.0625]","[2.098653793334961, -0.6869790554046631, -1.4291802644729614]","[-336.5625, -56.25, -101.6875]","[-3.782899856567383, 11.509599685668944, 1.8260999917984009]","[2.116805076599121, -0.6240948438644409, -1.4373832941055298]","[0.0856999978423118, 8.731200218200684, -4.464099884033203]",,,
"[2.712869882583618, 9.386113166809082, -8.993943214416504]","[-0.7575749754905701, -0.6123520135879517, 0.2219820022583007, 0.0427590012550354, 1.080707550048828, -1.2431070804595947, -2.442678451538086]","[9.25, -46.6875, 6.5625]","[0.8948302865028381, 0.1652826815843582, -1.0966253280639648]","[-342.3125, -58.4375, -107.3125]","[6.16349983215332, 9.602700233459473, -4.511300086975098]","[0.8143357038497925, 0.0732689201831817, -1.265555739402771]","[1.4855999946594238, 9.284799575805664, -2.7846999168396]",,,
"[5.949667930603027, 3.661108016967773, -4.479570388793945]","[-0.7885670065879822, -0.5783640146255493, 0.1916809976100921, 0.0831469967961311, 0.6750312447547913, -1.2346502542495728, -2.863374710083008]","[5.4375, -48.0, 5.5625]","[-0.7562162280082703, 0.7199657559394836, -0.2291966378688812]","[-346.4375, -60.0, -108.875]","[0.7304999828338623, -5.5802998542785645, -1.9305999279022217]","[-0.5908637642860413, 0.5840919017791748, -0.3383669853210449]","[2.5251998901367188, 9.257800102233888, -2.021399974822998]",,,
"[-4.857835292816162, 0.4688708782196045, -3.324435234069824]","[-0.7965859770774841, -0.5521690249443054, 0.2282119989395141, 0.0920770019292831, 0.7413344979286194, -1.1725083589553833, -2.866558074951172]","[4.25, -47.25, 9.3125]","[-0.6935414671897888, 1.94888699054718, -0.8644964694976807]","[-347.6875, -59.25, -105.1875]","[-6.217899799346924, -5.469399929046631, -1.9524999856948853]","[-0.7316071391105652, 1.87450110912323, -1.009289026260376]","[2.8051998615264893, 9.038999557495115, -2.568300008773804]",,,
"[4.432864189147949, 7.16175651550293, -6.515570640563965]","[-0.7970849871635437, -0.499347984790802, 0.3192369937896728, 0.115727998316288, 0.9232836365699768, -1.055070161819458, -2.865719795227051]","[3.125, -45.125, 11.5]","[-0.9772447347640992, 1.389020323753357, -0.220452532172203]","[-348.1875, -58.1875, -101.375]","[4.015999794006348, -0.0286999996751546, 0.5720999836921692]","[-1.1592302322387695, 1.3778327703475952, -0.4621282815933227]","[2.917199850082397, 8.531099319458008, -3.8572998046875]",,,
"[1.508931279182434, 7.717182636260986, -2.0700459480285645]","[-0.783840000629425, -0.4667670130729675, 0.3938890099525451, 0.1121239960193634, 1.110978364944458, -0.9615336060523988, -2.799562931060791]","[2.3125, -44.9375, 12.375]","[0.2571742534637451, 0.5532868504524231, -0.6888814568519592]","[-348.75, -57.9375, -100.1875]","[1.412500023841858, 6.059700012207031, 4.940799713134766]","[0.1429948210716247, 0.5271068811416626, -0.694693386554718]","[2.4903998374938965, 8.042099952697754, -5.02899980545044]",,,
"[3.8975017070770255, 7.868476867675781, -3.728605270385742]","[-0.7857879996299744, -0.4428209960460663, 0.4108870029449463, 0.1327299922704696, 1.0979996919631958, -0.9356769919395448, -2.8767311573028564]","[-0.25, -45.1875, 11.8125]","[0.0438077636063098, 0.5009618401527405, -0.631826639175415]","[-351.5625, -58.3125, -100.375]","[-1.2666000127792358, -0.5098999738693237, 1.0412999391555786]","[0.0142244333401322, 0.4865454435348511, -0.6233268976211548]","[2.6492998600006104, 7.894299983978271, -5.179699897766113]",,,
"[5.805527210235596, 11.925949096679688, -1.788411259651184]","[-0.7904809713363647, -0.4147970080375671, 0.4230859875679016, 0.1551789939403534, 1.066813349723816, -0.9060711860656738, -2.969455480575561]","[-1.5, -44.9375, 12.0]","[0.4739092588424682, 0.0674918815493583, -0.752341628074646]","[-352.125, -58.0625, -100.375]","[1.923199892044068, 3.804099798202514, 1.0408999919891355]","[0.4777140617370605, 0.2894802987575531, -0.6370626091957092]","[2.9212000370025635, 7.718599796295166, -5.296999931335449]",,,"[45.0, 1.5, 27.69562721252441, 12.293999671936035, 5.2918477058410645, 256.54998779296875, 723.1652720198035, 18.8985634, 49.6412049]"
"[-3.1713786125183105, 8.568503379821777, -5.433372497558594]","[-0.7941669821739197, -0.3981359899044037, 0.4244929850101471, 0.174904003739357, 1.0281702280044556, -0.8960475921630859, -3.045067071914673]","[-4.9375, -45.375, 11.1875]","[0.5511400699615479, 1.1641520261764526, -1.2568639516830444]","[-355.6875, -58.375, -101.1875]","[-4.310800075531006, 14.014999389648438, 5.805099964141846]","[0.4592310190200805, 1.059589385986328, -1.2667250633239746]","[3.1633999347686768, 7.657599925994873, -5.246200084686279]",,,
"[1.0730715990066528, 3.431724071502685, -6.188235759735107]","[-0.7924839854240417, -0.3554709851741791, 0.4405699968338012, 0.226950004696846, 0.9813559651374816, -0.8685371279716492, 3.0695598125457764]","[-6.875, -45.4375, 9.375]","[0.5052030086517334, 1.157223105430603, -0.2626371383666992]","[-358.0625, -58.3125, -102.9375]","[-1.3931999206542969, 2.408599853515625, 1.7547999620437622]","[0.5645092725753784, 1.2860459089279177, -0.4759687483310699]","[3.5212998390197754, 7.486199855804443, -5.265599727630615]",,,
"[-1.6551882028579712, 4.646829605102539, -3.731114149093628]","[-0.7687450051307678, -0.3351539969444275, 0.4710089862346649, 0.273591011762619, 1.0206769704818726, -0.8835936784744263, 2.9754340648651123]","[-4.875, -45.75, 9.0625]","[0.0793775767087936, 0.7726921439170837, 0.2727077007293701]","[-356.4375, -59.0, -103.6875]","[-4.23289966583252, -1.559499979019165, 0.5861999988555908]","[0.1063429117202758, 0.7565129399299622, 0.2735280096530914]","[3.2523000240325928, 7.580699920654297, -5.303199768066406]",,,
"[3.297313690185547, 5.782552719116211, -4.351375579833984]","[-0.7463859915733337, -0.3355819880962372, 0.5004779696464539, 0.2825109958648681, 1.1142499446868896, -0.9006462693214417, 3.002971887588501]","[-2.9375, -45.3125, 10.25]","[-0.1298175901174545, 0.1108982190489769, 0.406015932559967]","[-354.5, -58.4375, -102.6875]","[-3.9599997997283936, -3.5374999046325684, 1.671899914741516]","[-0.2047096639871597, 0.2717826664447784, 0.5019392371177673]","[2.685099840164185, 7.685699939727783, -5.467099666595459]",,,
"[5.235735893249512, 9.481459617614746, 1.3785334825515747]","[-0.7313889861106873, -0.3426580131053924, 0.5252659916877747, 0.2678599953651428, 1.2209452390670776, -0.8988765478134155, 3.090409994125366]","[-2.0625, -45.4375, 9.4375]","[0.4434183537960052, 0.1919338554143905, -0.5494994521141052]","[-353.1875, -58.3125, -102.9375]","[4.9781999588012695, 7.819499969482422, 5.361999988555908]","[0.3704810440540313, 0.1955990493297577, -0.5034053325653076]","[2.0922999382019043, 7.674899578094482, -5.734699726104736]",,,
"[0.3428113758563995, 7.21336555480957, -3.461613416671753]","[-0.7284299731254578, -0.341933012008667, 0.5190160274505615, 0.2882559895515442, 1.184433937072754, -0.9229204058647156, 3.0336573123931885]","[-3.875, -46.5625, 7.9375]","[0.2165604531764984, 0.2477669417858123, -0.5904972553253174]","[-354.875, -59.625, -104.5625]","[-2.632099866867065, -1.6804999113082886, 2.687000036239624]","[0.1018923223018646, 0.0580147430300712, -0.4791975915431976]","[2.2300000190734863, 7.819499969482422, -5.481899738311768]",,,
"[2.5452470779418945, 7.661033630371094, -0.5918179154396057]","[-0.7261549830436707, -0.3265340030193329, 0.5194709897041321, 0.3101989924907684, 1.149876594543457, -0.9214965105056764, 2.956531524658203]","[-7.75, -46.3125, 6.0625]","[0.403816819190979, 0.4421268105506897, -0.6383017897605896]","[-358.5, -59.25, -106.5625]","[-4.727200031280518, 4.0843000411987305, 3.9407999515533447]","[0.4560021758079529, 0.5544038414955139, -0.6494370102882385]","[2.4226999282836914, 7.810999870300293, -5.411799907684326]",,,
"[12.507002830505373, 19.833404541015625, -1.6796282529830933]","[-0.7045949697494507, -0.2789439857006073, 0.5317320227622986, 0.3781470060348511, 1.0927963256835938, -0.9193881750106812, 2.741361379623413]","[-7.875, -46.0625, 6.125]","[-0.0241204500198364, -0.1541823893785476, 0.5847899913787842]","[-359.25, -58.9375, -106.3125]","[0.2558999955654144, 7.999899864196777, 1.435099959373474]","[-0.0423591397702693, 0.2356543540954589, 0.3444581925868988]","[2.734999895095825, 7.798499584197998, -5.279299736022949]",,,
"[1.1722968816757202, 18.388551712036133, -5.577695369720459]","[-0.6803939938545227, -0.2615970075130462, 0.5105239748954773, 0.4560630023479461, 0.9275962710380554, -0.9642826914787292, 2.472620725631714]","[-12.1875, -45.1875, 3.875]","[1.348249435424805, -0.1767843961715698, -1.1057533025741575]","[-362.875, -58.1875, -108.5]","[-3.048499822616577, -4.380000114440918, 1.6876999139785769]","[1.2970064878463743, -0.0311192199587821, -1.2637579441070557]","[3.352499961853028, 8.057499885559082, -4.472799777984619]",,,
"[1.1478281021118164, 7.772708892822266, -5.246806621551514]","[-0.6555200219154358, -0.2383970022201538, 0.5077930092811584, 0.5055739879608154, 0.8532624840736389, -0.9719773530960084, 2.2989656925201416]","[-15.375, -44.8125, -1.0]","[0.4626518785953522, 1.0230422019958496, -0.5995206236839294]","[-366.4375, -57.9375, -113.4375]","[-7.527799606323242, -4.413000106811523, 1.8698999881744385]","[0.5510877370834351, 0.9237504005432128, -0.6522818803787231]","[3.634500026702881, 8.100299835205078, -4.164700031280518]",,,"[45.0, 1.5, 26.29595184326172, 12.661999702453612, 5.830649375915527, 259.6705322265625, 722.8700374597684, 18.8984823, 49.6412]"
"[-4.203030586242676, -0.4291750192642212, -4.688277721405029]","[-0.6278049945831299, -0.1653980016708374, 0.5357149839401245, 0.5399180054664612, 0.9262970685958862, -0.904570460319519, 2.197111129760742]","[-19.0625, -44.25, -0.125]","[-0.1836435496807098, 1.488870620727539, -1.277580976486206]","[-370.0, -57.4375, -113.125]","[-2.4251999855041504, -4.571399688720703, -2.0882999897003174]","[-0.1981821358203888, 1.74285089969635, -0.9868440628051758]","[3.641199827194214, 7.70959997177124, -4.844899654388428]",,,
"[4.204735279083252, 15.786312103271484, -5.269379615783691]","[-0.593159019947052, -0.0698010027408599, 0.5799189805984497, 0.5540609955787659, 1.0911210775375366, -0.811654806137085, 2.149205684661865]","[-21.75, -42.125, 5.875]","[-0.4968952238559723, 2.0123298168182373, -0.5947732925415039]","[-372.6875, -55.25, -107.25]","[2.661099910736084, -0.3082000017166137, -4.573599815368652]","[-0.6908013224601746, 1.983444571495056, -0.8155225515365601]","[3.115000009536743, 7.113999843597412, -5.988100051879883]",,,
"[9.084529876708984, 16.470623016357422, 9.034807205200195]","[-0.5450130105018616, -0.0172639992088079, 0.5655829906463623, 0.618690013885498, 1.027228832244873, -0.8018723130226135, 1.913777112960816]","[-25.9375, -39.875, 7.6875]","[0.7335095405578613, 0.9287071228027344, -1.4093533754348757]","[-376.8125, -53.1875, -105.0]","[-11.823199272155762, -1.3596999645233154, -3.999699831008911]","[0.9444150924682616, 0.6568720936775208, -1.4179229736328125]","[3.5267999172210693, 7.047599792480469, -5.836299896240234]",,,
"[-2.715637683868408, 4.215978622436523, -2.1948702335357666]","[-0.5027899742126465, 0.0401000007987022, 0.565759003162384, 0.6523110270500183, 1.049676775932312, -0.7722907066345215, 1.77571702003479]","[-29.8125, -37.625, 9.0625]","[0.2392148226499557, 1.332209825515747, -1.0503216981887815]","[-380.9375, -50.875, -103.9375]","[-6.331299781799316, -1.9198999404907229, -2.9298999309539795]","[0.0411199554800987, 1.1219674348831177, -0.9190379977226256]","[3.4972000122070312, 6.842799663543701, -6.092199802398682]",,,
"[-0.0770932957530021, 8.465590476989746, -8.995935440063477]","[-0.4695039987564087, 0.0776100009679794, 0.5699080228805542, 0.669884979724884, 1.0838954448699951, -0.7624140381813049, 1.6962109804153442]","[-30.75, -35.625, 11.5625]","[0.7203148603439331, 0.667658269405365, -0.9501397609710692]","[-381.8125, -49.0, -100.8125]","[-0.1309999972581863, 13.21269989013672, 0.0403999984264373]","[0.5717524290084839, 0.7582233548164368, -0.8137946724891663]","[3.318199872970581, 6.773099899291992, -6.267699718475342]",,,
"[0.2960382401943207, 18.11100578308105, -8.353484153747559]","[-0.4581330120563507, 0.0967829972505569, 0.5658490061759949, 0.6786450147628784, 1.0876693725585938, -0.7468659281730652, 1.6528459787368774]","[-31.375, -35.0625, 13.25]","[0.1291543692350387, 0.0409803315997123, -0.380603939294815]","[-382.5625, -48.3125, -99.25]","[-2.2446000576019287, 11.205599784851074, 2.450000047683716]","[0.0971624776721, 0.2347991466522216, -0.3239505589008331]","[3.3429999351501465, 6.661999702453613, -6.3725996017456055]",,,
"[4.806063175201416, 13.98678207397461, -3.979335784912109]","[-0.4650770127773285, 0.0769930034875869, 0.5612019896507263, 0.680312991142273, 1.0515316724777222, -0.7642152309417725, 1.657463312149048]","[-32.125, -35.625, 12.625]","[0.0816639587283134, -0.6554060578346252, 0.311139851808548]","[-383.5, -48.5, -99.625]","[-1.924499988555908, 13.55299949645996, -4.238699913024902]","[0.0611912421882152, -0.5672669410705566, 0.3015754520893097]","[3.513199806213379, 6.785899639129639, -6.146399974822998]",,,
"[0.5099649429321289, 5.52679443359375, -3.606797933578491]","[-0.4614700078964233, 0.045779999345541, 0.5603039860725403, 0.6862990260124207, 1.005468726158142, -0.8136805295944214, 1.6491940021514893]","[-31.8125, -36.1875, 10.375]","[0.6710965633392334, -0.4258952438831329, 0.0568279214203357]","[-383.125, -49.125, -101.9375]","[-4.549499988555908, 2.0708999633789062, 7.717499732971191]","[0.6573957204818726, -0.4129972457885742, 0.024155355989933]","[3.608099937438965, 7.127599716186523, -5.6875]",,,
"[-4.6574883460998535, 4.556654453277588, -6.690242290496826]","[-0.4773690104484558, 0.0296759996563196, 0.5790500044822693, 0.6602559685707092, 1.0653306245803833, -0.8276000618934631, 1.758644938468933]","[-30.0, -36.9375, 9.25]","[-0.1845511198043823, 0.1204451695084571, 0.5560619235038757]","[-381.625, -49.875, -103.4375]","[-4.54670000076294, 1.870000004768372, 1.5791000127792358]","[-0.3570245504379272, 0.0824842602014541, 0.6381796598434448]","[3.2129998207092285, 7.220699787139893, -5.805799961090088]",left,STOP,
"[0.64188551902771, 9.687342643737791, -2.602248191833496]","[-0.4741210043430328, 0.0094079999253153, 0.603272020816803, 0.6412349939346313, 1.1350657939910889, -0.8706643581390381, 1.849819898605347]","[-27.6875, -39.3125, 9.25]","[0.0176278259605169, 0.2052332609891891, 0.849224865436554]","[-379.125, -52.25, -103.5]","[-0.6270999908447266, 5.650899887084961, -2.3327999114990234]","[0.1326275765895843, 0.1741314977407455, 0.6257703304290771]","[2.666800022125244, 7.499699592590332, -5.7281999588012695]",right,START,"[45.0, 1.5, 25.207218170166016, 12.652000427246094, 5.618732452392578, 240.5951538085937, 722.1255816798657, 18.8984027, 49.6411854]"
"[4.359400749206543, 15.242216110229492, -2.0855891704559326]","[-0.4552919864654541, -0.0175759997218847, 0.6129130125045776, 0.6455519795417786, 1.1369386911392212, -0.9396283030509948, 1.8557944297790527]","[-25.1875, -40.625, 7.1875]","[0.691220223903656, -0.2035228461027145, 0.2664245069026947]","[-376.5625, -53.6875, -105.25]","[-2.707099914550781, -0.5033999681472778, 0.1706999987363815]","[0.7506312131881714, -0.2383770644664764, 0.3213849365711212]","[2.4326000213623047, 7.917299747467041, -5.25059986114502]",,,
"[0.2605178952217102, 7.699905872344971, -3.44307279586792]","[-0.4397209882736206, -0.0311859995126724, 0.6194639801979065, 0.6495659947395325, 1.141918063163757, -0.9830487966537476, 1.8525705337524407]","[-23.875, -41.125, 4.4375]","[0.3075270056724548, -0.0438601225614547, 0.1787566244602203]","[-375.25, -54.4375, -107.875]","[-3.0162999629974365, -1.1491999626159668, -1.9390000104904173]","[0.3959977626800537, -0.0538608618080616, 0.1526988595724105]","[2.261199951171875, 8.16100025177002, -4.945099830627441]",,,
"[1.2430312633514404, 12.50282859802246, -6.648554801940918]","[-0.4437440037727356, -0.0391580015420913, 0.6365669965744019, 0.6295549869537354, 1.2237523794174194, -0.990426778793335, 1.9524962902069087]","[-22.375, -41.5625, 6.1875]","[-0.1585108041763305, -0.2585530877113342, 0.545397937297821]","[-373.75, -54.5625, -106.5625]","[-0.1814000010490417, 2.4098000526428223, 1.9773999452590945]","[-0.2550798654556274, -0.2318669855594635, 0.6996501088142395]","[1.8288999795913696, 8.200900077819824, -5.056699752807617]",,,
"[1.541540265083313, 10.685140609741213, -7.738414287567139]","[-0.4402639865875244, -0.0550919994711875, 0.634181022644043, 0.6332029700279236, 1.200740933418274, -1.019107699394226, 1.9459269046783447]","[-20.8125, -42.125, 5.5]","[0.4275882244110107, -0.1023286506533622, -0.0244869701564311]","[-372.1875, -55.1875, -107.0625]","[-0.1916999965906143, -0.8104000091552734, 5.164599895477295]","[0.3030589818954468, -0.1838704347610473, -0.0262672044336795]","[1.85889995098114, 8.351699829101562, -4.791899681091309]",,,
"[-1.515050768852234, 2.345398187637329, -0.416265457868576]","[-0.4405789971351623, -0.0582679994404315, 0.6437559723854065, 0.6229540109634399, 1.2499895095825195, -1.0224813222885132, 2.000312566757202]","[-20.4375, -42.75, 3.8125]","[-0.2118306159973144, 0.1976236253976822, 0.342084527015686]","[-371.8125, -55.5625, -108.8125]","[-2.14139986038208, -4.289400100708008, 0.4181999862194061]","[-0.0600044205784797, 0.0943699553608894, 0.2674891650676727]","[1.611799955368042, 8.368999481201172, -4.850899696350098]",,,
"[-1.0692218542099, 4.011551856994629, -4.254209041595459]","[-0.4494979977607727, -0.0552459992468357, 0.661300003528595, 0.5979800224304199, 1.348828673362732, -0.99830561876297, 2.1112544536590576]","[-18.875, -43.3125, 5.8125]","[-0.5568124055862427, 0.1895078420639038, 0.7431088089942932]","[-370.5, -56.0625, -107.125]","[1.7429999113082886, 1.5929999351501465, -0.8193999528884888]","[-0.3186971247196197, 0.2676811516284942, 0.4696157276630401]","[1.1694999933242798, 8.243000030517578, -5.18209981918335]",,,
"[4.290419101715088, 15.733160972595217, -6.42303991317749]","[-0.4547550082206726, -0.0614669993519783, 0.6656990051269531, 0.588441014289856, 1.37428617477417, -0.9960938096046448, 2.1552436351776123]","[-16.875, -44.0625, 6.875]","[0.0860098227858543, -0.4713959693908691, 0.2149896621704101]","[-368.1875, -57.125, -105.625]","[-1.0406999588012695, 5.233200073242188, 0.2658999860286712]","[0.0186401158571243, -0.4551469683647156, 0.2512401342391968]","[1.0406999588012695, 8.231200218200684, -5.228099822998047]",,,
"[-0.7304900884628296, 14.298967361450195, -6.420502185821533]","[-0.4362019896507263, -0.0759729966521263, 0.6609920263290405, 0.6058409810066223, 1.338508367538452, -1.0495340824127195, 2.106916904449463]","[-16.8125, -43.8125, 4.8125]","[0.6780429482460022, 0.0886976346373558, -0.2523746192455292]","[-368.0, -56.875, -107.625]","[3.190699815750122, 0.8413999676704407, 2.682999849319458]","[0.5404412150382996, 0.015446163713932, -0.2018647789955139]","[1.1240999698638916, 8.504199981689453, -4.752199649810791]",,,
"[4.024624347686768, 8.219285011291504, 0.5988855957984924]","[-0.4250899851322174, -0.0941559970378875, 0.6699609756469727, 0.6013180017471313, 1.3875494003295898, -1.088147759437561, 2.163078546524048]","[-16.4375, -44.9375, 2.125]","[0.0869872123003006, 0.022287854924798, 0.5152211785316467]","[-367.8125, -57.8125, -110.5]","[-0.2212999910116195, -4.606800079345703, 3.1218998432159424]","[0.2206445187330246, 0.0091629782691597, 0.4978900849819183]","[0.8292999863624573, 8.686399459838867, -4.475199699401856]",,,
"[0.862401008605957, 5.869596004486084, -4.17084264755249]","[-0.4280929863452911, -0.0986860021948814, 0.6785749793052673, 0.5886690020561218, 1.443277359008789, -1.083080768585205, 2.2311933040618896]","[-14.25, -44.9375, 2.3125]","[-0.1413193047046661, -0.2092475295066833, 0.4227885603904724]","[-365.875, -57.8125, -110.1875]","[0.2687000036239624, -0.7688999772071838, 1.6847000122070312]","[-0.1480039209127426, -0.1642703860998153, 0.4868595898151397]","[0.5842999815940857, 8.663199424743652, -4.558099746704102]",,,"[45.0, 1.5, 23.229001998901367, 12.821999549865724, 5.393763065338135, 207.8398284912109, 721.3308201907203, 18.8983494, 49.6411502]"
"[1.909011960029602, 8.612421989440918, -8.060578346252441]","[-0.4272330105304718, -0.0997409969568252, 0.6837989687919617, 0.5830450057983398, 1.4750564098358154, -1.081356644630432, 2.263458251953125]","[-13.375, -44.8125, 3.5625]","[0.0147829391062259, -0.1033234894275665, 0.1527512222528457]","[-364.375, -57.9375, -109.125]","[2.962100028991699, 2.337899923324585, -1.559399962425232]","[-0.0911410897970199, 0.1909390240907669, 0.3101100921630859]","[0.4406999945640564, 8.65530014038086, -4.589200019836426]",,,
"[4.070621967315674, 15.989513397216797, -5.533661365509033]","[-0.4308770000934601, -0.1197990030050277, 0.6760179996490479, 0.5856540203094482, 1.4419559240341189, -1.1085715293884275, 2.265040397644043]","[-13.375, -45.75, 1.5625]","[0.22006855905056, -0.3998898267745971, 0.0402298383414745]","[-364.5, -58.6875, -110.8125]","[1.9779999256134035, 3.2746999263763428, -1.419600009918213]","[0.1614429503679275, -0.4160690307617187, 0.1213876456022262]","[0.5618000030517578, 8.77750015258789, -4.3368000984191895]",,,
"[2.4862060546875, 10.05870246887207, -3.1787240505218506]","[-0.4285190105438232, -0.1398610025644302, 0.6637910008430481, 0.5968170166015625, 1.3751941919326782, -1.1485965251922607, 2.2223618030548096]","[-13.875, -45.4375, -0.5]","[0.5171235799789429, -0.2317622750997543, -0.1417381912469864]","[-365.3125, -58.6875, -112.8125]","[1.2979999780654907, -1.1491999626159668, 0.6958000063896179]","[0.5760110020637512, -0.2499486058950424, -0.1257684230804443]","[0.7809000015258789, 8.945499420166016, -3.9417998790740967]",,,
"[0.1173541843891143, 3.903228759765625, -4.239499092102051]","[-0.4402759969234466, -0.1440889984369278, 0.6612100005149841, 0.5900800228118896, 1.3695708513259888, -1.13660728931427, 2.2433900833129883]","[-13.6875, -44.8125, -0.4375]","[-0.1219461560249328, -0.2598795294761657, 0.0526216775178909]","[-364.875, -57.875, -112.9375]","[-0.7067999839782715, -0.7767999768257141, -1.0180000066757202]","[-0.066811203956604, -0.1759117394685745, -0.006998770404607]","[0.8244999647140503, 8.896699905395508, -4.042099952697754]",,,
"[2.617379665374756, 6.898250579833984, -5.146968841552734]","[-0.4623689949512481, -0.1449189931154251, 0.6551610231399536, 0.5796340107917786, 1.3472912311553955, -1.1051228046417236, 2.2614448070526123]","[-13.375, -45.0, 0.0]","[-0.2226865589618683, -0.3125710189342499, -0.0534594357013702]","[-364.5, -58.1875, -112.5625]","[1.8090999126434328, 0.1419000029563903, 1.4498999118804932]","[-0.3128677308559418, -0.3230953514575958, -0.0023736478760838]","[0.9758999943733216, 8.762399673461914, -4.293799877166748]",,,
"[2.0760600566864014, 8.314823150634766, -3.455014944076538]","[-0.45660600066185, -0.1318709999322891, 0.6590840220451355, 0.5828620195388794, 1.3588440418243408, -1.0945810079574585, 2.2438385486602783]","[-14.125, -45.1875, 1.0]","[-0.1032362282276153, 0.3942873179912567, -0.0689405053853988]","[-365.375, -58.3125, -111.75]","[0.8880999684333801, -3.07669997215271, -1.2831000089645386]","[-0.0604232996702194, 0.4293684363365173, -0.1584933549165725]","[0.9456999897956848, 8.715499877929688, -4.394899845123291]",,,
"[3.3013741970062256, 8.861352920532227, -4.6056013107299805]","[-0.4655120074748993, -0.1395899951457977, 0.6610490083694458, 0.5716859698295593, 1.382089614868164, -1.0881860256195068, 2.294710874557495]","[-13.3125, -45.1875, 1.125]","[-0.1784250140190124, -0.4108155965805053, 0.3879343271255493]","[-364.5625, -58.0, -111.375]","[2.5785999298095703, 0.24719999730587, -0.1386999934911728]","[-0.1367465406656265, -0.2281843423843383, 0.3080855309963226]","[0.8536999821662903, 8.686599731445312, -4.47029972076416]",,,
"[1.7695257663726809, 8.381583213806152, -4.155673503875732]","[-0.4754830002784729, -0.155251994729042, 0.6576979756355286, 0.5632439851760864, 1.38077712059021, -1.0941274166107178, 2.3344521522521973]","[-12.8125, -45.1875, 1.0]","[0.074089229106903, -0.222232773900032, 0.1375494003295898]","[-364.375, -58.375, -111.5]","[2.1803998947143555, -4.192599773406982, 2.4375]","[0.1261523962020874, -0.3382447957992553, 0.1078962534666061]","[0.8497999906539917, 8.713500022888184, -4.418399810791016]",,,
"[2.064491510391236, 1.817007541656494, -3.1820857524871826]","[-0.4959999918937683, -0.1654679924249649, 0.6634050011634827, 0.5352540016174316, 1.4364068508148191, -1.064042329788208, 2.4449174404144287]","[-11.4375, -45.875, 1.5]","[-0.5208237171173096, -0.4406258165836334, 0.650833249092102]","[-363.125, -59.0, -111.5]","[1.166700005531311, -5.68120002746582, 0.2152999937534332]","[-0.4507312774658203, -0.2772106528282165, 0.5167047381401062]","[0.6376000046730042, 8.574199676513672, -4.716599941253662]",,,
