TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[-0.5963956117630005, 6.483162879943848, -3.888777256011963]","[0.6915630102157593, 0.6976490020751953, -0.1582479923963546, 0.0999149978160858, 1.6363285779953003, -1.2035338878631592, -1.589188814163208]","[20.3125, -41.75, 16.1875]","[-0.9471029043197632, 0.4747121036052704, -0.5179962515830994]","[-332.5625, -54.375, -99.6875]","[0.210899993777275, -2.268399953842163, 0.4048999845981598]","[-0.7629881501197815, 0.4050909280776977, -0.6145653128623962]","[-0.2304999977350235, 9.152599334716797, -3.513599872589112]",,,
"[2.765341281890869, 10.665986061096191, -6.185879707336426]","[0.7019190192222595, 0.6750109791755676, -0.1980929970741272, 0.1114799976348877, 1.546911597251892, -1.1277252435684204, -1.7203155755996704]","[18.6875, -41.625, 20.0]","[-0.4271518886089325, 0.2447998821735382, -0.4084070324897766]","[-334.25, -53.9375, -95.8125]","[1.5175999402999878, 0.3585000038146972, -2.0730998516082764]","[-0.6031683087348938, 0.2794795632362366, -0.384845107793808]","[0.1004000008106231, 8.859700202941895, -4.203000068664551]",,,"[45.0, 1.5, 25.2070426940918, 11.77400016784668, 2.6292924880981445, 245.9296417236328, 719.6971007017419, 18.898757, 49.6413977]"
"[1.6454774141311646, 10.198542594909668, -2.941190719604492]","[0.7118409872055054, 0.6529690027236938, -0.2308000028133392, 0.1168109998106956, 1.4863523244857788, -1.066884160041809, -1.8218916654586792]","[16.5, -42.3125, 18.25]","[0.4548153579235077, 0.2473655194044113, -0.6337290406227112]","[-336.5, -54.75, -97.125]","[1.7187999486923218, 2.140699863433838, 0.3640999794006347]","[0.4912229180335998, 0.2648362517356872, -0.6085788607597351]","[0.3992999792098999, 8.587599754333496, -4.718299865722656]",,,
"[1.3818949460983276, 9.084444046020508, -3.1317594051361084]","[0.7315959930419922, 0.6361619830131531, -0.2289060056209564, 0.0875609964132309, 1.380882740020752, -1.098972201347351, -1.9666589498519893]","[13.9375, -43.8125, 16.25]","[0.1483704447746276, -0.0640535801649093, -0.7464075088500977]","[-338.6875, -56.3125, -98.9375]","[0.2863000035285949, 0.7085999846458435, 0.7877999544143677]","[0.1873261928558349, -0.0801106095314025, -0.7312231659889221]","[0.8413999676704407, 8.735099792480469, -4.377099990844727]",,,
"[1.6543742418289185, 7.732840538024902, -4.416028499603272]","[0.7550650238990784, 0.611506998538971, -0.2242929935455322, 0.0750079974532127, 1.232369303703308, -1.0969233512878418, -2.126831531524658]","[11.5, -44.3125, 17.125]","[-0.1855634003877639, 0.2896722853183746, -0.4744328558444977]","[-341.25, -56.8125, -98.5625]","[-0.3480999767780304, -1.4984999895095823, -0.0641999989748001]","[-0.169227123260498, 0.2112371921539306, -0.5893104076385498]","[1.485700011253357, 8.72599983215332, -4.221199989318848]",,,
"[1.8832215070724487, 7.1038360595703125, -4.854904651641846]","[0.7674760222434998, 0.5916540026664734, -0.2378000020980835, 0.0661469995975494, 1.171991229057312, -1.068960666656494, -2.2208569049835205]","[10.1875, -44.5625, 17.875]","[-0.1259778589010238, 0.3799581825733185, -0.4127354621887207]","[-342.6875, -57.375, -97.75]","[-0.4195999801158905, 2.836999893188477, 1.493399977684021]","[-0.2325825691223144, 0.2802824378013611, -0.4129972457885742]","[1.8316999673843384, 8.59749984741211, -4.347099781036377]",,,
"[2.787731885910034, 8.577428817749023, -4.30707311630249]","[0.7747039794921875, 0.5751410126686096, -0.2558099925518036, 0.0600569993257522, 1.1513392925262451, -1.0360573530197144, -2.278280019760132]","[8.8125, -45.8125, 17.25]","[0.0005235987482592, 0.4998099505901336, -0.5520825386047363]","[-344.0, -58.4375, -98.375]","[0.1122999936342239, 3.5460000038146973, 0.7494999766349792]","[-0.0478918328881263, 0.4984311163425445, -0.5296550393104553]","[2.0353000164031982, 8.437600135803223, -4.564300060272217]",,,
"[2.628105640411377, 3.227757215499878, -1.256208896636963]","[0.7835590243339539, 0.5541380047798157, -0.2778410017490387, 0.0420700013637542, 1.123117446899414, -1.0066065788269043, -2.36739182472229]","[6.9375, -45.8125, 16.25]","[0.1032187715172767, 0.5335471630096436, -0.5779134035110474]","[-345.9375, -58.4375, -99.125]","[-1.083299994468689, 0.8234999775886536, 1.284999966621399]","[0.2619739174842834, 0.758240818977356, -0.9839642643928528]","[2.269899845123291, 8.286799430847168, -4.727099895477295]",,,
"[1.9722763299942017, 9.28278923034668, -3.327921152114868]","[0.7979360222816467, 0.5220419764518738, -0.3008559942245483, 0.0159460008144378, 1.0668896436691284, -0.9675834774971008, -2.4998650550842285]","[4.125, -46.25, 17.3125]","[-0.3178244531154632, 0.9200677871704102, -0.7290938496589661]","[-348.75, -58.8125, -98.3125]","[-0.6660000085830688, -4.51609992980957, 0.9293999671936036]","[-0.3279822766780853, 0.8949874043464661, -0.7315024137496948]","[2.686100006103516, 8.075900077819824, -4.871699810028076]",,,
"[0.3248548507690429, 10.051403999328612, -4.105710983276367]","[-0.8043990135192871, -0.4870179891586303, 0.3400470018386841, 0.0110240001231431, 1.0688382387161257, -0.912459671497345, -2.60361909866333]","[1.125, -46.75, 15.625]","[0.449160486459732, 1.0676004886627195, -1.0611426830291748]","[-351.5, -59.25, -99.75]","[-1.229300022125244, 2.628000020980835, 2.4351999759674072]","[0.3539876639842987, 1.013442873954773, -1.0687174797058103]","[2.8866000175476074, 7.757099628448486, -5.259599685668945]",,,
"[2.261831045150757, 5.937553405761719, -4.923465251922607]","[-0.809844970703125, -0.4526999890804291, 0.3660529851913452, 0.0722360014915466, 1.022549390792847, -0.9045029282569884, -2.787303686141968]","[-2.0625, -47.4375, 13.0]","[0.3671474456787109, 1.123346209526062, -0.9292482137680054]","[-354.75, -60.0625, -102.4375]","[-0.4621999859809875, 4.755000114440918, 4.858999729156494]","[0.3087661862373352, 1.2377700805664062, -1.0605841875076294]","[3.1589999198913574, 7.709199905395508, -5.1728997230529785]",,,
"[1.460233211517334, 9.45309352874756, -4.553148746490479]","[-0.8095089793205261, -0.4143759906291961, 0.395114004611969, 0.1298879981040954, 0.9963773488998412, -0.8843817710876465, -2.955658435821533]","[-5.375, -47.5, 12.0625]","[0.123656578361988, 1.1699116230010986, -1.0911449193954468]","[-358.0625, -60.0625, -103.1875]","[-2.0725998878479004, 3.799799919128418, 2.569799900054932]","[0.0599869675934314, 1.2571780681610107, -1.042991280555725]","[3.3768999576568604, 7.585599899291992, -5.217599868774414]",,,"[45.0, 1.5, 22.457523345947266, 11.68299961090088, 3.144296407699585, 268.1581115722656, 719.622396050021, 18.8987044, 49.6413877]"
"[0.9377609491348268, 9.877911567687988, -2.68760633468628]","[-0.8048539757728577, -0.363972008228302, 0.4326890110969543, 0.1803160011768341, 1.0029232501983645, -0.8359445333480835, -3.1047189235687256]","[-9.4375, -47.125, 12.375]","[0.3503224849700928, 1.1897560358047483, -1.4411183595657349]","[-361.9375, -59.8125, -103.375]","[-3.134199857711792, 2.8935999870300293, 0.992799997329712]","[0.2652725875377655, 1.2046960592269895, -1.367133855819702]","[3.53629994392395, 7.275799751281738, -5.543099880218506]",,,
"[9.29260540008545, 1.889111280441284, -12.842679977416992]","[-0.7984579801559448, -0.3044849932193756, 0.4606339931488037, 0.2399329990148544, 0.98606276512146, -0.7856425642967224, 2.995885372161865]","[-15.0, -45.4375, 12.4375]","[0.937922477722168, 0.7960272431373596, -1.8367844820022583]","[-367.125, -58.3125, -102.6875]","[-8.406299591064453, 0.1246999949216842, -2.515499830245972]","[0.462599515914917, 1.8322466611862185, -1.5745139122009275]","[3.8265998363494873, 6.935999870300293, -5.780799865722656]",,,
"[2.0471861362457275, 4.593639850616455, -8.280261039733887]","[-0.7752469778060913, -0.2285149991512298, 0.498443990945816, 0.3135699927806854, 1.0062601566314695, -0.7300478219985962, 2.7874791622161865]","[-18.375, -44.375, 12.75]","[0.6037442684173584, 0.7468438148498535, -0.7946309447288513]","[-371.25, -57.0, -102.75]","[-8.989399909973145, 0.0204999987035989, 1.0053999423980713]","[0.5319588780403137, 1.647555947303772, -1.1848691701889038]","[3.909600019454956, 6.540099620819092, -6.173500061035156]",,,
"[-0.5747233033180237, 4.869538307189941, -6.094842910766602]","[-0.7435269951820374, -0.1692229956388473, 0.5315970182418823, 0.3686929941177368, 1.054918885231018, -0.6992395520210266, 2.639460325241089]","[-20.75, -43.0, 13.625]","[0.7295825481414795, 0.6679200530052185, -0.7821344137191772]","[-373.625, -55.875, -101.6875]","[-2.9863998889923096, 1.2587999105453491, -0.7479000091552734]","[0.6852337121963501, 0.9159488081932068, -0.8393113613128662]","[3.7022998332977295, 6.311899662017822, -6.528499603271484]",,,
"[0.8090294599533081, 12.826839447021484, -4.178389549255371]","[-0.7124660015106201, -0.1370159983634948, 0.5449749827384949, 0.4202600121498108, 1.062519907951355, -0.7119361758232117, 2.505918264389038]","[-21.9375, -42.5625, 13.0625]","[0.268379271030426, 0.7201926708221436, -0.3296403288841247]","[-374.625, -55.4375, -102.5625]","[-1.9068999290466309, 1.7130999565124512, 2.700599908828736]","[0.3753505051136017, 0.715305745601654, -0.3485422432422638]","[3.61329984664917, 6.4066996574401855, -6.486000061035156]",,,
"[2.3033273220062256, 6.052168369293213, -6.647146701812744]","[-0.6881589889526367, -0.1193069964647293, 0.5570939779281616, 0.4492740035057068, 1.0819350481033323, -0.7271993160247803, 2.434288263320923]","[-23.25, -42.0, 12.6875]","[0.420903593301773, 0.3797138333320617, -0.4199960231781006]","[-375.875, -54.625, -102.625]","[-2.577399969100952, 3.1793999671936035, 2.584399938583374]","[0.1982344985008239, 0.5082398653030396, -0.3477044999599457]","[3.4403998851776123, 6.519199848175049, -6.467799663543701]",,,
"[2.026806592941284, 9.232137680053713, -5.638814449310303]","[-0.6665300130844116, -0.107413999736309, 0.5645650029182434, 0.4748309850692749, 1.0898874998092651, -0.7468563914299011, 2.3699722290039062]","[-23.0, -42.3125, 12.125]","[0.3656290173530578, 0.2768615782260895, -0.2206968814134597]","[-376.0625, -54.75, -103.3125]","[-3.87809991836548, 1.8010998964309692, 1.5061999559402466]","[0.3914424479007721, 0.387044221162796, -0.2345373481512069]","[3.32889986038208, 6.661999702453613, -6.380099773406982]",,,
"[1.847825646400452, 10.226421356201172, -2.5153579711914062]","[-0.6278209686279297, -0.0864730030298233, 0.5777040123939514, 0.514411985874176, 1.1079673767089844, -0.7795154452323914, 2.2663960456848145]","[-23.375, -42.0, 12.0625]","[0.323147714138031, 0.4929333329200744, -0.4183379709720611]","[-376.4375, -54.6875, -103.375]","[-2.3785998821258545, 1.8147999048233032, 2.112499952316284]","[0.2894454002380371, 0.4065046310424804, -0.2823418974876404]","[3.1140999794006348, 6.893399715423584, -6.241099834442139]",,,
"[2.178876638412476, 8.440011024475098, -4.020314693450928]","[-0.5975779891014099, -0.0612999983131885, 0.5822020173072815, 0.5478879809379578, 1.1068425178527832, -0.7912408113479614, 2.162540912628174]","[-25.1875, -40.8125, 11.75]","[0.4643797576427459, 0.6659478545188904, -0.7165972590446472]","[-378.0625, -53.6875, -103.5625]","[0.1120999976992607, 1.1157000064849854, 0.1436000019311905]","[0.4848699271678924, 0.66924649477005, -0.6399948000907898]","[3.0848000049591064, 6.974699974060059, -6.164899826049805]",,,
"[2.4567766189575195, 7.404528141021728, -7.138024806976318]","[-0.5591409802436829, -0.0289360005408525, 0.5870839953422546, 0.5846840143203735, 1.110177755355835, -0.8021837472915649, 2.0404651165008545]","[-26.5625, -40.25, 12.375]","[0.5196019411087036, 0.9472948908805848, -0.7157245874404907]","[-379.25, -52.9375, -103.375]","[-2.6770999431610107, 2.5018999576568604, 0.8108999729156494]","[0.4480783641338348, 0.9897063970565796, -0.7486240863800049]","[3.030099868774414, 7.049699783325195, -6.106400012969971]",,,"[45.0, 1.5, 33.02526092529297, 12.77299976348877, 2.979402542114258, 258.7592163085937, 719.6269174553454, 18.8986468, 49.6413817]"
"[-0.3100107908248901, 10.363972663879396, -3.5431888103485107]","[-0.514024019241333, 0.0148660000413656, 0.5885180234909058, 0.6238610148429871, 1.1135008335113523, -0.8023968935012817, 1.894634485244751]","[-28.4375, -37.6875, 14.25]","[0.4202578365802765, 1.1705050468444824, -1.0325367450714111]","[-381.0625, -50.5625, -101.5625]","[-0.9692999720573424, 3.265300035476685, 0.0447999984025955]","[0.4324053227901459, 1.108668088912964, -0.977087676525116]","[3.0090999603271484, 7.051199913024902, -6.115099906921387]",,,
"[3.5129642486572266, 10.242902755737305, -2.077956199645996]","[-0.4660069942474365, 0.0374730005860328, 0.5839890241622925, 0.6636179685592651, 1.083077907562256, -0.8333170413970947, 1.7447954416275024]","[-30.625, -36.9375, 13.8125]","[0.752271831035614, 0.8015424609184265, -0.7015699744224548]","[-383.75, -49.6875, -101.8125]","[-3.2372000217437744, 2.547999858856201, -0.5097000002861023]","[0.8404109477996826, 0.7483623027801514, -0.8725424408912659]","[3.090099811553955, 7.258499622344971, -5.825299739837647]",,,
"[0.4946229159832001, 9.646401405334473, -5.154553413391113]","[-0.4225929975509643, 0.0493899993598461, 0.5847960114479065, 0.6906430125236511, 1.0655229091644287, -0.872637152671814, 1.6348445415496826]","[-31.9375, -36.1875, 13.5]","[0.637202262878418, 0.6810972690582275, -0.4206068813800812]","[-385.0625, -49.25, -101.875]","[-1.8940999507904053, 2.412099838256836, -3.7020998001098633]","[0.6732956767082214, 0.6602929830551147, -0.4904375076293945]","[3.051299810409546, 7.512099742889404, -5.515999794006348]",,,
"[-0.5669757127761841, 8.540423393249512, -7.082269191741943]","[-0.3924520015716553, 0.0502929985523223, 0.5913630127906799, 0.7026659846305847, 1.0660059452056885, -0.913400411605835, 1.5830011367797852]","[-31.625, -35.9375, 13.3125]","[0.5730788707733154, 0.4927239120006561, -0.1116312593221664]","[-384.5, -48.6875, -102.25]","[-2.015399932861328, 1.6612999439239502, -0.1387999951839447]","[0.5278224945068359, 0.4923923015594482, -0.1095543131232261]","[2.8980000019073486, 7.7627997398376465, -5.244999885559082]",,,
"[0.1919383555650711, 7.909570693969727, -9.065377235412598]","[-0.3802019953727722, 0.0403070002794265, 0.6009439826011658, 0.701915979385376, 1.0799404382705688, -0.9492426514625548, 1.5903314352035522]","[-31.0, -36.75, 12.5625]","[0.3049788177013397, -0.0054977871477603, 0.2557081878185272]","[-384.125, -49.125, -102.9375]","[-1.828699946403504, 0.0394000001251697, 1.937199950218201]","[0.1738522499799728, 0.1498365104198455, 0.2399304062128067]","[2.691699981689453, 7.972499847412109, -5.036099910736084]",left,STOP,
"[1.6243700981140137, 9.003127098083496, -2.3583462238311768]","[-0.3832849860191345, 0.0293359998613595, 0.6155200004577637, 0.6880159974098206, 1.131736159324646, -0.9692952036857604, 1.6620103120803833]","[-30.3125, -38.0625, 12.125]","[-0.1299572139978408, 0.0196698606014251, 0.4751833379268646]","[-383.5625, -50.6875, -103.375]","[-0.0641999989748001, 0.6326000094413757, -1.5276999473571775]","[-0.0484852455556392, -0.0633030906319618, 0.4395611584186554]","[2.3588998317718506, 8.085399627685547, -5.0229997634887695]",right,START,
"[1.1933372020721436, 8.637005805969238, -5.3063554763793945]","[-0.4042499959468841, 0.0113340001553297, 0.6337350010871887, 0.659417986869812, 1.214093804359436, -0.9730907678604126, 1.8040518760681152]","[-27.5, -39.3125, 12.375]","[-0.3033207654953003, -0.3714584112167358, 0.7940724492073059]","[-380.75, -51.9375, -103.375]","[-1.1031999588012695, -0.1335999965667724, -0.8204999566078186]","[-0.3197443187236786, -0.3954741656780243, 0.7975456714630127]","[1.9269999265670776, 8.106399536132812, -5.171199798583984]",,,
"[1.6804614067077637, 8.691852569580078, -4.0210137367248535]","[-0.4203709959983825, -0.0051440000534057, 0.6475740075111389, 0.6355369687080383, 1.279558539390564, -0.9745321273803712, 1.9199877977371216]","[-25.125, -40.5, 11.8125]","[-0.2346595227718353, -0.3171088695526123, 0.6093817353248596]","[-378.125, -53.0, -103.6875]","[1.439199924468994, -0.9456999897956848, 0.3814999759197235]","[-0.2176774591207504, -0.3494498133659363, 0.6589664816856384]","[1.5812000036239624, 8.114399909973145, -5.275000095367432]",,,
"[3.832379341125488, 7.642454624176025, -3.141432046890259]","[-0.4433119893074035, -0.0282070003449916, 0.6558570265769958, 0.6103519797325134, 1.3235045671463013, -0.9712935090065002, 2.03645920753479]","[-23.1875, -41.3125, 12.375]","[-0.2172411382198333, -0.498954713344574, 0.6734527349472046]","[-376.125, -53.8125, -103.25]","[0.9304999709129332, -0.8689999580383301, 0.9321999549865724]","[-0.1516516655683517, -0.5030038952827454, 0.6292610168457031]","[1.3543999195098877, 8.0964994430542, -5.364799976348877]",,,
"[2.503281593322754, 7.296990871429443, -3.477012872695923]","[-0.4687370061874389, -0.0562979988753795, 0.6584669947624207, 0.5861189961433411, 1.3452374935150146, -0.9695971608161926, 2.143645763397217]","[-20.8125, -42.9375, 11.4375]","[-0.0607200041413307, -0.7662519216537476, 0.5630781054496765]","[-374.0, -55.3125, -103.875]","[0.8285999894142151, -1.0850999355316162, 0.8560999631881714]","[-0.0998502895236015, -0.7759559154510498, 0.6323153376579285]","[1.2404999732971191, 8.0871000289917, -5.406399726867676]",,,"[45.0, 1.5, 29.83764266967773, 13.130999565124512, 2.218984365463257, 208.7342834472656, 719.3705875314772, 18.8986014, 49.6413664]"
"[1.8715858459472656, 8.94312858581543, -7.364813327789307]","[-0.4959540069103241, -0.0793929994106292, 0.6578410267829895, 0.5612210035324097, 1.357744574546814, -0.9564301371574402, 2.239673614501953]","[-18.9375, -43.6875, 11.0]","[-0.2791305184364319, -0.7777535915374756, 0.4987278282642364]","[-372.375, -56.0625, -104.3125]","[0.6581999659538269, -0.8446999788284302, -1.5159999132156372]","[-0.3404613733291626, -0.7493047714233398, 0.5941624641418457]","[1.195199966430664, 8.013400077819824, -5.525099754333496]",,,
"[3.4377670288085938, 8.598966598510742, -4.9982218742370605]","[-0.5011090040206909, -0.0974690020084381, 0.6545249819755554, 0.5576599836349487, 1.3476417064666748, -0.974978804588318, 2.2649943828582764]","[-18.5625, -44.125, 10.0]","[0.1459618806838989, -0.3262194991111755, 0.2206270694732666]","[-371.6875, -56.8125, -105.4375]","[0.8413999676704407, -1.497399926185608, -0.409199982881546]","[0.1795245707035064, -0.3069336116313934, 0.2155132591724395]","[1.2178999185562134, 8.116799354553223, -5.366799831390381]",,,
"[3.5644969940185547, 8.399194717407227, -4.888509750366211]","[-0.502888023853302, -0.124669998884201, 0.6573470234870911, 0.5472239851951599, 1.3738319873809814, -1.0062328577041626, 2.334414482116699]","[-17.25, -44.0, 8.9375]","[0.2062804698944091, -0.4710294604301452, 0.5305975675582886]","[-370.375, -56.6875, -106.4375]","[4.337399959564209, 1.7374999523162842, 1.6836999654769895]","[0.2244668006896972, -0.4715355932712555, 0.4538728594779968]","[1.0267000198364258, 8.284799575805664, -5.145499706268311]",,,
"[2.211313486099243, 9.42904567718506, -6.821779727935791]","[-0.514756977558136, -0.1594640016555786, 0.6661940217018127, 0.5155379772186279, 1.4533697366714478, -1.0180141925811768, 2.4903180599212646]","[-14.0625, -45.5625, 7.5]","[-0.0529183819890022, -0.2413964867591858, 0.6981142163276672]","[-367.375, -58.125, -108.1875]","[1.858199954032898, 0.852400004863739, 0.0826999992132186]","[-0.0936194583773613, -0.2519557178020477, 0.6996501088142395]","[0.6031999588012695, 8.346099853515625, -5.113499641418457]",,,
"[1.752402424812317, 8.136177062988281, -6.877737045288086]","[-0.5314840078353882, -0.1978189945220947, 0.6611629724502563, 0.4911760091781616, 1.4777220487594604, -1.03481924533844, 2.606228828430176]","[-10.9375, -46.75, 6.0625]","[0.2768790423870086, -0.9021607041358948, 0.3269001543521881]","[-364.125, -59.375, -109.1875]","[2.7021000385284424, 0.5415999889373779, 1.2597999572753906]","[0.0957313105463981, -0.7815584540367126, 0.6195394992828369]","[0.4653999805450439, 8.43139934539795, -4.986299991607666]",,,
"[5.345773220062256, 6.288025856018066, -6.397498607635498]","[-0.566008985042572, -0.2285649925470352, 0.6501529812812805, 0.4524280130863189, 1.47636616230011, -1.0103813409805298, 2.725269079208374]","[-9.25, -47.3125, 6.125]","[-0.4247956871986389, -0.9072396159172058, 0.653713047504425]","[-362.375, -60.0625, -109.5625]","[2.097399950027466, -3.952399969100952, 0.8547999858856201]","[-0.4310090541839599, -0.7933045029640198, 0.5412440299987793]","[0.4913999736309051, 8.306499481201172, -5.189300060272217]",,,
"[4.153384208679199, 7.280738830566406, -3.990435123443604]","[-0.5985339879989624, -0.2489839941263198, 0.6415849924087524, 0.4100379943847656, 1.47750985622406, -0.9687866568565368, 2.8341853618621826]","[-6.9375, -47.1875, 6.3125]","[-0.5431115627288818, -0.8174424171447754, 0.4955862462520599]","[-360.125, -59.9375, -109.375]","[3.875999927520752, 0.6353999972343445, -0.2958000004291534]","[-0.4648858904838562, -0.8698895573616028, 0.4860043823719024]","[0.517300009727478, 8.082599639892578, -5.529299736022949]",,,
"[2.1917192935943604, 7.890781402587891, -5.226724147796631]","[-0.6301230192184448, -0.2687959969043731, 0.6324009895324707, 0.3616079986095428, 1.478729248046875, -0.9208422303199768, 2.9491443634033203]","[-5.0625, -47.8125, 9.0]","[-0.4585154354572296, -0.8493819236755371, 0.6374815106391907]","[-358.25, -60.1875, -106.5625]","[2.661200046539306, -0.5306000113487244, 1.1922999620437622]","[-0.5001066327095032, -1.0030755996704102, 0.6362946629524231]","[0.5454999804496765, 7.807199954986572, -5.909299850463867]",,,
"[3.5041728019714355, 6.996546745300293, -4.966876983642578]","[-0.6571109890937805, -0.2919099926948547, 0.6161199808120728, 0.3215410113334656, 1.45814049243927, -0.8944265246391296, 3.040980815887451]","[-3.4375, -47.125, 10.1875]","[-0.4076216518878937, -1.035486340522766, 0.6407801508903503]","[-356.5625, -59.5, -105.5]","[2.8696999549865723, -3.656399965286255, 1.94159996509552]","[-0.4196120500564575, -1.0146297216415403, 0.6087010502815247]","[0.6899999976158142, 7.64769983291626, -6.099699974060059]",,,
"[6.030811786651611, 12.690533638000488, -5.088186264038086]","[-0.6801760196685791, -0.316565990447998, 0.5998179912567139, 0.2781420052051544, 1.446401596069336, -0.8699712157249451, -3.139432430267334]","[-1.9375, -47.1875, 11.5]","[-0.5947034955024719, -1.0405304431915283, 0.7448192834854126]","[-355.5, -59.6875, -104.375]","[2.1475000381469727, 0.4773999750614166, 1.1067999601364136]","[-0.5936039090156555, -1.0076135396957395, 0.8770279288291931]","[0.7845999598503113, 7.495299816131592, -6.274899959564209]",,,"[45.0, 1.5, 29.523696899414062, 14.005000114440918, 3.016159772872925, 180.8284912109375, 719.1693360581994, 18.8985873, 49.64134]"
"[-0.4099735021591186, 6.008603572845459, -4.147226333618164]","[-0.6905519962310791, -0.3363449871540069, 0.5772110223770142, 0.2771919965744018, 1.3967210054397583, -0.9019280672073364, -3.132798671722412]","[-0.9375, -47.375, 11.6875]","[0.5388529300689697, -0.5872160196304321, -0.1631010174751281]","[-353.6875, -59.875, -103.5625]","[2.624199867248535, 1.2401999235153198, 2.6647000312805176]","[0.3727499544620514, -0.4997401237487793, -0.0367217287421226]","[1.0532000064849854, 7.69350004196167, -5.989099979400635]",,,
"[5.318000793457031, 11.453956604003906, -5.2381205558776855]","[-0.7151110172271729, -0.3661659955978393, 0.5461419820785522, 0.2372040003538131, 1.3516148328781128, -0.899141252040863, -3.0438878536224365]","[-0.1875, -48.0625, 10.5]","[-0.2899689972400665, -1.093117117881775, 0.5176297426223755]","[-353.25, -60.625, -105.0]","[1.7817999124526978, -0.3901999890804291, -0.2412999868392944]","[-0.2789559662342071, -1.2382237911224363, 0.5781577825546265]","[1.326799988746643, 7.676499843597412, -5.956399917602539]",,,
"[1.6346076726913452, 6.725877285003662, -3.4110095500946045]","[-0.7320299744606018, -0.4026330113410949, 0.5082089900970459, 0.2091419994831085, 1.3009426593780518, -0.9307273030281068, -2.9681878089904785]","[1.1875, -47.625, 10.4375]","[0.3138276636600494, -1.10580575466156, 0.3787190020084381]","[-352.0, -60.125, -105.125]","[4.410799980163574, -0.4711999893188476, 1.8890999555587769]","[0.3015579879283905, -1.1988142728805542, 0.4846604764461517]","[1.5612999200820925, 7.865399837493896, -5.644999980926514]",,,
"[3.843900442123413, 7.428729057312012, -4.804262638092041]","[-0.7326729893684387, -0.4394739866256714, 0.4968549907207489, 0.1522690057754516, 1.3715407848358154, -0.9194902181625366, -2.781544685363769]","[3.625, -47.3125, 11.125]","[-0.5374916195869446, -0.7088654637336731, 1.0997494459152222]","[-349.6875, -60.125, -104.75]","[0.9414999485015868, 1.3406000137329102, 1.6006999015808103]","[-0.6292610168457031, -0.6097482442855835, 1.172896146774292]","[1.176699995994568, 7.799099922180176, -5.827300071716309]",,,
"[2.480843067169189, 18.803485870361328, -0.5966063141822815]","[-0.7288230061531067, -0.4873299896717071, 0.4745289981365204, 0.0783990025520324, 1.4500386714935305, -0.9023085236549376, -2.5449819564819336]","[9.3125, -46.5, 13.9375]","[-0.7966729998588562, -1.2685925960540771, 1.5344237089157104]","[-344.375, -59.25, -102.1875]","[2.739300012588501, 3.110999822616577, 0.3164999783039093]","[-0.7926587462425232, -1.4279760122299194, 1.8709405660629272]","[0.7321000099182129, 7.695799827575684, -6.033799648284912]",,,
"[1.8837674856185915, 9.39344882965088, -3.311506509780884]","[-0.7196940183639526, -0.5430139899253845, 0.4319889843463897, 0.0236770007759332, 1.5087330341339111, -0.9307436347007751, -2.3254966735839844]","[13.6875, -44.3125, 15.125]","[0.2140122652053833, -1.3039180040359497, 1.3747957944869995]","[-339.8125, -57.125, -100.4375]","[1.4901999235153198, 1.4605000019073486, 3.168299913406372]","[0.1462760418653488, -1.3399590253829956, 1.4160728454589844]","[0.3631999790668487, 7.865499973297119, -5.84559965133667]",,,
"[5.023992538452148, 3.5875964164733887, -6.450170993804932]","[0.7089269757270813, 0.5964409708976746, -0.3763200044631958, 0.0078940000385046, 1.5610673427581787, -0.996776282787323, -2.130687713623047]","[16.0, -43.3125, 15.1875]","[0.5522745251655579, -1.327567219734192, 1.2685750722885132]","[-337.125, -55.8125, -100.25]","[2.978399991989136, 13.094499588012695, 4.5794997215271]","[0.3073175847530365, -1.020808219909668, 1.2588361501693726]","[0.0516999997198581, 8.2347993850708, -5.32480001449585]",,,
"[3.4772236347198486, 5.5282979011535645, -4.570876121520996]","[0.6871870160102844, 0.6500679850578308, -0.3221670091152191, 0.0373129993677139, 1.6777769327163696, -1.0539757013320925, -1.8835629224777224]","[20.1875, -42.4375, 14.5625]","[0.6348286271095276, -0.7656235694885254, 1.1605392694473269]","[-333.5, -55.1875, -100.9375]","[1.3902000188827517, 3.751999855041504, -0.3500999808311462]","[0.4310963153839111, -0.9574876427650452, 1.148653507232666]","[-0.5173999667167664, 8.525799751281738, -4.817899703979492]",,,
"[-0.122736357152462, 10.20283317565918, -4.807604789733887]","[0.6723870038986206, 0.695160984992981, -0.2496609985828399, 0.0481069982051849, 1.7934552431106567, -1.14525043964386, -1.6407877206802368]","[23.375, -40.875, 12.25]","[1.0191326141357422, -0.9133657217025756, 0.7879114151000977]","[-329.75, -53.5625, -103.0625]","[2.1589999198913574, 2.6201000213623047, -0.5429999828338623]","[1.0628530979156494, -0.9524261951446532, 0.7810872197151184]","[-0.8938999772071838, 8.932000160217285, -3.948299884796143]",,,
