TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[1.2167046070098877, 16.228961944580078, -9.471854209899902]","[-0.4404760003089905, -0.075873002409935, 0.6633350253105164, 0.6001740097999573, 1.3543705940246582, -1.0413233041763306, 2.130274772644043]","[-21.6875, -41.8125, 7.625]","[0.532901406288147, -0.028640853241086, -0.8251742124557495]","[-374.75, -53.75, -106.1875]","[-0.4260999858379364, 5.834199905395508, -4.007999897003174]","[0.4438197612762451, -0.067212626338005, -0.7148693799972534]","[1.063599944114685, 8.463799476623535, -4.837500095367432]",,,
"[-1.2968432903289795, 4.859827041625977, -7.6543869972229]","[-0.4292269945144653, -0.0725400000810623, 0.6412709951400757, 0.6318789720535278, 1.221693992614746, -1.06067156791687, 1.972538948059082]","[-25.25, -39.75, 7.0625]","[0.6485468745231628, 0.4235739409923553, -0.8265181183815002]","[-378.25, -51.8125, -106.875]","[2.0787999629974365, 4.28849983215332, 1.292799949645996]","[0.5273512601852417, 0.6376037001609802, -0.9465269446372986]","[1.6377999782562256, 8.558099746704102, -4.499499797821045]",,,"[45.0, 1.5, 21.63620376586914, 11.647000312805176, 5.809088230133057, 196.3998565673828, 684.0840430594981, 18.896765, 49.6402075]"
"[-1.2696164846420288, 4.38402271270752, -3.0307817459106445]","[-0.4047949910163879, -0.0574430003762245, 0.6281260251998901, 0.6620399951934814, 1.1294349431991575, -1.0720739364624023, 1.8174951076507568]","[-24.875, -41.0625, 7.375]","[-0.0454134680330753, 0.3890164494514465, 0.4205021858215332]","[-378.25, -52.6875, -106.75]","[-1.9643999338150024, -4.454099655151367, 3.015199899673462]","[-0.1325577497482299, 0.4219507873058319, 0.4555483758449554]","[2.0035998821258545, 8.612099647521973, -4.240999698638916]",,,
"[3.3530218601226807, 12.01047420501709, -3.127153158187866]","[-0.4038490056991577, -0.0568929985165596, 0.6508280038833618, 0.6403830051422119, 1.2581427097320557, -1.0748331546783447, 1.9436345100402832]","[-21.25, -42.1875, 8.6875]","[-0.6004456281661987, -0.4814839661121368, 1.0362718105316162]","[-375.125, -54.0, -105.4375]","[-0.9940999746322632, -0.4854999780654907, 0.7138999700546265]","[-0.6015451550483704, -0.3823318183422088, 1.1199952363967896]","[1.4354000091552734, 8.625, -4.440499782562256]",,,
"[2.135254383087158, 12.574414253234863, -3.784246683120728]","[-0.4385749995708465, -0.1060950011014938, 0.659699022769928, 0.6009920239448547, 1.3377454280853271, -1.08866548538208, 2.153384208679199]","[-19.9375, -42.0625, 7.25]","[0.3416481912136078, -0.8681267499923706, 0.1006531342864036]","[-373.5, -53.875, -106.25]","[-0.1085999980568885, -1.098399996757507, 1.6585999727249146]","[0.3302162885665893, -0.9790948033332824, 0.0925373584032058]","[1.0500999689102173, 8.688699722290039, -4.423999786376953]",,,
"[0.0371963158249855, 3.922075986862183, -4.208451271057129]","[-0.4394679963588714, -0.1127730011940002, 0.6648730039596558, 0.5933730006217957, 1.3726695775985718, -1.0933159589767456, 2.199836015701294]","[-19.9375, -42.875, 5.3125]","[-0.1689653247594833, 0.1907994002103805, 0.338000476360321]","[-373.75, -54.8125, -108.5]","[-0.0142000000923872, -2.1785998344421387, -1.3773000240325928]","[0.0163013748824596, 0.2036101073026657, 0.0492357388138771]","[0.8869999647140503, 8.709799766540527, -4.418299674987793]",,,
"[2.1825735569000244, 7.49855375289917, -3.577904462814331]","[-0.4490289986133575, -0.1267250031232834, 0.6768270134925842, 0.5694010257720947, 1.4597337245941162, -1.0855892896652222, 2.3253064155578613]","[-16.8125, -43.6875, 6.3125]","[-0.0430747270584106, -0.2239431887865066, 0.5232322812080383]","[-370.5625, -55.375, -107.625]","[2.915599822998047, -0.1624999940395355, 1.956499934196472]","[-0.0015533430268988, -0.246580109000206, 0.4694237411022186]","[0.5069000124931335, 8.674699783325195, -4.545499801635742]",,,
"[3.792903900146485, 10.407488822937012, -2.638936996459961]","[-0.472665011882782, -0.1453099995851516, 0.6906750202178955, 0.5276730060577393, 1.563377857208252, -1.0476810932159424, 2.502199172973633]","[-13.75, -45.125, 6.4375]","[-0.4898441135883331, -0.652264416217804, 0.9216909408569336]","[-367.6875, -56.9375, -107.875]","[0.4441999793052673, 0.0266999993473291, -2.073400020599365]","[-0.4463505148887634, -0.4869643151760101, 0.9661269783973694]","[0.0362999998033046, 8.495100021362305, -4.8989996910095215]",,,
"[0.1127285882830619, 13.387600898742676, -7.225729465484619]","[-0.5022929906845093, -0.1764570027589798, 0.6858630180358887, 0.4961400032043457, 1.5768095254898071, -1.031040906906128, 2.6193325519561768]","[-11.1875, -44.875, 7.0]","[-0.2917143404483795, -1.118651270866394, 0.6025400161743164]","[-365.0625, -56.625, -107.0625]","[0.9325000047683716, -1.7634999752044678, -1.1776000261306765]","[-0.4197516739368438, -1.17033052444458, 0.7556926608085632]","[-0.030299998819828, 8.412400245666504, -5.039700031280518]",,,
"[4.729457855224609, 4.8249101638793945, -3.6814584732055664]","[-0.4844239950180053, -0.2162230014801025, 0.6935799717903137, 0.4873659908771515, 1.6907925605773926, -1.0876590013504028, 2.761742115020752]","[-9.1875, -46.5625, 4.6875]","[0.5517858266830444, -0.3494498133659363, 0.8800997138023376]","[-363.0, -58.1875, -108.9375]","[-2.484799861907959, -6.918999671936035, -2.106299877166748]","[0.6676058769226074, -0.0819432064890861, 0.7757813930511475]","[-0.5453000068664551, 8.684199333190918, -4.522900104522705]",,,
"[8.361615180969238, 13.697132110595703, 0.0683400928974151]","[-0.4962480068206787, -0.2497120052576065, 0.6989989876747131, 0.4503119885921478, 1.7848283052444458, -1.07036030292511, 2.936244249343872]","[-4.125, -47.375, 2.8125]","[-0.319552332162857, -1.290985107421875, 1.555681824684143]","[-358.4375, -59.0, -111.1875]","[4.735699653625488, -6.564300060272217, -1.9822999238967896]","[-0.165195420384407, -0.823167085647583, 1.510687232017517]","[-0.999399960041046, 8.604100227355957, -4.597899913787842]",,,
"[-3.864624500274658, 5.121752738952637, -3.8707058429718018]","[-0.4975509941577911, -0.2327399998903274, 0.69302898645401, 0.4668880105018616, 1.7156833410263062, -1.0732030868530271, 2.839495182037353]","[-4.5, -47.875, 3.5]","[0.0881565809249877, -0.0243647955358028, -0.6927735209465027]","[-357.875, -59.875, -110.4375]","[10.815899848937988, 3.32699990272522, -0.4675999879837036]","[0.2290570139884948, -0.0448724143207073, -0.6963340044021606]","[-0.6757999658584595, 8.617400169372559, -4.631700038909912]",,,"[45.0, 1.5, 19.972412109375, 11.369999885559082, 6.2284111976623535, 171.6783447265625, 683.787569610402, 18.8967772, 49.640151]"
"[6.756657123565674, 11.870615005493164, -8.213003158569336]","[-0.5113959908485413, -0.2352930009365081, 0.6861469745635986, 0.4607729911804199, 1.678269386291504, -1.0612620115280151, 2.832482099533081]","[-6.0, -47.25, 4.4375]","[-0.0720820948481559, -0.233123630285263, -0.0050265481695532]","[-359.4375, -58.875, -109.3125]","[-1.1245999336242676, 0.921999990940094, 0.73499995470047]","[-0.2685887217521667, -0.160151407122612, -0.0643677413463592]","[-0.5130999684333801, 8.56089973449707, -4.75570011138916]",,,
"[0.122573547065258, 7.82427978515625, -1.1764628887176514]","[-0.513077974319458, -0.2506270110607147, 0.6673870086669922, 0.4780490100383758, 1.607702136039734, -1.1090363264083862, 2.783806324005127]","[-6.5625, -47.0625, 2.1875]","[0.482635885477066, -0.1802750527858734, -0.2028945237398147]","[-360.125, -58.6875, -111.5]","[-0.9174999594688416, -7.690999984741211, -0.2134999930858612]","[0.6823015809059143, -0.1435184180736541, -0.2712765336036682]","[-0.161200001835823, 8.779600143432617, -4.366099834442139]",,,
"[6.163230419158936, 8.207428932189941, -2.500628709793091]","[-0.5274389982223511, -0.2655879855155945, 0.6695070266723633, 0.4505890011787414, 1.651053547859192, -1.083298921585083, 2.8832037448883057]","[-6.625, -47.125, 1.6875]","[-0.4906818568706512, -0.6523866057395935, 0.9387776851654052]","[-360.375, -58.6875, -112.6875]","[0.2897999882698059, -4.898499965667725, -1.952399969100952]","[-0.3539178669452667, -0.5044175982475281, 0.7482924461364746]","[-0.3682000041007995, 8.664199829101562, -4.578700065612793]",,,
"[1.1634000539779663, 4.956811428070068, -2.141144037246704]","[-0.5337989926338196, -0.2732479870319366, 0.6862429976463318, 0.4116590023040771, 1.7485243082046509, -1.0288671255111694, 3.0162956714630127]","[-3.9375, -47.4375, 3.0625]","[-0.2572789788246155, -0.1228013634681701, 0.5616469383239746]","[-357.8125, -59.3125, -110.875]","[4.336299896240234, 6.847799777984619, -7.426899909973144]","[-0.1059414818882942, -0.0593761019408702, 0.4724955260753631]","[-0.8941999673843384, 8.40149974822998, -4.978399753570557]",,,
"[1.9423679113388064, 14.068588256835938, -9.639333724975586]","[-0.5522230267524719, -0.3197009861469269, 0.6851480007171631, 0.351298987865448, 1.833823680877685, -0.9871813654899596, -3.050558090209961]","[1.1875, -47.4375, 5.1875]","[-0.0248709414154291, -0.9635788202285768, 1.337951898574829]","[-353.0, -59.125, -108.6875]","[-1.3701999187469482, 0.45619997382164, -0.0383000001311302]","[-0.2010444700717926, -0.9417272806167604, 1.2036837339401243]","[-1.4049999713897705, 8.18340015411377, -5.217899799346924]",,,
"[-1.9496080875396729, 3.874776124954224, -1.8962364196777344]","[-0.556643009185791, -0.3759480118751526, 0.6628689765930176, 0.3307789862155914, 1.889564871788025, -1.0295435190200806, -2.886193990707397]","[4.8125, -47.6875, 2.375]","[0.6964212656021118, -0.799674928188324, 0.6743079423904419]","[-348.9375, -59.25, -111.4375]","[1.6128000020980835, -7.502699851989746, 2.287400007247925]","[0.8693485260009766, -0.7214318513870239, 0.5891009569168091]","[-1.583400011062622, 8.404899597167969, -4.7978997230529785]",,,
"[2.572636604309082, 1.90925133228302, -8.044546127319336]","[-0.5636559724807739, -0.4302349984645843, 0.6465070247650146, 0.2814550101757049, 1.9714977741241453, -1.0139654874801636, -2.672304391860962]","[8.5625, -47.25, 2.1875]","[0.1575334221124649, -1.0388723611831665, 1.295767307281494]","[-345.75, -59.1875, -111.8125]","[2.8060998916625977, 19.96689987182617, 8.449699401855469]","[0.1429948210716247, -0.7490953207015991, 1.0785610675811768]","[-2.0216000080108643, 8.325200080871582, -4.772200107574463]",,,
"[-4.318220615386963, -2.2110166549682617, -6.203884124755859]","[-0.5719789862632751, -0.4961079955101013, 0.6094070076942444, 0.2352399975061416, 2.0398402214050293, -1.0240882635116575, -2.439962387084961]","[14.25, -46.6875, 1.6875]","[0.5553288459777832, -0.937555968761444, 0.8476191759109497]","[-339.5, -58.5, -112.125]","[5.717199802398682, 1.3901000022888184, 7.901399612426758]","[0.293075680732727, -1.140939235687256, 0.9446070790290833]","[-2.304499864578247, 8.37720012664795, -4.547599792480469]",,,
"[-3.5589137077331543, 9.71576690673828, -4.308193206787109]","[-0.5736969709396362, -0.5311009883880615, 0.6020330190658569, 0.1623519957065582, 2.079469919204712, -0.9354471564292908, -2.2726259231567383]","[18.875, -45.125, 3.0]","[-0.3261496722698211, -0.3464653193950653, 0.0476823933422565]","[-334.5625, -56.9375, -111.1875]","[-5.2855000495910645, 27.920799255371094, 3.1313998699188232]","[-0.6258750557899475, -0.5628512501716614, -0.0807738378643989]","[-2.8343000411987305, 7.892999649047852, -5.082900047302246]",,,
"[7.2177042961120605, 21.89905548095703, -12.805359840393066]","[-0.5706409811973572, -0.5684540271759033, 0.5688819885253906, 0.1661349982023239, 2.138402938842773, -0.9932206273078918, -2.1492629051208496]","[21.6875, -44.125, 1.875]","[1.577114462852478, -0.4481481909751892, 0.4952720701694488]","[-332.0, -56.0625, -111.3125]","[5.575399875640869, -5.519000053405762, -1.3398000001907349]","[1.4161776304244995, -0.2422691583633422, 0.7706501483917236]","[-2.8785998821258545, 8.215899467468262, -4.514699935913086]",,,"[45.0, 1.5, 19.964035034179688, 10.642000198364258, 6.09154748916626, 173.7369842529297, 683.4122694982216, 18.8968034, 49.640091]"
"[-3.3731045722961426, -20.55171203613281, -2.3844523429870605]","[-0.5744479894638062, -0.6180170178413391, 0.5094720125198364, 0.1688230037689209, 2.2151787281036377, -1.0802136659622192, -1.960759520530701]","[22.3125, -44.4375, -2.625]","[1.061090350151062, -1.382213473320007, 0.324247270822525]","[-331.375, -56.25, -116.3125]","[-2.314199924468994, -0.2456999868154525, 3.458400011062622]","[1.1044793128967283, -1.1088600158691406, 0.0469668097794055]","[-2.775399923324585, 8.649999618530273, -3.693699836730957]",,,
"[-0.6987908482551575, -0.7218805551528931, -2.917727470397949]","[-0.5763400197029114, -0.6251890063285828, 0.5141779780387878, 0.1122070029377937, 2.1722850799560547, -0.9900102615356444, -1.930423378944397]","[24.9375, -42.8125, -1.1875]","[-0.5148372054100037, -1.0297616720199585, 1.05852472782135]","[-328.75, -54.5625, -115.6875]","[9.840700149536133, -2.677500009536743, -2.29099988937378]","[-0.4306250810623169, -1.1323521137237549, 0.1366941928863525]","[-3.0446999073028564, 8.198599815368652, -4.436299800872803]",,,
"[2.9341421127319336, 4.120938301086426, -11.771772384643556]","[-0.5851749777793884, -0.6337739825248718, 0.4922809898853302, 0.1164409965276718, 2.162541389465332, -1.0282191038131714, -1.9053527116775515]","[26.875, -41.9375, 2.75]","[1.5253653526306152, -0.5523443222045898, -0.5201430320739746]","[-326.5, -53.5625, -110.875]","[0.2550999820232391, -11.771699905395508, -2.828699827194214]","[0.8742877840995789, -0.1483704447746276, -0.10297442227602]","[-2.8244998455047607, 8.398200035095215, -4.202600002288818]",,,
"[-9.433576583862305, 63.43004608154297, 16.91790771484375]","[-0.5784050226211548, -0.66109699010849, 0.4645409882068634, 0.112246997654438, 2.236881732940674, -1.0532795190811155, -1.775780200958252]","[28.1875, -41.5625, -2.5625]","[-0.6558423638343811, 0.0294262506067752, 0.1551248580217361]","[-325.6875, -53.375, -116.375]","[1.2031999826431274, -13.239399909973145, -8.071100234985352]","[0.6809227466583252, -0.0334579609334468, 1.1471699476242063]","[-2.997799873352051, 8.52239990234375, -3.814499855041504]",,,
"[4.634915828704834, 29.088956832885746, 8.786423683166504]","[-0.5685870051383972, -0.6872640252113342, 0.4425309896469116, 0.0924229994416236, 2.3003032207489014, -1.0418492555618286, -1.6466678380966189]","[31.0, -40.125, -2.25]","[0.2002416253089904, -0.2830400466918945, 0.5596572756767273]","[-323.0625, -51.875, -116.3125]","[-3.507499933242798, -12.29099941253662, -5.9604997634887695]","[1.1183894872665403, -0.9348158240318298, 1.5899251699447632]","[-3.29830002784729, 8.466400146484375, -3.689199924468994]",,,
"[6.662690162658691, 8.642187118530273, -2.982332468032837]","[-0.5646790266036987, -0.6887069940567017, 0.4456630051136017, 0.0905710011720657, 2.3110945224761963, -1.0323864221572876, -1.6390200853347778]","[31.25, -39.75, -3.0625]","[0.6564707159996033, -0.4120896756649017, 1.2058130502700806]","[-322.8125, -51.9375, -116.5625]","[8.71679973602295, -9.762700080871582, -0.7789999842643738]","[1.1296119689941406, 0.0734260007739067, 0.9755343198776244]","[-3.391700029373169, 8.41919994354248, -3.712399959564209]",,,
"[6.814578056335449, 2.2123477458953857, -3.756626844406128]","[-0.5535969734191895, -0.7018269896507263, 0.4419910013675689, 0.0749029964208602, 2.345146417617798, -1.0033410787582395, -1.577589750289917]","[31.0625, -39.3125, -1.5]","[0.4242197275161743, -0.374355673789978, 0.7467042207717896]","[-322.6875, -51.4375, -115.4375]","[-3.904599905014038, -1.022499918937683, -1.2136999368667605]","[0.4122467637062073, 0.0482583530247211, 0.4691619575023651]","[-3.685699939727783, 8.269599914550781, -3.767999887466431]",,,
"[-16.771881103515625, -18.09249496459961, -14.685391426086426]","[-0.5781610012054443, -0.7236899733543396, 0.3631899952888489, 0.1004690006375312, 2.418795347213745, -1.142795443534851, -1.407083511352539]","[28.3125, -41.625, -3.125]","[2.9190807342529297, -0.4502600431442261, -0.9872280359268188]","[-324.5, -53.3125, -116.0625]","[9.28950023651123, -4.312900066375732, -0.7300999760627747]","[2.9882829189300537, -0.825366199016571, -2.427351474761963]","[-3.052500009536743, 8.92199993133545, -2.6922998428344727]",,,
"[2.0507774353027344, -10.256195068359377, -15.87371063232422]","[-0.597877025604248, -0.7123450040817261, 0.3558880090713501, 0.0919220000505447, 2.3092994689941406, -1.161038517951965, -1.4909553527832031]","[28.125, -42.3125, -2.875]","[0.3470412790775299, -0.8806756734848022, -0.057124625891447]","[-325.5625, -54.375, -117.125]","[3.453699827194214, 2.0277998447418213, -2.3968000411987305]","[0.3988600969314575, -0.3055024445056915, -0.4736300110816955]","[-2.629999876022339, 8.994799613952637, -2.8889000415802]",,,
"[-3.189603328704834, 1.90195381641388, 6.5864105224609375]","[-0.6231480240821838, -0.7100870013237, 0.3132100105285644, 0.0967480018734932, 2.2510221004486084, -1.239383339881897, -1.487188458442688]","[26.25, -42.3125, -4.3125]","[1.078735589981079, -0.7631277441978455, -0.8703433275222778]","[-327.0, -53.9375, -117.875]","[-1.8960999250411987, 10.938399314880373, 1.0585999488830566]","[1.5040898323059082, -0.9127373695373536, -1.2294971942901611]","[-2.006899833679199, 9.27299976348877, -2.480599880218506]",,,"[45.0, 1.5, 22.288049697875977, 10.755999565124512, 6.970141410827637, 199.361557006836, 683.0796407395974, 18.8967929, 49.6400289]"
"[8.297603607177734, 4.804272174835205, -12.51296043395996]","[-0.6475260257720947, -0.6784970164299011, 0.3417960107326507, 0.0593709982931613, 1.9737950563430784, -1.1662331819534302, -1.755345582962036]","[25.375, -43.1875, 1.3125]","[-0.6942570805549622, -0.6424556970596313, -0.1039343550801277]","[-328.0, -55.25, -113.125]","[-0.4277999997138977, -8.112799644470215, -0.626800000667572]","[-1.5390313863754272, -0.011501720175147, 0.1505520939826965]","[-1.5137999057769775, 9.014999389648438, -3.5506999492645264]",,,
"[-0.6332280039787292, 26.45084381103516, 3.832398653030396]","[-0.6662520170211792, -0.6663730144500732, 0.3300659954547882, 0.0557699985802173, 1.8530584573745728, -1.1804053783416748, -1.852176308631897]","[24.0625, -43.8125, 1.375]","[-0.3073001205921173, -0.1013512685894966, 0.1598372459411621]","[-329.4375, -55.75, -112.4375]","[0.0096999993547797, -12.54029941558838, -3.760900020599365]","[0.4961622059345245, -0.352608859539032, 0.2324080467224121]","[-1.0393999814987185, 9.06879997253418, -3.584199905395508]",,,
"[-2.793650388717652, 2.449392795562744, -5.31449556350708]","[-0.6687629818916321, -0.673088014125824, 0.3118189871311188, 0.0497599989175796, 1.8505061864852903, -1.1979790925979614, -1.8175010681152344]","[22.8125, -43.9375, 3.5]","[0.1205848008394241, -0.4614824950695038, 0.5779134035110474]","[-331.0, -55.8125, -110.625]","[1.9372999668121336, 2.69379997253418, 6.188699722290039]","[0.344964325428009, -0.1864360719919204, 0.1989849805831909]","[-0.9860999584197998, 9.13290023803711, -3.4330999851226807]",,,
"[2.7506697177886963, 10.525245666503906, -2.6866390705108643]","[-0.6545289754867554, -0.691851019859314, 0.3035059869289398, 0.0285950005054473, 1.947565555572509, -1.1758848428726196, -1.677694320678711]","[24.25, -43.25, 3.9375]","[-0.043877575546503, -0.409960389137268, 0.5207189917564392]","[-329.375, -55.1875, -110.125]","[2.8982999324798584, -5.187999725341797, 1.0270999670028689]","[-0.0274714827537536, -0.6807831525802612, 0.6592108607292175]","[-1.3880999088287354, 9.051799774169922, -3.50819993019104]",,,
"[-2.737013101577759, 6.9506449699401855, -3.040367841720581]","[-0.6433410048484802, -0.7165079712867737, 0.2690750062465668, 0.0180549994111061, 2.0625057220458984, -1.1988842487335205, -1.495263695716858]","[27.0625, -41.0625, 3.625]","[0.6486690640449524, -0.4439419507980346, 0.8210552334785461]","[-326.625, -53.25, -110.125]","[5.860099792480469, 1.85699999332428, 0.777999997138977]","[0.6673790216445923, -0.2210110425949096, 0.6461383104324341]","[-1.6825000047683716, 9.136199951171877, -3.14139986038208]",,,
"[1.070849895477295, 4.40958309173584, -2.7628607749938965]","[-0.6401709914207458, -0.7285630106925964, 0.2436539977788925, 0.0027250000275671, 2.1005210876464844, -1.2058355808258057, -1.3972548246383667]","[27.3125, -41.6875, 3.25]","[-0.0339815616607666, -0.6688450574874878, -0.0303687285631895]","[-326.1875, -53.3125, -110.875]","[10.682799339294434, 8.108699798583984, -0.2549999952316284]","[0.1020494028925895, -0.2492330223321914, 0.0359014235436916]","[-1.7684999704360962, 9.160699844360352, -3.0202999114990234]",,,
"[5.221820831298828, 9.218289375305176, -1.1482495069503784]","[0.6214119791984558, 0.7522730231285095, -0.2171670049428939, 0.0277319997549057, 2.1985769271850586, -1.1755402088165283, -1.2170840501785278]","[29.375, -39.625, 5.25]","[-0.0290597323328256, -0.6577971577644348, 0.2264041155576706]","[-324.125, -51.375, -108.75]","[6.699399948120117, 8.022799491882324, 0.8495000004768372]","[-0.0380830839276313, -0.7167718410491943, 0.0991521552205085]","[-2.2177999019622803, 9.05049991607666, -3.055999994277954]",,,
"[4.159130573272705, 8.11401653289795, -3.8708302974700928]","[0.6060450077056885, 0.7745599746704102, -0.176497995853424, 0.0401579998433589, 2.3302838802337646, -1.1801438331604004, -1.0081695318222046]","[31.375, -38.0, 5.125]","[0.2957809567451477, -0.8836427330970764, 0.6707474589347839]","[-322.375, -50.0, -109.0625]","[2.973199844360352, -0.2026000022888183, 0.4327999949455261]","[0.2416233867406845, -1.0064440965652466, 0.7998843789100647]","[-2.571199893951416, 9.06779956817627, -2.7079999446868896]",,,
"[-3.072919607162476, 22.799972534179688, -0.3956274688243866]","[0.6001629829406738, 0.7835170030593872, -0.1533000022172927, 0.0490139983594417, 2.3822948932647705, -1.1822166442871094, -0.9097416996955872]","[33.0, -37.0, 4.5]","[-0.2017949670553207, -0.3890687823295593, -0.0111002940684556]","[-320.3125, -48.875, -109.5]","[5.1072998046875, -4.6331000328063965, -4.385299682617188]","[0.112765721976757, -0.3655941188335418, 0.1334129720926284]","[-2.694799900054932, 9.075499534606934, -2.557699918746948]",,,
"[3.651933431625366, 14.223607063293455, -3.1312804222106934]","[0.6124579906463623, 0.7770059704780579, -0.1399600058794021, 0.0395659990608692, 2.3848137855529785, -1.224663496017456, -0.901024341583252]","[32.25, -38.4375, 4.375]","[0.3560995161533355, -0.0304909013211727, -0.0512777715921402]","[-321.0625, -50.375, -109.4375]","[3.203399896621704, -2.026900053024292, -0.7164999842643738]","[0.540388822555542, -0.0097389370203018, -0.1327672004699707]","[-2.418799877166748, 9.22499942779541, -2.284199953079224]",,,"[45.0, 1.5, 24.640056610107425, 11.015999794006348, 6.920301914215088, 231.1717529296875, 682.6496355962008, 18.8967365, 49.6399733]"
"[1.0189626216888428, 7.7757158279418945, -2.84302830696106]","[0.619363009929657, 0.7696700096130371, -0.1470980048179626, 0.0485629998147487, 2.296660900115967, -1.220069408416748, -0.9865639209747314]","[30.875, -39.1875, 3.625]","[-0.3028320670127868, -0.2615026831626892, -0.0382401645183563]","[-322.625, -51.1875, -110.4375]","[2.059900045394897, 0.0477999970316886, -1.5692999362945557]","[-0.2493726462125778, -0.1408131569623947, -0.1599943339824676]","[-2.236500024795532, 9.209599494934082, -2.5199999809265137]",,,
"[0.8519718647003174, 11.759380340576172, -3.831134557723999]","[0.6242769956588745, 0.7640860080718994, -0.145905002951622, 0.0718400031328201, 2.1948745250701904, -1.20276939868927, -1.0533040761947632]","[30.4375, -39.375, 6.875]","[-0.2190562784671783, -0.3335324227809906, 0.001082104165107]","[-323.0, -51.3125, -107.125]","[3.738600015640259, 2.343299865722656, -2.3833999633789062]","[-0.3894004225730896, -0.3860319256782532, -0.084613561630249]","[-2.061599969863892, 9.149999618530272, -2.863099813461304]",,,
"[-1.0376182794570925, 9.738588333129885, -4.685625076293945]","[0.6437410116195679, 0.7558159828186035, -0.1059629991650581, 0.0557669997215271, 2.2126381397247314, -1.2916136980056765, -1.000645399093628]","[28.6875, -40.25, 5.75]","[0.9951343536376952, -0.2511703372001648, -0.6209357976913452]","[-324.5, -51.8125, -108.0]","[1.4608999490737915, 1.6740999221801758, 1.4093999862670898]","[1.0886316299438477, -0.2402445673942566, -0.5604426860809326]","[-1.617799997329712, 9.426899909973145, -2.164499998092652]",,,
"[8.100800514221191, 2.995634794235229, -5.377923011779785]","[0.6375119686126709, 0.7567499876022339, -0.1121829971671104, 0.0912169963121414, 2.1160547733306885, -1.2357903718948364, -1.0555974245071411]","[28.75, -40.6875, 7.0]","[-1.1674681901931765, -0.8757364153862, 0.5665163993835449]","[-325.0, -52.75, -107.8125]","[3.819799900054932, 4.722700119018555, -2.4898998737335205]","[-1.223650336265564, -0.2016378939151764, 0.7275579571723938]","[-1.6720999479293823, 9.261499404907228, -2.756500005722046]",,,
"[5.646983623504639, 20.90154266357422, -5.397172451019287]","[0.6371650099754333, 0.7596489787101746, -0.0859069973230362, 0.0978469997644424, 2.1501803398132324, -1.2572054862976074, -0.9743160009384156]","[28.125, -40.25, 8.0]","[0.5198113918304443, -0.6436774134635925, 0.2601936757564544]","[-325.5, -51.875, -105.5625]","[3.676399946212769, 4.185100078582764, -3.175999879837036]","[0.4421966075897217, -0.6360328793525696, 0.2140122652053833]","[-1.656199932098389, 9.328399658203123, -2.531399965286255]",,,
"[-2.4601283073425293, 6.87287187576294, -3.791381120681762]","[0.6563649773597717, 0.7453650236129761, -0.0671010017395019, 0.0954549983143806, 2.0514895915985107, -1.3079439401626587, -1.0496402978897097]","[28.125, -40.6875, 7.625]","[0.4197167754173279, -0.4533841907978058, -0.6840294599533081]","[-325.1875, -52.5625, -106.3125]","[1.0506999492645264, -0.8889999985694885, 1.3668999671936035]","[0.4210955798625946, -0.4043753445148468, -0.5190434455871582]","[-1.1782000064849854, 9.469799995422363, -2.259299993515014]",,,
"[0.4930236041545868, 5.026099681854248, -2.295186996459961]","[0.6854149699211121, 0.7109280228614807, -0.1000050008296966, 0.1215960010886192, 1.6699575185775757, -1.2540085315704346, -1.44070565700531]","[24.5625, -42.25, 9.625]","[-0.9596518278121948, -0.1304284483194351, -0.9340827465057372]","[-328.5, -53.8125, -104.5625]","[2.773699998855591, -3.4052000045776367, 0.5292999744415283]","[-0.9186191558837892, -0.076462872326374, -1.0343868732452393]","[-0.30239999294281, 9.318599700927734, -3.039799928665161]",right,STOP,
"[1.3753443956375122, 7.301845550537109, -3.269665479660034]","[0.7100480198860168, 0.6810339689254761, -0.1273269951343536, 0.1257400065660476, 1.4577807188034058, -1.2085790634155271, -1.686083436012268]","[20.3125, -43.25, 12.25]","[-0.3771307468414306, 0.2781356573104858, -0.8411090970039368]","[-333.0, -55.0625, -101.75]","[1.6870999336242676, 1.1461999416351318, 0.2066999971866607]","[-0.4564734101295471, 0.2468070089817047, -0.8977450132369995]","[0.3917999863624573, 9.170299530029297, -3.452699899673462]",left,START,
"[-0.4795490205287933, 10.842065811157228, -1.6749165058135986]","[0.7344769835472107, 0.6513100266456604, -0.1519050002098083, 0.1151610016822815, 1.2954096794128418, -1.172588348388672, -1.8991923332214355]","[17.6875, -44.1875, 12.5625]","[-0.2865481674671173, 0.3486295044422149, -0.912021815776825]","[-335.5625, -55.875, -101.4375]","[-0.7691999673843384, -3.057299852371216, 0.5113999843597412]","[-0.2095791399478912, 0.3168121576309204, -0.9161407947540284]","[1.0339999198913574, 9.039299964904783, -3.659299850463867]",,,
