TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[-0.5230277180671692, 8.59556770324707, -4.9188103675842285]","[-0.7874389886856079, -0.402316004037857, 0.4522339999675751, 0.1164650022983551, 1.162930250167847, -0.8314920663833618, -2.8704400062561035]","[-2.0625, -47.125, 15.8125]","[0.2983989417552948, 0.9547823667526244, -0.5762553811073303]","[-354.6875, -59.375, -100.1875]","[-1.591099977493286, 3.373999834060669, 6.614599704742432]","[0.3625572323799133, 0.888163149356842, -0.6635916233062744]","[2.620800018310547, 7.246500015258789, -6.065399646759033]",,,
"[1.9639348983764648, 6.510140895843506, -3.91937518119812]","[-0.7667689919471741, -0.400748997926712, 0.4847640097141266, 0.1283259987831115, 1.25567626953125, -0.8315543532371521, -2.852998971939087]","[-1.8125, -47.4375, 15.25]","[-0.3003362417221069, 0.7274357676506042, 0.3374070525169372]","[-354.875, -59.5625, -101.0]","[-2.0476999282836914, -0.1075999960303306, 3.290599822998047]","[-0.2583611011505127, 0.8881980776786804, 0.2522175312042236]","[2.0476999282836914, 7.246899604797363, -6.281599998474121]",,,
"[0.9462938904762268, 10.464557647705078, -3.190340757369995]","[-0.7566120028495789, -0.4164179861545563, 0.4876840114593506, 0.1276600062847137, 1.296823024749756, -0.8551192283630371, -2.810996532440185]","[-0.3125, -47.5, 14.3125]","[0.0849800780415535, 0.1135336682200431, 0.3109129667282104]","[-353.0, -59.5625, -101.6875]","[2.6720998287200928, 4.955699920654297, 2.9189999103546143]","[0.0718028470873832, 0.1377937495708465, 0.3343352675437927]","[1.740799903869629, 7.4004998207092285, -6.194399833679199]",,,
"[2.073982000350952, 9.752042770385742, -6.634141445159912]","[-0.7618070244789124, -0.4266429841518402, 0.4671719968318939, 0.1391900032758712, 1.2463490962982178, -0.8948105573654175, -2.838807344436645]","[0.5, -48.125, 13.25]","[0.623798131942749, -0.3413864076137543, -0.0185877569019794]","[-352.1875, -60.125, -102.6875]","[-6.447299957275391, 3.2547998428344727, 0.1177999973297119]","[0.5486791729927063, -0.3105638921260834, -0.0105068823322653]","[1.955899953842163, 7.650099754333496, -5.815499782562256]",,,
"[3.765897274017334, 8.81667709350586, 0.3731411099433899]","[-0.7741379737854004, -0.4014860093593597, 0.4593200087547302, 0.1689440011978149, 1.1527289152145386, -0.889583945274353, -2.9704482555389404]","[-2.3125, -48.5, 11.5]","[0.0293913446366786, 0.1683195531368255, -0.7719416618347168]","[-354.5625, -60.5, -104.5625]","[-1.5264999866485596, 0.0409999974071979, 1.3188999891281128]","[0.1936093717813491, 0.1847605556249618, -0.8832587599754333]","[2.507200002670288, 7.6178998947143555, -5.643699645996094]",,,
"[1.3887711763381958, 5.3784685134887695, -5.295246124267578]","[-0.771710991859436, -0.3905859887599945, 0.4695029854774475, 0.17739999294281, 1.1618034839630127, -0.8779305219650269, -2.995538711547852]","[-3.875, -48.25, 11.5]","[-0.139818325638771, 0.3480012118816376, -0.0727453231811523]","[-356.5, -60.3125, -104.5625]","[-0.5198999643325806, 2.692699909210205, -0.0287999995052814]","[-0.0949982702732086, 0.4746248424053192, -0.3020990490913391]","[2.490999937057495, 7.545399665832519, -5.747200012207031]",,,
"[2.108161687850952, 7.795511245727539, -2.5891661643981934]","[-0.7659779787063599, -0.3858329951763153, 0.4775530099868774, 0.1906609982252121, 1.172183632850647, -0.8838412761688232, -3.0207858085632324]","[-4.375, -47.5625, 11.9375]","[0.033789575099945, 0.3895574808120727, -0.0988729000091552]","[-357.1875, -59.75, -104.125]","[-4.100599765777588, 0.3217999935150146, 0.4457999765872955]","[0.112207219004631, 0.4159468710422516, -0.2109928578138351]","[2.413800001144409, 7.582299709320068, -5.731599807739258]",,,
"[0.1860965192317962, 10.593432426452637, -3.316189765930176]","[-0.7629200220108032, -0.3774189949035644, 0.479106992483139, 0.2143889963626861, 1.148121356964111, -0.8967643976211548, -3.0862481594085693]","[-5.0, -48.125, 10.9375]","[0.1288227587938308, 0.287926971912384, -0.2837207317352295]","[-357.8125, -59.75, -104.8125]","[-2.255699872970581, 0.0654999986290931, 2.414499998092652]","[0.1832944750785827, 0.3174579441547394, -0.3433237075805664]","[2.510699987411499, 7.661999702453613, -5.581999778747559]",,,
"[-1.9790757894515991, 8.817893028259277, -3.320096969604492]","[-0.7592700123786926, -0.3567569851875305, 0.4808459877967834, 0.2549889981746673, 1.0942457914352417, -0.9058835506439208, 3.070021629333496]","[-7.0625, -48.4375, 8.6875]","[0.4817457795143127, 0.4493699073791504, -0.7653792500495911]","[-359.375, -60.625, -107.0]","[-3.922799825668335, -4.765699863433838, 0.9143999814987184]","[0.5282937288284302, 0.3663795292377472, -0.6484072804450989]","[2.775399923324585, 7.717499732971191, -5.376399993896484]",,,
"[-1.4979753494262695, 2.80549693107605, -6.209007740020752]","[-0.7515599727630615, -0.3387629985809326, 0.4916589856147766, 0.280474990606308, 1.0890634059906006, -0.9026920199394226, 2.9982826709747314]","[-9.0, -48.0, 8.125]","[0.2609965205192566, 0.5262866020202637, -0.4525813162326813]","[-361.5625, -60.25, -107.875]","[-0.774899959564209, -1.4023000001907349, 4.569799900054932]","[0.2718699276447296, 0.525850236415863, -0.5003335475921631]","[2.81469988822937, 7.69819974899292, -5.383699893951416]",,,"[45.0, 1.5, 33.197723388671875, 16.51300048828125, 4.769656181335449, 267.3236083984375, 631.9767643194646, 18.894011, 49.6387316]"
"[-0.4594089984893799, 4.74493408203125, -4.456193447113037]","[-0.7402079701423645, -0.3153479993343353, 0.5191649794578552, 0.2882930040359497, 1.1507705450057983, -0.8728902339935303, 2.9863526821136475]","[-10.3125, -48.3125, 8.75]","[-0.1938188076019287, 0.6763325333595276, -0.0970752090215683]","[-362.75, -60.1875, -107.375]","[-1.549799919128418, 1.6749999523162842, -0.620199978351593]","[-0.1473930478096008, 0.6036744713783264, 0.0079936077818274]","[2.569700002670288, 7.513700008392334, -5.754099845886231]",,,
"[3.992120504379273, 3.911617994308472, -1.5253746509552002]","[-0.7160540223121643, -0.281370997428894, 0.5590400099754333, 0.309141993522644, 1.237985372543335, -0.8459467887878418, 2.9471168518066406]","[-10.5625, -48.25, 10.5]","[-0.1598547101020813, 1.6408014297485352, -0.3425383269786834]","[-363.25, -60.4375, -105.5625]","[4.004899978637695, 8.574899673461914, 6.3902997970581055]","[-0.4796688258647918, 1.3069723844528198, -0.5431638956069946]","[2.124099969863892, 7.34119987487793, -6.145199775695801]",,,
"[2.78627610206604, 15.572003364562988, -2.55897068977356]","[-0.7049970030784607, -0.2593280076980591, 0.5816640257835388, 0.3120799958705902, 1.2914412021636963, -0.8164251446723938, 2.9381747245788574]","[-9.625, -47.375, 13.375]","[-0.4972966611385345, 0.3237585723400116, -0.0704240351915359]","[-362.6875, -59.6875, -102.875]","[0.8057999610900879, 7.25, -2.301800012588501]","[-0.5696754455566406, 0.465549111366272, 0.0725882425904274]","[1.851699948310852, 7.146100044250488, -6.455499649047852]",,,
"[-1.7508797645568848, 10.67958641052246, -4.444480895996094]","[-0.6851540207862854, -0.2469169944524765, 0.5646209716796875, 0.3883270025253296, 1.1789413690567017, -0.8896755576133728, 2.727589130401612]","[-12.875, -46.625, 10.6875]","[1.1162950992584229, 0.7791324257850647, -1.0720510482788086]","[-365.1875, -58.75, -105.125]","[-1.1714999675750732, 2.727499961853028, 1.1074999570846558]","[1.1244981288909912, 0.5521872639656067, -1.3861753940582275]","[2.358099937438965, 7.618399620056152, -5.706799983978272]",,,
"[-0.6960902214050293, 8.696468353271484, -6.464018821716309]","[-0.6740909814834595, -0.2403209954500198, 0.5590749979019165, 0.4186640083789825, 1.1319048404693604, -0.9142836928367616, 2.635791540145874]","[-14.3125, -46.3125, 8.8125]","[0.3832917511463165, 0.239668607711792, -0.4665614068508148]","[-367.125, -58.375, -107.1875]","[-2.151099920272827, -1.982099890708924, -3.33899998664856]","[0.3230255246162414, 0.2264390140771865, -0.3386287689208984]","[2.5434000492095947, 7.768099784851074, -5.4182000160217285]",,,
"[1.702239155769348, 8.563685417175293, 0.3380134105682373]","[-0.6657999753952026, -0.208976998925209, 0.5457599759101868, 0.4638789892196655, 1.03419828414917, -0.9020618796348572, 2.462104797363281]","[-18.1875, -45.8125, 6.25]","[0.3017325103282928, 0.4155279994010925, -1.0707595348358154]","[-370.5, -58.0625, -109.625]","[-5.775599956512451, -2.6340999603271484, -1.452799916267395]","[0.4125434756278991, 0.2533694505691528, -1.0372666120529177]","[3.108099937438965, 7.694299697875977, -5.225499629974365]",,,
"[1.6740736961364746, 5.742923736572266, -6.138225555419922]","[-0.6488410234451294, -0.1508380025625229, 0.5407419800758362, 0.5136619806289673, 0.976249635219574, -0.849964439868927, 2.2739837169647217]","[-22.6875, -43.25, 7.0625]","[0.5916142463684082, 0.5788558721542358, -1.4237698316574097]","[-374.9375, -55.625, -108.8125]","[-0.555899977684021, 6.773799896240234, 1.831399917602539]","[0.3625746965408325, 0.6676058769226074, -1.2339303493499756]","[3.625399827957153, 7.367300033569336, -5.361799716949463]",,,
"[0.5250675678253174, 10.932355880737305, -2.105844020843506]","[-0.6266449689865112, -0.1093619987368583, 0.5491039752960205, 0.5420690178871155, 0.9909799098968506, -0.821791410446167, 2.177805662155152]","[-26.1875, -41.625, 9.375]","[-0.2996555864810943, 0.9863553643226624, -0.7568620443344116]","[-378.75, -53.8125, -106.9375]","[-3.432799816131592, 9.459799766540527, 2.87940001487732]","[-0.2824466228485107, 1.1303974390029907, -0.9089500308036804]","[3.6582999229431152, 7.181999683380127, -5.585999965667725]",,,
"[0.0528735518455505, 5.629812240600586, -7.994718074798584]","[-0.5946450233459473, -0.0795029997825622, 0.540552020072937, 0.5898119807243347, 0.9376922845840454, -0.8215468525886536, 2.013227224349976]","[-28.9375, -39.625, 9.5625]","[0.3320663571357727, 1.1852531433105469, -0.937241792678833]","[-381.5, -51.875, -106.8125]","[3.010900020599365, 7.196099758148193, 3.344899892807007]","[0.4684638082981109, 1.0244035720825195, -1.0484890937805176]","[3.95169997215271, 7.180399894714356, -5.384699821472168]",,,
"[-0.2815772593021393, 8.474353790283203, -4.778347492218018]","[-0.5856660008430481, -0.0765770003199577, 0.5353419780731201, 0.6037700176239014, 0.9105753898620604, -0.8273553252220154, 1.9637882709503167]","[-30.0, -38.5, 9.25]","[0.2299820333719253, 0.1934348344802856, -0.2156354337930679]","[-382.5625, -50.75, -106.8125]","[-3.491999864578247, 4.803800106048584, 4.095099925994873]","[0.1136732921004295, 0.765449047088623, -0.5684188008308411]","[4.0706000328063965, 7.219099998474121, -5.242499828338623]",,,"[45.0, 1.5, 29.21083068847656, 16.48699951171875, 5.040060997009277, 233.3872833251953, 631.3591700429097, 18.893944, 49.6387214]"
"[-0.4085848927497864, 11.450729370117188, -2.284480333328247]","[-0.5684970021247864, -0.0548279993236064, 0.5350660085678101, 0.622501015663147, 0.9082388877868652, -0.8161259293556213, 1.8961474895477293]","[-31.75, -37.8125, 9.6875]","[0.1277406513690948, 0.8908858895301819, -0.6350554823875427]","[-384.25, -50.125, -106.5625]","[-3.622499942779541, 0.5932999849319458, 1.3934999704360962]","[0.0416261032223701, 0.2739294171333313, 0.1850572526454925]","[4.132400035858154, 7.144099712371826, -5.296599864959717]",,,
"[0.79550701379776, 6.9396796226501465, -5.244795799255371]","[-0.5622479915618896, -0.0508879981935024, 0.5447930097579956, 0.6200699806213379, 0.9401233792304992, -0.822490930557251, 1.909146428108216]","[-31.8125, -37.4375, 9.8125]","[-0.0871093794703483, 0.4524067938327789, 0.2031563222408294]","[-384.6875, -49.4375, -106.375]","[-3.287299871444702, 1.9235999584198, 1.4268999099731443]","[-0.1056971400976181, 0.4868072271347046, 0.296636164188385]","[3.9345998764038086, 7.186699867248535, -5.388799667358398]",,,
"[2.1007204055786133, 9.485816955566406, -4.530068874359131]","[-0.5547069907188416, -0.052616998553276, 0.5623430013656616, 0.6109830141067505, 0.9965851306915284, -0.8413419127464294, 1.9518555402755733]","[-30.9375, -38.375, 11.3125]","[-0.0961501896381378, 0.2928138971328735, 0.3281219005584717]","[-383.75, -50.125, -105.1875]","[-1.3042999505996704, 2.250200033187866, 2.6338000297546387]","[-0.2816612422466278, -0.0205774325877428, 1.202374815940857]","[3.549999952316284, 7.31119966506958, -5.487499713897705]",,,
"[1.5537410974502563, 9.80827808380127, -2.785040855407715]","[-0.5600579977035522, -0.0782509967684745, 0.5926110148429871, 0.5736039876937866, 1.1094279289245603, -0.8749294281005859, 2.111016035079956]","[-27.9375, -40.5, 12.125]","[-0.311593621969223, -0.0276460144668817, 1.188045620918274]","[-381.0, -52.25, -104.3125]","[-0.3567000031471252, 2.5349998474121094, 0.127700001001358]","[-0.0716457664966583, -0.4478340446949005, 1.1585146188735962]","[2.798499822616577, 7.526599884033203, -5.629199981689453]",,,
"[2.0935089588165283, 9.955406188964844, -3.143357038497925]","[-0.5714290142059326, -0.1258469969034195, 0.6111689805984497, 0.5330119729042053, 1.1971206665039062, -0.9195781946182252, 2.291741847991944]","[-22.6875, -42.25, 11.375]","[-0.1454208344221115, -0.3876899778842926, 1.2271933555603027]","[-371.125, -56.125, -105.75]","[-0.9930999875068665, 0.1730999946594238, 0.1011999994516372]","[-0.0583638101816177, -0.8045444488525391, 1.2333892583847046]","[2.1698999404907227, 7.799599647521973, -5.53410005569458]",,,
"[2.2936453819274902, 9.175653457641602, -3.0406649112701416]","[-0.5828779935836792, -0.1801549941301345, 0.6214519739151001, 0.4915210008621216, 1.281897783279419, -0.9630379676818848, 2.4838650226593018]","[-18.0, -44.1875, 10.3125]","[-0.0228114537894725, -0.7091971039772034, 1.1858813762664795]","[-366.375, -57.9375, -106.875]","[-0.0065999999642372, 1.500999927520752, 1.121500015258789]","[0.0210835766047239, -0.2200860232114792, 0.682039737701416]","[1.5952999591827393, 8.05049991607666, -5.367700099945068]",left,STOP,
"[3.355215072631836, 7.707624912261963, -3.642299175262451]","[-0.583407998085022, -0.2101929932832718, 0.6324719786643982, 0.4641459882259369, 1.3680492639541626, -0.9833797812461852, 2.620936155319214]","[-13.3125, -45.875, 9.0625]","[-0.0222005881369113, -0.0970752090215683, 0.6455274820327759]","[-363.75, -58.5625, -107.0]","[2.0241000652313232, 0.5846999883651733, 0.1750999987125396]","[0.06166248396039, -0.3981270492076874, 0.6653195023536682]","[1.0943000316619873, 8.162799835205078, -5.323599815368652]",right,START,
"[3.0516397953033447, 7.923476696014404, -5.064857006072998]","[-0.5853840112686157, -0.2341189980506897, 0.6387180089950562, 0.4410800039768219, 1.43409526348114, -0.9927844405174256, 2.732494592666626]","[-10.875, -46.6875, 9.3125]","[0.0985238328576088, -0.4089655578136444, 0.5930279493331909]","[-361.3125, -59.0625, -107.4375]","[0.171999990940094, -0.6624000072479248, 1.3263999223709106]","[0.0215897224843502, -0.5470210909843445, 0.5445252656936646]","[0.7300999760627747, 8.213500022888184, -5.307899951934815]",,,
"[2.253872871398926, 8.746938705444336, -4.472981929779053]","[-0.5944010019302368, -0.2600609958171844, 0.6353520154953003, 0.4187870025634765, 1.4644207954406738, -0.9997121095657348, 2.826737642288208]","[-8.1875, -47.125, 8.75]","[0.0335801355540752, -0.6333101987838745, 0.5803219676017761]","[-359.4375, -59.9375, -108.75]","[1.3787999153137207, 0.1242999956011772, 0.6225000023841858]","[0.3305478990077972, -0.4632278382778168, 0.500769853591919]","[0.5627999901771545, 8.250399589538574, -5.270899772644043]",,,
"[2.972928285598755, 9.551485061645508, -7.96345043182373]","[-0.5972620248794556, -0.2918730080127716, 0.6323959827423096, 0.3976959884166717, 1.5139622688293457, -1.0191293954849243, 2.9381349086761475]","[-6.375, -47.9375, 7.1875]","[0.3100577294826507, -0.528660237789154, 0.6414085030555725]","[-357.0625, -60.0625, -108.9375]","[2.2184998989105225, 0.8858999609947205, -0.468099981546402]","[0.2713986933231354, -0.5562539100646973, 0.586901843547821]","[0.2918999791145324, 8.351799964904785, -5.131400108337402]",,,"[45.0, 1.5, 30.19819068908692, 16.11199951171875, 5.506914615631104, 206.38555908203125, 630.5921385856345, 18.8938971, 49.638686]"
"[-1.2815970182418823, 11.073987007141112, -6.61322546005249]","[-0.6049349904060364, -0.3268449902534485, 0.6177700161933899, 0.3815549910068512, 1.524514079093933, -1.048882007598877, 3.025387763977051]","[-4.0625, -48.1875, 7.0]","[0.4016875326633453, -0.8528551459312439, 0.5360429883003235]","[-354.625, -60.5625, -111.8125]","[2.225399971008301, -0.4596000015735626, 0.1372999995946884]","[0.3490658402442932, -0.7645065784454346, 0.3922452926635742]","[0.2260999977588653, 8.500999450683594, -4.883699893951416]",,,
"[1.751329779624939, 5.029585838317871, -5.412590980529785]","[-0.6083959937095642, -0.3698160052299499, 0.5995960235595703, 0.3654760122299194, 1.5545947551727295, -1.093554139137268, 3.1389193534851074]","[-1.75, -48.6875, 3.875]","[0.3724532723426819, -0.4544139206409454, 0.3701668679714203]","[-350.5, -61.125, -113.0625]","[3.673099994659424, -0.9733999967575072, -2.802000045776367]","[0.2944544851779938, -0.861197829246521, 1.0524160861968994]","[0.0728999972343444, 8.710899353027344, -4.503799915313721]",,,
"[2.9495608806610107, 2.252637386322021, -6.148098945617676]","[-0.6077700257301331, -0.4302270114421844, 0.58884197473526, 0.314298003911972, 1.7127877473831177, -1.104193925857544, -2.8608715534210205]","[3.0, -49.125, 2.875]","[-0.4250051379203796, -0.7954163551330566, 1.1059802770614624]","[-344.125, -60.3125, -111.0]","[1.8108999729156487, 7.5794997215271, 5.994999885559082]","[-0.5930628776550293, -0.4266457259654999, 1.1373612880706787]","[-0.6243000030517578, 8.758299827575684, -4.367099761962891]",,,
"[-0.9155043959617616, 2.6240930557250977, -2.735193490982056]","[-0.6149849891662598, -0.4580360054969787, 0.5938490033149719, 0.2435929924249649, 1.8122286796569824, -1.021104335784912, -2.654772996902466]","[9.0, -48.125, 5.625]","[0.0990997925400734, 0.6973986625671387, -0.2778738737106323]","[-342.0625, -59.9375, -109.1875]","[1.2249000072479248, 0.6894999742507935, 4.140999794006348]","[0.1377413868904113, 0.7617489695549011, -0.294175237417221]","[-1.2249000072479248, 8.36199951171875, -4.974599838256836]",,,
"[6.086903095245361, 14.346975326538086, -5.179079532623291]","[-0.6086130142211914, -0.4492189884185791, 0.6031050086021423, 0.2530879974365234, 1.823900580406189, -1.0199432373046875, -2.6785573959350586]","[10.875, -48.0, 6.4375]","[-0.3330088257789612, -0.916873812675476, 0.970490336418152]","[-341.9375, -59.375, -107.9375]","[1.9128999710083008, -4.296099662780762, -1.3558999300003052]","[-0.4096287786960602, -0.9234188199043274, 0.8826479315757751]","[-1.2853000164031982, 8.355999946594238, -4.969299793243408]",,,
"[-1.176616072654724, 5.289050102233887, -3.450293779373169]","[-0.6154770255088806, -0.4662609994411468, 0.5992149710655212, 0.2114910036325454, 1.8465616703033447, -0.9744676947593688, -2.581321477890014]","[11.125, -47.625, 8.125]","[1.470509648323059, -1.2626409530639648, 0.812712550163269]","[-339.625, -60.4375, -109.5]","[3.7256999015808105, -3.416599988937378, -3.2617998123168945]","[1.6064358949661257, -1.120640993118286, 0.6460336446762085]","[-1.4995999336242676, 8.113999366760254, -5.299299716949463]",,,
"[0.5455045104026794, 2.9181392192840576, -9.196962356567385]","[-0.6181939840316772, -0.5260549783706665, 0.5476700067520142, 0.2028750032186508, 1.8901976346969604, -1.0605517625808716, -2.412451982498169]","[13.375, -48.125, 5.875]","[0.1077042669057846, -0.5100201368331909, -0.0426383949816226]","[-337.0625, -59.625, -110.6875]","[7.005399703979492, -1.0260000228881836, 3.733199834823608]","[-0.0979827865958213, -0.3333927989006042, 0.0540877543389797]","[-1.5038999319076538, 8.557499885559082, -4.547199726104736]",,,
"[1.5084428787231443, 14.45285701751709, -3.7321581840515137]","[-0.6248409748077393, -0.5509330034255981, 0.523144006729126, 0.1799030005931854, 1.897613406181336, -1.069002985954285, -2.321785449981689]","[14.6875, -47.9375, 3.9375]","[0.317806988954544, 0.5154306292533875, -0.983754813671112]","[-337.625, -60.0, -111.625]","[2.66159987449646, 8.151999473571777, 0.4366999864578247]","[0.2453583925962448, 0.1553517580032348, -0.7242592573165894]","[-1.51419997215271, 8.597700119018555, -4.467199802398682]",,,
"[-2.601893901824951, 5.986413955688477, -7.100656032562256]","[-0.6369010210037231, -0.5282580256462097, 0.5176960229873657, 0.2174620032310485, 1.7864577770233154, -1.1153268814086914, -2.480863332748413]","[9.75, -48.6875, 3.9375]","[-0.7522543668746948, 1.40788733959198, -0.9607164859771729]","[-342.5, -60.875, -112.375]","[5.483200073242188, -4.599800109863281, 1.9876999855041504]","[-0.8453327417373657, 1.034194827079773, -1.1612024307250977]","[-0.9230999946594238, 8.806900024414062, -4.213799953460693]",,,
"[1.873884201049805, 9.733349800109863, -0.092071421444416]","[-0.6406930088996887, -0.4799340069293976, 0.5539510250091553, 0.2287189960479736, 1.7213894128799438, -1.0519239902496338, -2.6395297050476074]","[8.4375, -48.3125, 6.125]","[-0.7629532217979431, -0.3596599996089935, 0.2831796705722809]","[-344.4375, -60.375, -110.3125]","[0.5040000081062317, -4.573599815368652, -1.105299949645996]","[-0.5215392708778381, -0.1892635077238083, 0.2046747654676437]","[-0.7295999526977539, 8.515899658203125, -4.808000087738037]",,,"[45.0, 1.5, 29.671573638916016, 15.89900016784668, 6.575677394866943, 197.5030212402344, 629.3012245595455, 18.8938696, 49.6386325]"
"[2.356852054595948, 12.724205017089844, -4.792665004730225]","[-0.6523799896240234, -0.453933984041214, 0.5653730034828186, 0.220670998096466, 1.666173219680786, -1.0006051063537598, -2.71090030670166]","[7.1875, -48.25, 8.625]","[-0.0206297915428876, 0.1571145355701446, -0.3741636872291565]","[-345.5, -60.5625, -107.3125]","[3.0439999103546143, 1.178699970245361, 1.7095999717712402]","[-0.1269028931856155, 0.1454208344221115, -0.3770085573196411]","[-0.50409996509552, 8.255199432373047, -5.269399642944336]",,,
"[1.4430140256881714, 8.961965560913086, -4.395055294036865]","[-0.6586030125617981, -0.4405469894409179, 0.5659700036048889, 0.2276780009269714, 1.623615026473999, -0.9936240911483764, -2.768726587295532]","[6.125, -48.1875, 7.1875]","[0.0708952769637107, -0.4264363050460815, 0.0691848546266555]","[-346.625, -60.375, -108.875]","[1.076799988746643, -0.47079998254776, 0.5970999598503113]","[0.0651007816195488, -0.4450589716434479, 0.0539132207632064]","[-0.2824999988079071, 8.217999458312988, -5.343499660491943]",,,
"[2.36109471321106, 9.783933639526367, -4.126406669616699]","[-0.6650570034980774, -0.4492320120334625, 0.5537949800491333, 0.2218070030212402, 1.6024175882339478, -1.003209948539734, -2.75531005859375]","[7.5625, -47.8125, 8.0625]","[-0.2283414304256439, -0.4713261723518371, 0.4711167216300964]","[-345.1875, -59.9375, -107.9375]","[3.38319993019104, -1.6789000034332275, 0.5424999594688416]","[-0.1434660702943802, -0.3481233716011047, 0.2455154657363891]","[-0.1666999906301498, 8.268899917602539, -5.269299983978272]",,,
"[1.730385422706604, 9.623541831970217, -3.040645837783813]","[-0.6733909845352173, -0.4623740017414093, 0.5427629947662354, 0.1953510046005249, 1.6012462377548218, -0.987725019454956, -2.6929287910461426]","[9.4375, -47.3125, 10.0]","[-0.0061784656718373, -0.6689847111701965, 0.4766843318939209]","[-343.5, -59.375, -106.0625]","[4.430200099945068, 2.924499988555908, -0.0750999972224235]","[-0.1160469427704811, -0.9424254298210144, 0.6203423738479614]","[-0.1643999963998794, 8.186299324035645, -5.396899700164795]",,,
"[1.6493942737579346, 5.602565765380859, -4.165374279022217]","[-0.6782469749450684, -0.4884760081768036, 0.5258110165596008, 0.1577779948711395, 1.6247076988220217, -0.97649085521698, -2.576864242553711]","[11.875, -46.125, 10.5]","[-0.0055326935835182, -1.1397873163223269, 1.0237752199172974]","[-341.125, -58.25, -105.5]","[2.414099931716919, 0.0436999984085559, 2.442999839782715]","[-0.0394968017935752, -1.190838098526001, 1.0907784700393677]","[-0.2958000004291534, 8.125100135803223, -5.482999801635742]",,,
"[0.4752681851387024, 20.968477249145508, -2.8761353492736816]","[-0.6832939982414246, -0.525223970413208, 0.4943349957466125, 0.1134909987449646, 1.64338481426239, -0.979053795337677, -2.4302148818969727]","[15.0, -46.25, 11.1875]","[0.1245292425155639, -1.047616481781006, 0.9381668567657472]","[-337.6875, -58.1875, -104.625]","[-0.4661999940872192, -1.784500002861023, 0.1700000017881393]","[0.1880417764186859, -1.5498872995376587, 1.0481749773025513]","[-0.396699994802475, 8.139200210571289, -5.45580005645752]",,,
"[0.0306553598493337, -2.6340816020965576, -4.908755302429199]","[-0.6798179745674133, -0.569320023059845, 0.4586459994316101, 0.0580019988119602, 1.6938607692718506, -0.974235773086548, -2.2320826053619385]","[16.75, -45.6875, 9.375]","[1.217210054397583, 0.0578925721347332, -0.0063879052177071]","[-335.9375, -57.75, -106.0]","[2.569000005722046, 3.27269983291626, -1.4950000047683716]","[1.1688120365142822, 0.2010444700717926, 0.0705113038420677]","[-0.6762999892234802, 8.112699508666992, -5.467599868774414]",,,
"[13.761813163757324, 11.263387680053713, -0.8724279403686523]","[-0.6721720099449158, -0.5985869765281677, 0.4293780028820038, 0.0742369964718818, 1.7438058853149414, -1.052083969116211, -2.15242338180542]","[20.3125, -44.625, 10.3125]","[-1.866088628768921, -0.5123763084411621, 1.1842408180236816]","[-333.125, -57.0, -106.5]","[10.692599296569824, -0.9752999544143676, 6.573899745941162]","[-1.6486903429031372, 0.4034503102302551, 0.9853256344795228]","[-0.836899995803833, 8.516599655151367, -4.78909969329834]",,,
"[4.427501678466797, 4.184873104095459, -6.6586103439331055]","[-0.65972900390625, -0.6077669858932495, 0.4409439861774444, 0.0307170003652572, 1.8010412454605105, -0.9773386120796204, -2.053032636642456]","[20.5625, -44.1875, 11.4375]","[0.8039160966873169, -1.0613696575164795, 0.4571191966533661]","[-332.125, -56.5625, -104.5625]","[6.62559986114502, -5.33489990234375, -5.653800010681152]","[0.6074792742729187, -0.6723182797431946, 0.3923849165439605]","[-1.2515000104904177, 8.129799842834473, -5.339399814605713]",,,
"[0.5116409063339233, 4.614775657653809, -4.3707685470581055]","[-0.6684200167655945, -0.628009021282196, 0.3975419998168945, 0.0279050003737211, 1.7789955139160156, -1.0386782884597778, -1.996783137321472]","[20.75, -44.0, 11.0]","[-0.691743791103363, -0.0345575176179409, 0.4719544947147369]","[-332.125, -56.1875, -105.1875]","[3.3722000122070312, 1.2480000257492063, 3.3086998462677]","[-0.5138249397277832, 0.0969704911112785, 0.204412966966629]","[-1.02839994430542, 8.450699806213379, -4.868000030517578]",,,"[45.0, 1.5, 30.04781723022461, 15.232000350952148, 6.701151371002197, 208.24142456054688, 628.3122041607276, 18.8938376, 49.6385724]"
"[4.50952672958374, 18.84586334228516, -3.459592819213867]","[-0.6675059795379639, -0.6296550035476685, 0.3972379863262176, 0.0131000000983476, 1.7789524793624878, -1.0178953409194946, -1.975388169288636]","[22.4375, -42.8125, 12.125]","[0.0597077123820781, -0.4629311263561249, 0.5661673545837402]","[-330.625, -54.875, -103.9375]","[1.9860999584198, -3.834399938583374, -1.237299919128418]","[-0.0581718236207962, -0.3716503977775574, 0.7579615712165833]","[-1.064199924468994, 8.345499992370605, -5.03879976272583]",,,
