TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[2.2506356239318848, 6.528135776519775, 3.962576150894165]","[-0.4362260103225708, -0.7774569988250732, 0.2227029949426651, 0.394549012184143, -2.204575061798096, -1.0236804485321045, -0.0039577689021825]","[22.875, -18.3125, -33.375]","[-0.7819074988365173, 0.4657236635684967, 0.6397329568862915]","[-22.6875, -40.9375, -8.625]","[1.9408999681472776, 2.1765999794006348, -3.5653998851776123]","[-1.3706594705581665, 0.3378782868385315, 0.4118802547454834]","[-3.021099805831909, 8.375100135803223, 4.110799789428711]",,,
"[-2.27420425415039, -2.5976130962371826, 3.781402111053467]","[-0.405925989151001, -0.7754790186882019, 0.2715289890766144, 0.4001579880714416, -2.289665699005127, -1.010096549987793, -0.1820209622383117]","[21.625, -16.0625, -35.125]","[-0.8773071765899658, 0.8904669880867004, 1.165775179862976]","[-23.9375, -38.6875, -10.375]","[10.329999923706056, 2.3777999877929688, -1.0982999801635742]","[-0.6996327042579651, 0.7311009764671326, 0.4858123958110809]","[-3.434199810028076, 8.305099487304688, 3.9243998527526855]",,,
"[1.932590126991272, -1.5664304494857788, 0.7755298018455505]","[-0.3218930065631866, -0.7842050194740295, 0.3340869843959808, 0.4120570123195648, -2.381053686141968, -0.8949630856513977, -0.4263747036457062]","[20.9375, -11.0, -37.9375]","[-0.3235491216182709, 0.6244438886642456, 2.193791627883911]","[-24.625, -33.625, -13.1875]","[1.6363999843597412, 2.808199882507324, -3.1888999938964844]","[0.2855882346630096, 0.9395630955696106, 2.0131499767303467]","[-4.444200038909912, 7.651000022888184, 4.228499889373779]",,,
"[6.473892688751221, 17.65755271911621, 9.14503574371338]","[-0.1921399980783462, -0.7921079993247986, 0.393530011177063, 0.4251819849014282, -2.395042657852173, -0.6932430267333984, -0.6411328911781311]","[18.875, -6.8125, -40.1875]","[-1.6981879472732544, 1.6065930128097534, 2.4494998455047607]","[-26.6875, -29.4375, -15.4375]","[7.228299617767334, -1.0383999347686768, 2.3292999267578125]","[-0.9980840086936952, 0.931342601776123, 2.110609292984009]","[-5.536799907684326, 6.2667999267578125, 5.122499942779541]",,,
"[2.673595428466797, 28.661849975585938, 1.7561661005020142]","[-0.1015809997916221, -0.744193971157074, 0.4995720088481903, 0.4316050112247467, -2.413544178009033, -0.621711790561676, -0.9387955069541932]","[16.375, -12.0625, -39.0]","[-2.270376682281494, 1.8007434606552124, 1.398095965385437]","[-29.1875, -34.6875, -14.25]","[6.754499912261963, -0.9390999674797058, 6.514099597930908]","[-3.683796644210816, 2.034128904342652, 1.774650812149048]","[-5.950599670410156, 5.711599826812744, 5.304399967193604]",,,
"[-0.0410749241709709, 18.96591758728028, 1.1638405323028564]","[-0.0954430028796196, -0.6695889830589294, 0.6136170029640198, 0.4074479937553406, -2.558563709259033, -0.6787868142127991, -1.272522211074829]","[15.625, -19.4375, -36.6875]","[-1.8946945667266848, 0.6519153714179993, 1.4372612237930298]","[-29.9375, -42.0625, -11.9375]","[6.619899749755859, -6.100800037384033, 6.095699787139893]","[-2.686532974243164, 0.8839743733406067, 1.404920220375061]","[-6.371799945831299, 6.157099723815918, 4.202199935913086]",,,
"[-12.92490577697754, 65.06536102294922, 15.019526481628418]","[-0.0676620006561279, -0.6172969937324524, 0.6854029893875122, 0.3802460134029388, -2.6488916873931885, -0.6494877934455872, -1.5063496828079224]","[16.3125, -21.8125, -35.375]","[-0.881879985332489, 0.6814987063407898, 2.030428886413574]","[-29.25, -44.4375, -10.625]","[10.595600128173828, -11.301300048828123, 2.5560998916625977]","[-1.0625739097595217, 0.7379077672958374, 1.1959694623947144]","[-6.88100004196167, 5.930799961090088, 3.6940999031066895]",,,"[45.0, 1.5, 21.31063270568848, 8.949000358581543, 7.977602958679199, 359.97088623046875, 2596.1748006530106, 6.6467964, 44.5958931]"
"[-2.1638412475585938, 24.181867599487305, 4.563722133636475]","[-0.0604639984667301, -0.6114910244941711, 0.7014549970626831, 0.361083984375, -2.6880366802215576, -0.619360625743866, -1.5602219104766846]","[15.25, -23.8125, -34.5625]","[-0.2737025320529938, 0.1780934035778045, 0.3841469585895538]","[-30.3125, -46.4375, -9.8125]","[15.29669952392578, -21.292999267578125, 7.560400009155273]","[-1.3140933513641355, 3.362394332885742, 1.2606687545776367]","[-7.177700042724609, 5.692899703979492, 3.498699903488159]",,,
"[-0.4799129366874695, 17.631763458251953, 0.3047339916229248]","[-0.053821999579668, -0.5761039853096008, 0.7322310209274292, 0.3592259883880615, -2.7144198417663574, -0.6286914944648743, -1.6675329208374023]","[15.5, -24.625, -34.125]","[0.885894238948822, 0.6483025550842285, -0.0932354852557182]","[-30.0625, -47.25, -9.375]","[-0.8450999855995178, -9.05799961090088, -0.1088999956846237]","[0.0912109091877937, 1.0187486410140991, 0.2301914691925048]","[-7.218799591064453, 5.767099857330322, 3.2860000133514404]",,,
"[-6.09701681137085, 12.273138046264648, 13.425640106201172]","[-0.0293559990823268, -0.5796719789505005, 0.7243509888648987, 0.3720659911632538, -2.647249460220337, -0.6102184057235718, -1.633180856704712]","[14.0, -23.625, -35.0625]","[-1.5603941679000854, -0.2613804936408996, -0.0537735931575298]","[-31.5625, -46.25, -10.3125]","[18.244400024414062, -6.070499897003174, 1.4648000001907349]","[-1.5450527667999268, 0.4594579339027405, 0.2960776388645172]","[-7.074599742889404, 5.61959981918335, 3.812999963760376]",,,
"[1.1956931352615356, 6.579361915588379, 1.2073289155960083]","[-0.0319340005517005, -0.5255450010299683, 0.7627930045127869, 0.3754050135612488, -2.6916491985321045, -0.6513721346855164, -1.7807549238204956]","[12.0625, -26.25, -33.8125]","[0.4870690405368805, 0.7792371511459351, 0.5426228642463684]","[-33.5, -48.875, -9.0625]","[3.3905999660491943, 13.45319938659668, 0.0821999981999397]","[0.1879370510578155, 0.4868944883346557, 0.1501681208610534]","[-7.022500038146973, 5.945499897003174, 3.391700029373169]",,,
"[-14.269777297973633, 27.867271423339844, 4.288676261901856]","[-0.0037769998889416, -0.5217480063438416, 0.766867995262146, 0.3737320005893707, -2.6517791748046875, -0.615231454372406, -1.78827166557312]","[12.25, -27.4375, -33.75]","[-0.9395805597305298, 0.5983163118362427, -0.6936985850334167]","[-33.3125, -50.0625, -9.0]","[4.969599723815918, 4.438499927520752, -2.588500022888184]","[-1.3394877910614014, -0.6233792304992676, -0.1549328714609146]","[-7.066799640655518, 5.659899711608887, 3.767599821090698]",,,
"[1.1329649686813354, 5.854340553283691, 5.245973587036133]","[0.0080770002678036, -0.495186984539032, 0.7744309902191162, 0.3936749994754791, -2.613572359085083, -0.6456891298294067, -1.8234071731567385]","[10.5, -27.9375, -34.1875]","[-2.3927242755889893, 0.4248305857181549, 0.0694466531276702]","[-35.0625, -50.5625, -9.4375]","[16.36829948425293, 5.513799667358398, -4.895400047302246]","[-1.3357179164886477, -0.351212590932846, 0.0167726147919893]","[-6.765599727630615, 5.901099681854248, 3.946099996566773]",,,
"[1.8862478733062744, -9.640214920043944, -0.1543398201465606]","[-0.0122940000146627, -0.4550679922103882, 0.7970430254936218, 0.3968409895896911, -2.6788601875305176, -0.699438214302063, -1.932607650756836]","[9.9375, -30.625, -30.8125]","[-1.14730966091156, 0.4283736050128937, -0.1263967454433441]","[-35.625, -53.25, -6.0625]","[-6.981299877166748, 58.053897857666016, 11.202099800109863]","[-0.5068261623382568, -2.7159242630004883, -1.3933312892913818]","[-6.714900016784668, 6.313399791717529, 3.3496999740600586]",,,
"[-4.160950183868408, 7.028408527374268, 13.089503288269045]","[-0.0204160008579492, -0.4462029933929443, 0.7954319715499878, 0.4096010029315948, -2.6764485836029053, -0.7339917421340942, -1.937557458877564]","[8.9375, -32.0, -30.6875]","[-0.840969443321228, 0.2140471786260604, -0.4173256754875183]","[-36.625, -54.625, -5.9375]","[15.238100051879885, 16.1697998046875, 0.4298999905586242]","[-0.0514697581529617, -0.230261281132698, -0.2113768309354782]","[-6.5077996253967285, 6.56879997253418, 3.2660999298095703]",,,
"[5.832380771636963, 16.774696350097656, 7.353378772735596]","[-0.0195860005915164, -0.4152289927005768, 0.8032130002975464, 0.4266720116138458, -2.671287298202514, -0.7777559757232666, -1.991634488105774]","[5.0625, -33.8125, -29.6875]","[-0.808925211429596, 0.4777489602565765, -0.1592612862586975]","[-40.5, -56.4375, -4.9375]","[-1.5472999811172483, 12.22279930114746, 4.185400009155273]","[-0.7113787531852722, 1.061090350151062, -0.3897843658924103]","[-6.228499889373779, 6.881099700927734, 3.166199922561645]",,,
"[1.0932308435440063, 21.056285858154297, 2.699510335922241]","[-0.0187699999660253, -0.3824760019779205, 0.80520099401474, 0.4527809917926788, -2.6491949558258057, -0.8383153080940247, -2.0316760540008545]","[2.0625, -35.8125, -27.75]","[0.497069776058197, 1.4437189102172852, -0.128944918513298]","[-43.5, -58.4375, -3.0]","[2.1064999103546143, 1.81470000743866, 7.082499980926514]","[-0.4709945619106293, 0.9889733791351318, -0.1607099175453186]","[-5.778800010681152, 7.291399955749512, 3.100100040435791]",,,"[45.0, 1.5, 21.82697868347168, 9.276000022888184, 7.146337509155273, 349.9324035644531, 2595.84692167677, 6.6467947, 44.5959654]"
"[-2.669764757156372, 13.02303981781006, 7.015758037567139]","[0.0053550000302493, -0.3636269867420196, 0.7949590086936951, 0.4855780005455017, -2.5413658618927, -0.8759229183197021, -1.9957510232925413]","[-2.4375, -35.6875, -28.375]","[-0.2939832508563995, 0.5994158983230591, -1.1232589483261108]","[-48.0, -58.3125, -3.625]","[9.517899513244627, 1.348699927330017, 2.71809983253479]","[-0.6454402208328247, 1.1201523542404177, -0.674552321434021]","[-5.18149995803833, 7.53279972076416, 3.546599864959717]",,,
"[0.6693038940429688, 11.75950527191162, 3.533851385116577]","[0.0162289999425411, -0.3282470107078552, 0.7757239937782288, 0.5387399792671204, -2.406449556350708, -0.9705079793930054, -1.9403297901153564]","[-9.125, -35.6875, -27.9375]","[0.6780953407287598, 0.931342601776123, -1.7026385068893433]","[-54.5625, -57.1875, -2.875]","[-2.168799877166748, 5.769399642944336, 5.168399810791016]","[-0.3320488929748535, 1.7614561319351196, -0.930277943611145]","[-4.108799934387207, 8.092100143432617, 3.715299844741821]",,,
"[3.2555301189422607, 10.51734447479248, 7.143809795379639]","[0.0128819998353719, -0.2916379868984222, 0.7303249835968018, 0.617579996585846, -2.129314661026001, -1.1074333190917969, -1.7214503288269043]","[-18.25, -34.5625, -26.375]","[1.303761005401611, 0.0714014172554016, -1.5407068729400637]","[-63.6875, -56.0625, -1.3125]","[-3.366799831390381, -10.305699348449709, 4.427799701690674]","[0.5112418532371521, 0.2983465790748596, -1.864936709403992]","[-2.322700023651123, 8.772500038146973, 3.7170000076293945]",,,
"[-2.0983455181121826, 20.32846641540528, 14.63100528717041]","[0.0336420014500618, -0.3086200058460235, 0.6606379747390747, 0.6835029721260071, -1.7058744430541992, -1.0807920694351196, -1.3022925853729248]","[-25.3125, -27.3125, -28.375]","[0.274208664894104, 0.6714805364608765, -2.492591857910156]","[-70.75, -48.8125, -3.3125]","[-0.5722000002861023, 2.419800043106079, -0.9193999767303468]","[0.4326671063899994, 0.9659175872802734, -1.8856014013290403]","[-0.6214999556541443, 8.65269947052002, 4.57319974899292]",left,STOP,
"[13.087530136108398, -0.2240781188011169, 5.600612163543701]","[0.0196369998157024, -0.2981629967689514, 0.5730239748954773, 0.763122022151947, -1.237233281135559, -1.0409096479415894, -0.8262103796005249]","[-31.0, -19.4375, -28.125]","[0.863082766532898, -0.3659082651138305, -0.7526208758354187]","[-76.4375, -40.9375, -3.0625]","[3.221699953079224, 3.2664999961853027, -7.244199752807617]","[0.4236786663532257, -0.1801703423261642, -1.4458831548690796]","[1.6227999925613403, 8.461799621582031, 4.683399677276611]",right,START,
"[-4.8427324295043945, -6.826472282409668, -2.333446502685547]","[0.0239099990576505, -0.324088990688324, 0.5243470072746277, 0.7870540022850037, -1.1491835117340088, -0.9439490437507628, -0.6991380453109741]","[-33.0, -15.6875, -28.25]","[0.8904844522476196, -2.0326802730560303, -0.6730862259864807]","[-78.4375, -37.1875, -3.1875]","[-8.306300163269043, -4.063399791717529, -3.951399803161621]","[0.1813920736312866, 0.3440392911434173, -0.3936240971088409]","[2.354099988937378, 7.94219970703125, 5.24869966506958]",,,
"[-2.1036508083343506, -1.6857861280441284, 5.48556661605835]","[0.0025849998928606, -0.3512150049209595, 0.4784590005874634, 0.8048089742660522, -1.0910049676895142, -0.8762128949165344, -0.5604633092880249]","[-32.125, -9.8125, -31.5]","[0.1825439929962158, -0.3015754520893097, -2.809753179550171]","[-77.5625, -31.3125, -6.4375]","[25.147899627685547, 10.65269947052002, -6.119899749755859]","[0.4400847554206848, -0.7281164526939392, -2.190772294998169]","[2.8973000049591064, 7.534599781036377, 5.5680999755859375]",,,
"[-2.914461612701416, 15.271769523620604, 13.031170845031738]","[-0.0385489985346794, -0.4003320038318634, 0.3832759857177734, 0.8314729928970337, -1.025813341140747, -0.7318297624588013, -0.3324131369590759]","[-32.0, 0.25, -32.5]","[-1.3102186918258667, 0.2081654220819473, -2.5213725566864014]","[-77.4375, -21.25, -7.4375]","[-6.151099681854248, 1.504599928855896, 2.4336998462677]","[0.1861568242311477, -0.8058708906173706, -2.3787267208099365]","[3.782099962234497, 6.553099632263184, 6.238800048828125]",,,
"[-8.20324420928955, 0.2935674488544464, 4.692759990692139]","[-0.1286049932241439, -0.4003309905529022, 0.2912839949131012, 0.8592720031738281, -0.8771278262138367, -0.6479504108428955, -0.0153102036565542]","[-28.375, 5.5, -35.375]","[-0.0949982702732086, -1.949934244155884, -3.4652116298675537]","[-73.8125, -16.0, -10.3125]","[-8.769800186157227, -13.14449977874756, 0.5819999575614929]","[-0.6901206374168396, -1.3995795249938965, -3.936345815658569]","[4.9990997314453125, 5.918799877166748, 6.012099742889404]",,,
"[2.178915023803711, 27.23816299438477, 14.570115089416504]","[-0.2326309978961944, -0.4299319982528686, 0.1513530015945434, 0.859145998954773, -0.852209746837616, -0.4781074523925781, 0.3085024654865265]","[-22.0625, 13.75, -37.625]","[0.5855579376220703, 1.2143651247024536, -0.0714712291955947]","[-67.5, -7.75, -12.5625]","[-9.073999404907228, 4.868499755859375, 6.024199962615967]","[1.2938649654388428, 0.2693043053150177, -0.2746275663375854]","[5.73199987411499, 4.51200008392334, 6.553999900817871]",,,"[45.0, 1.5, 22.1713981628418, 10.083999633789062, 6.970330238342285, 309.3841247558594, 2595.654052863829, 6.6467462, 44.5960189]"
"[4.016493797302246, 3.4640650749206543, 12.111739158630373]","[-0.2983869910240173, -0.4070659875869751, 0.0836080014705658, 0.8592270016670227, -0.7815760970115662, -0.3969452083110809, 0.503150999546051]","[-19.3125, 13.6875, -39.3125]","[0.0991521552205085, 0.1022588387131691, -0.6186668872833252]","[-64.75, -7.8125, -14.25]","[-6.727200031280518, 8.39799976348877, -10.159099578857422]","[-0.2548704445362091, -1.9450472593307493, -1.560114860534668]","[6.41949987411499, 3.791299819946289, 6.370599746704102]",,,
"[20.84881401062012, 45.50873947143555, 1.0323797464370728]","[-0.3512409925460815, -0.4128260016441345, 0.0449859984219074, 0.8391540050506592, -0.790066659450531, -0.3741733431816101, 0.6352834701538086]","[-17.4375, 13.75, -39.75]","[0.4358785152435303, 1.0035991668701172, 1.9022518396377563]","[-62.875, -7.75, -14.6875]","[13.065899848937988, 9.48069953918457, 33.78839874267578]","[0.634322464466095, -0.027052603662014, -1.00806725025177]","[6.424299716949463, 3.584299802780152, 6.484600067138672]",,,
"[-5.30719804763794, -26.252260208129883, 9.864006042480469]","[-0.3376199901103973, -0.4139370024204254, 0.0514709986746311, 0.8438109755516052, -0.7943657636642456, -0.3751051723957062, 0.6023216247558594]","[-22.1875, 10.125, -39.0]","[-4.752060413360596, -6.087638378143311, -5.139523506164551]","[-67.625, -11.375, -13.9375]","[-16.02560043334961, -2.515199899673462, 3.2065999507904053]","[-1.6693201065063477, 0.7341902256011963, -0.4109028577804565]","[6.394000053405762, 3.5927999019622803, 6.509799957275391]",,,
"[-0.5331025123596191, 5.593583106994629, 10.954649925231934]","[-0.4063110053539276, -0.4202550053596496, 0.0644180029630661, 0.8087930083274841, -0.7766925096511841, -0.4619673788547516, 0.7392320036888123]","[-12.3125, 7.9375, -42.4375]","[0.6066415309906006, -0.0157428700476884, 1.268103837966919]","[-57.75, -13.5625, -17.375]","[-8.876999855041504, 9.187699317932127, -2.373800039291382]","[1.426754355430603, -0.3139847218990326, -1.4530564546585083]","[6.261199951171875, 4.370899677276611, 6.15310001373291]",,,
"[13.631731986999512, 17.123233795166016, 4.879459381103516]","[-0.4264430105686188, -0.431454986333847, 0.0059259999543428, 0.7949569821357727, -0.8261073231697083, -0.3869911432266235, 0.8134033679962158]","[-8.25, 6.5625, -43.875]","[1.236234188079834, -0.4446924328804016, -0.6017197370529175]","[-53.6875, -14.9375, -18.8125]","[6.015999794006348, 15.207799911499023, 2.0927999019622803]","[-0.4397531449794769, -1.5083484649658203, -1.3207080364227295]","[6.154799938201904, 3.700999975204468, 6.677499771118164]",,,
"[20.509096145629883, 18.665742874145508, 11.087424278259276]","[-0.4334810078144073, -0.4359569847583771, -0.0252010002732276, 0.7882890105247498, -0.8534934520721436, -0.3450320065021515, 0.8474062085151672]","[-9.4375, 7.625, -43.9375]","[-1.5036011934280396, -0.3599741458892822, -0.7542789578437805]","[-54.875, -13.875, -18.875]","[-10.82249927520752, 3.817699909210205, 3.3070998191833496]","[-1.4067178964614868, 0.0368264466524124, -0.2222851365804672]","[6.066499710083008, 3.3167998790740967, 6.9544997215271]",,,
"[2.214406728744507, 15.362950325012209, 4.36267614364624]","[-0.449755996465683, -0.4282419979572296, -0.0083290003240108, 0.7837460041046143, -0.8202047944068909, -0.381327748298645, 0.8745145797729492]","[-9.8125, 5.5, -42.9375]","[-0.8173027634620667, -0.7204021215438843, 0.3422939777374267]","[-55.25, -16.0, -17.875]","[-9.220399856567385, 7.918900012969971, 7.826699733734131]","[-0.380830854177475, -0.5754350423812866, 0.0404043719172477]","[6.20829963684082, 3.649499893188477, 6.656300067901611]",,,
"[7.781777858734131, 19.68476104736328, 0.3197408318519592]","[-0.4657509922981262, -0.433815985918045, -0.0003659999929368, 0.771282970905304, -0.8208965063095093, -0.41537806391716, 0.9036200046539308]","[-8.5, 2.875, -44.0]","[-0.7204369902610779, -0.822486400604248, -0.6027320027351379]","[-53.9375, -18.625, -18.9375]","[-0.5593999624252319, 12.028399467468262, -0.6782000064849854]","[-1.1518474817276, -0.7664787769317627, -1.1746938228607178]","[6.1153998374938965, 3.956899881362915, 6.565999984741211]",,,
"[7.956746101379394, 16.697919845581055, 4.342813968658447]","[-0.5044569969177246, -0.4343949854373932, -0.0148590002208948, 0.7460569739341736, -0.8172844052314758, -0.4291476011276245, 1.0009180307388306]","[-7.5625, 0.3125, -43.875]","[-1.0281734466552734, 0.7165274620056152, -0.1448972374200821]","[-53.0, -21.1875, -18.8125]","[-17.563899993896484, -3.5834999084472656, 5.640999794006348]","[-1.483093500137329, 0.6223844289779663, -0.5115211009979248]","[6.101199626922607, 4.080399990081787, 6.503299713134766]",,,
"[7.114705562591553, 18.46180534362793, 6.958651542663574]","[-0.541254997253418, -0.4208889901638031, 0.0021460000425577, 0.7279350161552429, -0.7573359608650208, -0.4765776097774505, 1.0860272645950315]","[-6.8125, -4.0, -44.1875]","[0.7777012586593628, -0.0774228051304817, 0.3465700149536133]","[-52.25, -25.5, -19.125]","[0.6121000051498413, 8.459099769592285, 7.815299987792969]","[-0.7901977896690369, -0.8125903606414795, -0.400937020778656]","[6.332099914550781, 4.49869966506958, 5.986299991607666]",,,"[45.0, 1.5, 26.464019775390625, 10.607999801635742, 9.11361598968506, 295.2811279296875, 2594.831806432456, 6.6466427, 44.5960469]"
"[-5.514890670776367, 10.376776695251465, 1.9353578090667725]","[-0.5435100197792053, -0.4304380118846893, 0.0065560000948607, 0.7206079959869385, -0.7724157571792603, -0.4976288974285126, 1.086512804031372]","[-7.625, -5.4375, -43.25]","[-1.212515115737915, -0.6261892318725586, -0.4615872204303741]","[-53.0625, -26.9375, -18.1875]","[-5.642999649047852, 1.3280999660491943, -1.4757999181747437]","[-1.3459280729293823, 0.8639205098152161, -0.0441044718027114]","[6.171899795532227, 4.681099891662598, 6.013700008392334]",,,
"[3.3262932300567627, 13.666476249694824, 4.723731517791748]","[-0.5881459712982178, -0.4285109937191009, 0.0165919996798038, 0.6857010126113892, -0.7320790886878967, -0.5548412203788757, 1.2004793882369995]","[-5.8125, -8.125, -43.5625]","[0.1496619880199432, -0.1185427606105804, -0.2628640234470367]","[-51.25, -29.625, -18.5]","[-5.913599967956543, 6.556399822235107, 9.082499504089355]","[0.0560774281620979, -0.8131139874458313, -0.6474648118019104]","[6.19980001449585, 5.166199684143066, 5.571499824523926]",,,
"[2.9813172817230225, 19.31462860107422, -0.46127650141716]","[-0.6006069779396057, -0.4297989904880523, -0.0129659995436668, 0.6740720272064209, -0.7566735148429871, -0.5222142338752747, 1.2440221309661863]","[-5.3125, -9.3125, -43.375]","[-0.6533814668655396, -0.577354907989502, -0.2263168394565582]","[-50.75, -30.8125, -18.3125]","[-1.5642999410629272, 6.215399742126465, -5.152199745178223]","[-1.0990338325500488, -0.1487020552158355, -0.9838770031929016]","[6.18019962310791, 4.891499996185303, 5.835000038146973]",,,
"[-4.711108684539795, 8.876502990722656, 6.3378729820251465]","[-0.6393319964408875, -0.423568993806839, -0.026622999459505, 0.6411970257759094, -0.7340567111968994, -0.5322359204292297, 1.3590549230575562]","[-4.5, -12.0625, -42.8125]","[-1.3186661005020142, -0.6106034517288208, -0.0855036824941635]","[-49.9375, -33.5625, -17.75]","[-8.637199401855469, 2.04040002822876, -0.1592999994754791]","[-0.7460409998893738, -0.5118876099586487, -0.3506366312503814]","[6.273900032043457, 4.976399898529053, 5.660599708557129]",,,
"[-7.617717742919922, -1.3755455017089844, 4.589627265930176]","[-0.6732710003852844, -0.4304820001125335, -0.0339049994945526, 0.6001999974250793, -0.7310863137245178, -0.5692049860954285, 1.4624158143997192]","[-1.6875, -16.8125, -41.9375]","[-0.2953969836235046, -0.4947659373283386, -0.1312313079833984]","[-47.125, -38.3125, -16.875]","[-4.067399978637695, 6.302799701690674, 1.567699909210205]","[-0.3930307030677795, -1.195079326629639, 0.0320093370974063]","[6.149399757385254, 5.285399913787842, 5.5152997970581055]",,,
"[4.2603864669799805, 15.668537139892578, 2.4275481700897217]","[-0.6888840198516846, -0.447623997926712, -0.0660339966416359, 0.5663130283355713, -0.791645884513855, -0.5727320909500122, 1.5206140279769895]","[1.75, -16.875, -41.1875]","[-0.167045459151268, -1.5244228839874268, 0.0887848958373069]","[-43.6875, -38.375, -16.125]","[-4.084000110626221, 14.000099182128906, 0.8003999590873718]","[0.3061656653881073, -0.7448018193244934, -0.0488343127071857]","[5.791199684143066, 5.314499855041504, 5.863999843597412]",,,
"[14.715510368347168, 21.79454231262207, 3.29974627494812]","[-0.694927990436554, -0.4704129993915558, -0.0984589979052543, 0.5348749756813049, -0.8717905879020691, -0.5805450677871704, 1.5531411170959473]","[4.625, -19.8125, -40.3125]","[-1.822001576423645, -0.2980149686336517, 0.234938770532608]","[-40.8125, -41.3125, -15.25]","[6.44879961013794, -10.58769989013672, 15.849299430847168]","[-1.8158056735992432, -0.0143815129995346, 0.3982492387294769]","[5.276299953460693, 5.378699779510498, 6.276899814605713]",,,
"[7.6983160972595215, 16.91584014892578, 7.542530059814453]","[-0.7094190120697021, -0.5103430151939392, -0.0753360018134117, 0.4802060127258301, -0.9062219262123108, -0.7098770141601562, 1.5944018363952637]","[7.875, -23.8125, -37.8125]","[0.5873032808303833, 0.0369137153029441, 1.6152149438858032]","[-37.5625, -45.3125, -12.75]","[-5.441299915313721, 5.120899677276611, 3.2588999271392822]","[0.2822546362876892, -0.4924272000789642, 1.104060411453247]","[4.586999893188477, 6.39139986038208, 5.854799747467041]",,,
"[-0.9953749775886536, 11.629892349243164, -2.2850260734558105]","[-0.6893559694290161, -0.5589339733123779, -0.0440789982676506, 0.4587340056896209, -0.9962922930717468, -0.8185675740242004, 1.5038752555847168]","[11.625, -25.25, -35.4375]","[-0.8601157069206238, -0.0702320486307144, 1.143818974494934]","[-33.8125, -46.75, -10.375]","[12.37809944152832, -1.103600025177002, 8.447599411010742]","[-0.8393288254737854, -0.3109129667282104, 1.5455937385559082]","[3.6410999298095694, 7.1605000495910645, 5.624799728393555]",right,STOP,
"[7.783089637756348, 16.839962005615234, 4.154102325439453]","[-0.6712610125541687, -0.610539972782135, 0.002369999885559, 0.420289009809494, -1.1079987287521362, -0.9643094539642334, 1.3965668678283691]","[16.0, -26.8125, -33.75]","[-0.9021955728530884, 0.1597499847412109, 1.904171705245972]","[-29.4375, -48.3125, -8.6875]","[-2.1905999183654785, -8.655099868774414, -0.613599956035614]","[-0.995640516281128, 0.4027696251869201, 1.352193832397461]","[2.495499849319458, 8.057700157165527, 5.001599788665772]",left,START,"[45.0, 1.5, 22.800296783447266, 11.140999794006348, 7.49312162399292, 315.3152770996094, 2594.17697550077, 6.6465382, 44.5960837]"
"[13.65526294708252, 19.037256240844727, 10.85708236694336]","[-0.623956024646759, -0.6712419986724854, 0.0646490007638931, 0.3948830068111419, -1.3720752000808716, -1.0945205688476562, 1.087630271911621]","[20.5, -24.4375, -32.6875]","[1.5001802444458008, 1.5428012609481812, 2.568112373352051]","[-24.9375, -45.9375, -7.625]","[8.306300163269043, 4.512799739837647, -5.763999938964844]","[0.5815611481666565, 1.848408341407776, 2.5265212059021]","[0.887499988079071, 8.71519947052002, 4.40749979019165]",,,
"[-0.7683568000793457, 1.2001845836639404, -4.01691484451294]","[-0.5457329750061035, -0.7189689874649048, 0.1157039999961853, 0.41457200050354, -1.699083685874939, -1.0772651433944702, 0.6484556198120117]","[24.25, -19.5, -32.5]","[-1.3109517097473145, 1.2294971942901611, 3.4225382804870605]","[-21.1875, -41.0, -7.4375]","[6.129799842834473, -18.37220001220703, -1.0140999555587769]","[-2.503133773803711, 0.4880638718605041, 3.136688232421875]","[-0.5942999720573425, 8.636300086975098, 4.607500076293945]",,,
"[-2.2298922538757324, -15.779752731323242, 2.464993476867676]","[-0.4555509984493255, -0.7672889828681946, 0.2352699935436248, 0.3852109909057617, -2.223712921142578, -1.076569437980652, -0.0212383214384317]","[27.75, -12.5625, -32.75]","[0.0993964970111846, 0.6240250468254089, 3.5371017456054688]","[-17.6875, -34.0625, -7.6875]","[-13.961999893188477, 33.502498626708984, 4.897299766540527]","[0.3483851850032806, 1.0300933122634888, 3.5235579013824463]","[-2.825899839401245, 8.633099555969238, 3.694899797439575]",,,
"[3.3460021018981934, -0.7721492052078247, 14.442533493041992]","[-0.2955920100212097, -0.818638026714325, 0.3385719954967499, 0.3575269877910614, -2.546959400177002, -0.8125790357589722, -0.5221848487854004]","[28.5, -3.25, -34.5]","[-2.3996007442474365, 0.953612983226776, 1.2759228944778442]","[-16.9375, -24.75, -9.4375]","[14.58899974822998, 9.625499725341797, 4.286600112915039]","[0.382314383983612, -1.3528395891189575, 0.6829124093055725]","[-5.585799694061279, 7.120199680328369, 3.777599811553955]",,,
