TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[1.4318571090698242, 14.757227897644045, 7.136885166168213]","[-0.1825480014085769, -0.676056981086731, 0.6472070217132568, 0.3012369871139526, -2.917943000793457, -0.6902773380279541, -1.4464941024780271]","[24.9375, -21.0625, -30.3125]","[-0.323147714138031, 0.8112988471984863, 0.0611039772629737]","[-21.0625, -43.3125, -6.8125]","[-0.3317999839782715, 7.740399837493896, 3.880499839782715]","[-0.5401270389556885, 0.6598042845726013, -0.0759741812944412]","[-7.373199939727783, 6.244400024414063, 1.6769999265670776]",,,
"[-8.886098861694336, 9.00331974029541, 6.500286102294922]","[-0.1626950055360794, -0.6522989869117737, 0.6683430075645447, 0.3183580040931701, -2.881789445877075, -0.6916336417198181, -1.5010230541229248]","[22.6875, -22.3125, -31.5625]","[-0.2279923558235168, 0.771208643913269, -0.1478817462921142]","[-23.3125, -44.5625, -8.0625]","[14.329099655151367, 2.922799825668335, 3.9417998790740967]","[-0.3596076369285583, 0.6699097156524658, 0.1353677362203598]","[-7.299599647521973, 6.2546000480651855, 1.9402999877929688]",,,
"[0.0770454108715057, 7.778885841369629, 8.392644882202148]","[-0.1421390026807785, -0.6239439845085144, 0.6854779720306396, 0.3472859859466553, -2.8210325241088867, -0.7121824622154236, -1.5445916652679443]","[18.1875, -24.6875, -31.9375]","[-2.104552984237671, -1.1238523721694946, -1.324076533317566]","[-27.8125, -46.9375, -8.4375]","[6.755099773406982, 14.01830005645752, 2.1547000408172607]","[-1.0286097526550293, 0.6979571580886841, -0.4372922480106354]","[-7.0447998046875, 6.408499717712402, 2.338899850845337]",,,
"[2.0789618492126465, 8.98619556427002, 10.193657875061035]","[-0.1772470027208328, -0.5603139996528625, 0.7181059718132019, 0.3727659881114959, -2.89896559715271, -0.8241914510726929, -1.7099262475967407]","[14.875, -30.1875, -30.25]","[1.18654465675354, 0.9585523009300232, -0.864531397819519]","[-31.125, -52.4375, -6.75]","[4.588299751281738, -2.312199831008911, 6.019799709320068]","[0.4333303570747375, 0.3850370943546295, -1.0363590717315674]","[-6.465099811553955, 7.197999954223633, 1.6000999212265017]",,,
"[-2.2308690547943115, 22.477264404296875, 2.8585522174835205]","[-0.1259589940309524, -0.5617949962615967, 0.6883400082588196, 0.4412569999694824, -2.633435010910034, -0.846545398235321, -1.539632797241211]","[9.0625, -26.625, -34.25]","[-0.8325744271278381, 2.291390419006348, -0.5521349310874939]","[-36.9375, -48.875, -10.75]","[11.407599449157717, 7.486499786376953, -4.768199920654297]","[-0.7570540308952332, 1.7914931774139404, -0.4846604764461517]","[-5.676599979400635, 7.345099925994873, 3.1614999771118164]",,,
"[8.398582458496094, -3.629217147827149, 0.673393189907074]","[-0.1684670001268386, -0.5012779831886292, 0.6881210207939148, 0.4968160092830658, -2.606939554214477, -1.0210109949111938, -1.5780372619628906]","[1.5, -31.9375, -30.875]","[1.5935728549957275, 0.6991265416145325, -1.7702176570892334]","[-44.5, -54.1875, -7.375]","[29.16389846801757, -2.776599884033203, 0.0015000000130385]","[0.4489859342575073, 0.9438565969467164, -1.5836594104766846]","[-4.408899784088135, 8.361499786376953, 2.61080002784729]",,,
"[-2.2088139057159424, -3.578479290008545, -6.842034816741943]","[-0.1907110065221786, -0.5040799975395203, 0.6322129964828491, 0.5566309690475464, -2.336354732513428, -1.110871434211731, -1.2785758972167969]","[-6.375, -23.8125, -37.375]","[-0.0074001960456371, 0.3594854772090912, -2.3864409923553467]","[-52.375, -46.0625, -13.875]","[4.252799987792969, -5.19379997253418, -7.176799774169922]","[2.22217059135437, -4.596865653991699, -2.7326271533966064]","[-3.0162999629974365, 8.787599563598633, 3.138399839401245]",,,"[45.0, 1.5, 24.787084579467773, 11.437000274658203, 7.335625171661377, 14.601017951965332, 2404.276480655186, 6.6405901, 44.5832703]"
"[10.555566787719728, 13.473370552062988, 12.530945777893066]","[-0.1674889922142028, -0.5217859745025635, 0.5396249890327454, 0.639132022857666, -1.8261173963546755, -1.0442941188812256, -0.767861008644104]","[-12.1875, -18.5625, -38.0625]","[0.8431860208511353, 0.1354200989007949, -1.750739812850952]","[-58.1875, -40.8125, -14.5625]","[-20.406700134277344, -4.005099773406982, -4.942800045013428]","[2.0396265983581543, 0.5162683725357056, -3.331763744354248]","[-1.244499921798706, 8.478499412536621, 4.768099784851074]",,,
"[-3.221580266952514, 17.46132469177246, 2.049427032470703]","[-0.1761929988861084, -0.501134991645813, 0.4513550102710724, 0.7170050144195557, -1.4108314514160156, -0.9681536555290222, -0.3600773811340332]","[-16.625, -10.9375, -39.0]","[0.5671796202659607, -0.0457625314593315, -2.85727858543396]","[-62.625, -33.1875, -15.5]","[-9.310699462890623, 0.0933999940752983, -6.993000030517578]","[0.992237150669098, 0.4806113243103027, -2.306138515472412]","[0.8852999806404114, 8.079099655151367, 5.487599849700928]",left,STOP,
"[29.82383346557617, -7.642416477203369, 13.105917930603027]","[-0.2598739862442016, -0.4719670116901397, 0.3271859884262085, 0.776311993598938, -1.0267871618270874, -0.8530664443969727, 0.1444091796875]","[-18.3125, -5.6875, -39.125]","[0.6792821288108826, -2.5728771686553955, -3.4085581302642822]","[-64.3125, -27.9375, -15.625]","[-5.494899749755859, 20.239398956298828, -16.472999572753906]","[-0.9066985249519348, -0.476457417011261, -4.785623073577881]","[3.3379998207092285, 7.38730001449585, 5.518499851226807]",right,START,
"[-5.247544288635254, 22.507776260375977, 5.928205966949463]","[-0.3283050060272217, -0.4656170010566711, 0.1796679943799972, 0.8019559979438782, -0.8972483277320862, -0.6358982920646667, 0.4628962874412536]","[-16.5, 2.4375, -40.125]","[-0.9656732082366944, 0.4105188846588135, -1.1071670055389404]","[-62.5, -19.8125, -16.625]","[6.582499980926514, 23.92219924926757, 5.071499824523926]","[-1.0022203922271729, -0.8926835656166077, -2.574814319610596]","[4.921299934387207, 5.824100017547607, 6.166800022125244]",,,
"[-33.237449645996094, -6.3003129959106445, 12.696020126342772]","[-0.393790990114212, -0.427726000547409, 0.1279100030660629, 0.8035029768943787, -0.7729741930961609, -0.573316752910614, 0.6725987792015076]","[-18.5, 0.0625, -39.3125]","[-3.245474576950073, -0.6701889634132385, -4.175682544708252]","[-64.5, -22.1875, -15.8125]","[-1.681399941444397, -2.9754998683929443, -15.548399925231934]","[-1.6774883270263672, 0.3907442986965179, -0.1820203810930252]","[5.897500038146973, 5.319299697875977, 5.752699851989746]",,,
"[25.42266845703125, 8.391571044921875, 9.54122829437256]","[-0.5118619799613953, -0.4014340043067932, 0.1032089963555336, 0.7524589896202087, -0.64948970079422, -0.6019838452339172, 0.9864356517791748]","[-13.5625, -1.875, -41.4375]","[1.3735392093658447, 1.644414305686951, 3.876533269882202]","[-59.5625, -24.125, -17.9375]","[-19.4237003326416, 9.562399864196776, 4.086599826812744]","[4.5957136154174805, -0.2823593616485595, -1.073150634765625]","[6.436999797821045, 5.553299903869629, 4.888299942016602]",,,
"[-6.040072917938232, 12.169315338134766, -12.388749122619627]","[-0.4593690037727356, -0.4146980047225952, 0.0969809964299202, 0.7794860005378723, -0.7186673283576965, -0.5611845850944519, 0.8493837714195251]","[-15.0, -3.3125, -41.0]","[-0.3405660986900329, 0.6376734972000122, -0.3984586596488952]","[-61.0, -25.5625, -17.5]","[-2.342399835586548, 1.8320999145507808, 9.873899459838867]","[-2.206375360488892, -3.369166135787964, -1.407032132148743]","[6.2490997314453125, 5.218999862670898, 5.46619987487793]",,,
"[2.0706875324249268, 12.460077285766602, 3.8545210361480713]","[-0.4852199852466583, -0.4178429841995239, 0.0594259984791278, 0.7657909989356995, -0.7353112101554871, -0.5195704698562622, 0.9255066514015198]","[-14.3125, -2.9375, -40.875]","[-1.5278961658477783, 0.1273043155670166, -0.7290763854980469]","[-60.3125, -25.1875, -17.375]","[-19.40880012512207, -1.904099941253662, -4.012099742889404]","[-1.2832708358764648, 0.220435082912445, 0.249459907412529]","[6.312999725341797, 4.86899995803833, 5.710299968719482]",,,
"[4.360348701477051, 11.576942443847656, 2.3097054958343506]","[-0.5290030241012573, -0.4080530107021332, 0.0719380006194114, 0.7405890226364136, -0.6775021553039551, -0.5683895945549011, 1.035404920578003]","[-12.9375, -5.6875, -41.0]","[1.0199878215789795, -0.141650915145874, -0.0534245297312736]","[-58.9375, -27.9375, -17.5]","[0.6753999590873718, 20.81919860839844, -1.9048999547958367]","[0.5333027839660645, -0.5144532322883606, -1.6602967977523804]","[6.439300060272217, 5.278599739074707, 5.180699825286865]",,,
"[-9.104976654052734, 5.496914386749268, 6.464814186096191]","[-0.5339409708976746, -0.3910369873046875, 0.0417619980871677, 0.7484989762306213, -0.6642643213272095, -0.5007675290107727, 1.0632885694503784]","[-13.5625, -7.1875, -40.4375]","[-2.21763277053833, -0.8674984574317932, -0.8522617220878601]","[-59.5625, -29.4375, -16.9375]","[3.909199953079224, 1.476099967956543, -4.855000019073486]","[-1.3387024402618408, 0.3244043588638305, -0.0323060452938079]","[6.773299694061279, 4.708099842071533, 5.303199768066406]",,,"[45.0, 1.5, 29.61874008178711, 12.013999938964844, 7.851218700408935, 11.827531814575195, 2404.0987612027675, 6.640619, 44.583345]"
"[2.8446755409240723, 5.325671672821045, 12.67044162750244]","[-0.6068390011787415, -0.3785269856452942, 0.0447360016405582, 0.6974669694900513, -0.5887539982795715, -0.5489755868911743, 1.2617099285125732]","[-11.625, -9.9375, -40.375]","[0.7817679047584534, -0.932791233062744, -0.8172852993011475]","[-57.625, -32.1875, -16.875]","[-7.574899673461914, 12.952300071716309, -0.7224000096321106]","[0.579414427280426, -1.0030406713485718, -0.7447843551635742]","[6.957099914550781, 5.117199897766113, 4.645599842071533]",,,
"[-5.815123081207275, 10.443890571594238, -0.4436551630496979]","[-0.5915820002555847, -0.3876070082187652, 0.011366999708116, 0.706866979598999, -0.6526603102684021, -0.494592010974884, 1.2232171297073364]","[-10.875, -9.75, -40.625]","[-1.2034568786621094, -1.063376784324646, -0.7200879454612732]","[-56.875, -32.0, -17.125]","[11.712299346923828, -3.6950998306274414, -0.3504999876022339]","[-1.786571383476257, -0.54031902551651, -1.6064010858535769]","[6.857399940490723, 4.654900074005127, 5.241799831390381]",,,
"[-3.379051685333252, 3.4240052700042725, 19.42613983154297]","[-0.6529560089111328, -0.3859390020370483, -0.016567999497056, 0.6514779925346375, -0.6419786810874939, -0.5034096837043762, 1.402470946311951]","[-8.625, -10.8125, -41.4375]","[0.1893856823444366, -0.627812385559082, -0.1951627135276794]","[-54.625, -33.0625, -17.9375]","[-14.323199272155762, 9.111599922180176, -1.6450999975204468]","[2.1105568408966064, 0.9830915927886964, 0.7863929867744446]","[6.879799842834473, 4.730799674987793, 5.143499851226807]",,,
"[-3.20093297958374, 7.730159282684326, 1.5608375072479248]","[-0.627856969833374, -0.3957329988479614, -0.0184400007128715, 0.669963002204895, -0.6787447929382324, -0.4918066561222076, 1.3291832208633425]","[-9.25, -13.3125, -40.125]","[-1.233267068862915, -0.5893802046775818, -0.4764923453330993]","[-55.25, -35.5625, -16.625]","[-2.999099969863892, 2.1160998344421387, 0.0965999960899353]","[-1.698013424873352, -2.0112125873565674, -1.133312106132507]","[6.728399753570557, 4.630799770355225, 5.427000045776367]",,,
"[12.296524047851562, 19.173065185546875, 6.775198459625244]","[-0.6650969982147217, -0.3998520076274872, -0.0329510010778903, 0.6298220157623291, -0.6792659163475037, -0.5125190615653992, 1.4406306743621826]","[-7.0, -14.5625, -40.5]","[0.0661305263638496, 0.2835636436939239, 1.0737788677215576]","[-53.0, -36.8125, -17.0]","[-5.874899864196777, 12.22719955444336, 1.859399914741516]","[1.0331476926803589, -0.6877818703651428, -0.8886867165565491]","[6.649499893188477, 4.808899879455566, 5.369100093841553]",,,
"[4.930676460266113, 10.125041007995604, 3.186739921569824]","[-0.6612079739570618, -0.4069429934024811, -0.0381029993295669, 0.6290850043296814, -0.7013331055641174, -0.5123282670974731, 1.4295471906661987]","[-6.25, -16.25, -39.625]","[-1.255764365196228, -0.1366243660449981, -0.4319340884685516]","[-52.25, -38.5, -16.125]","[-8.183899879455566, 2.3409998416900635, 0.4802999794483185]","[-1.358197808265686, -0.0867079570889473, -0.2158797681331634]","[6.530099868774414, 4.807199954986572, 5.515100002288818]",,,
"[-1.8802528381347656, 1.1250641345977783, 9.10251522064209]","[-0.7039650082588196, -0.4063149988651275, -0.0316930003464221, 0.5816659927368164, -0.6590761542320251, -0.5647369623184204, 1.5626780986785889]","[-5.4375, -20.375, -38.3125]","[-0.3678455948829651, -0.7688873410224915, -0.9092292785644532]","[-51.4375, -42.625, -14.8125]","[6.273200035095215, 9.77199935913086, -1.7273999452590942]","[-0.3989822566509247, -0.5877745151519775, -0.6602405905723572]","[6.5488996505737305, 5.24839973449707, 5.072999954223633]",,,
"[-4.594597816467285, 9.12570095062256, 2.9195756912231445]","[-0.7227470278739929, -0.4064449965953827, -0.0670529976487159, 0.5549250245094299, -0.6925070881843567, -0.538786768913269, 1.6334223747253418]","[-4.5625, -20.5625, -39.0]","[-0.5351353883743286, 0.019111355766654, -0.1700299680233001]","[-50.5625, -42.8125, -15.5]","[1.611799955368042, 11.420799255371094, 1.5037000179290771]","[-0.5397430658340454, 0.056740652769804, 0.1833992004394531]","[6.478299617767334, 5.0316996574401855, 5.374199867248535]",,,
"[-4.58238697052002, 4.801629066467285, 9.506924629211426]","[-0.7401160001754761, -0.4081380069255829, -0.055647000670433, 0.531557023525238, -0.663327157497406, -0.576365053653717, 1.692435383796692]","[-3.3125, -24.9375, -36.5]","[-0.2743308544158935, -1.1387226581573486, -0.9158440828323364]","[-49.3125, -47.1875, -13.0]","[-5.368400096893311, 11.015999794006348, -19.999799728393555]","[-0.6718993782997131, 0.1863488107919693, -0.6207263469696045]","[6.478699684143066, 5.344399929046631, 5.06279993057251]",,,
"[-7.456253051757812, 12.85981273651123, 4.019347190856934]","[-0.7471699714660645, -0.4077819883823395, -0.0888110026717186, 0.5172640085220337, -0.7050912976264954, -0.5439120531082153, 1.7260321378707886]","[-2.875, -24.6875, -36.3125]","[-1.9736182689666748, 1.555123209953308, 0.223332330584526]","[-48.875, -46.9375, -12.8125]","[-17.159399032592773, 3.585699796676636, -7.649099826812744]","[-2.1093873977661133, -0.3874805569648742, -0.3637789785861969]","[6.390500068664551, 5.07480001449585, 5.438499927520752]",,,"[45.0, 1.5, 21.71019744873047, 12.229000091552734, 9.08373737335205, 8.675414085388184, 2403.316740050912, 6.6406241, 44.5834318]"
"[23.92353248596192, 29.61743354797364, 18.48062324523925]","[-0.7828279733657837, -0.3964250087738037, -0.0617149993777275, 0.4756230115890503, -0.6098031997680664, -0.5967522859573364, 1.856670379638672]","[-3.5, -27.4375, -34.6875]","[1.0959794521331787, -1.1793538331985474, 0.2801777124404907]","[-49.5, -49.6875, -11.1875]","[1.983199954032898, 10.727299690246582, 10.573999404907228]","[0.9402263164520264, -1.8000627756118774, -1.778507947921753]","[6.649600028991699, 5.510900020599365, 4.645599842071533]",,,
"[0.8938129544258118, 15.929198265075684, 2.781928300857544]","[-0.7758179903030396, -0.395574003458023, -0.0968310013413429, 0.48192298412323, -0.6718940734863281, -0.5473857522010803, 1.8344604969024656]","[-3.75, -27.875, -33.875]","[-1.4792014360427856, -0.8074067831039429, -0.3358187973499298]","[-49.75, -50.125, -10.375]","[-5.691299915313721, 3.248999834060669, -4.019899845123291]","[-2.0149476528167725, 0.6368880867958069, -0.7594276666641235]","[6.553599834442139, 5.103899955749512, 5.212399959564209]",,,
"[0.2330611795186996, 4.49187707901001, 10.517545700073242]","[-0.8123819828033447, -0.3895779848098755, -0.1036619991064071, 0.421326994895935, -0.6344139575958252, -0.5771300792694092, 1.990411877632141]","[-3.0625, -31.0, -32.75]","[0.5186944007873535, -0.5490631461143494, -0.1323657631874084]","[-49.0625, -53.25, -9.25]","[-2.8874998092651367, 12.49389934539795, -3.0536999702453613]","[0.0173136666417121, -0.8214042782783508, -0.1824567168951034]","[6.6190996170043945, 5.3506999015808105, 4.870999813079834]",,,
"[-1.6681456565856934, 15.879446983337402, 12.940995216369627]","[-0.8068040013313293, -0.4044800102710724, -0.1232220008969307, 0.412647008895874, -0.6922464370727539, -0.5835354328155518, 1.980256199836731]","[-1.4375, -31.6875, -32.1875]","[-2.232241153717041, -0.5590638518333435, -0.6169215440750122]","[-47.4375, -53.9375, -8.6875]","[2.72790002822876, 8.259499549865723, 3.2981998920440674]","[-1.0837621688842771, -0.0216071754693985, -0.3894178569316864]","[6.299999713897705, 5.403199672698975, 5.223499774932861]",,,
"[2.1128158569335938, 9.580378532409668, 18.10490608215332]","[-0.8350790143013, -0.4045189917087555, -0.1179350018501281, 0.3536899983882904, -0.6429402828216553, -0.6337687373161316, 2.122764110565185]","[-0.5, -35.625, -27.5625]","[-1.7280679941177368, -0.9273108839988708, 0.048851765692234]","[-46.5, -57.875, -4.0625]","[-6.216899871826172, 2.6531999111175537, 5.504299640655518]","[-0.7627263069152832, -0.2101376354694366, 0.5768662095069885]","[6.324399948120117, 5.807300090789795, 4.73769998550415]",,,
"[1.471294403076172, 16.25981903076172, 2.9091179370880127]","[-0.8274629712104797, -0.4922359883785248, -0.0894180014729499, 0.2549729943275451, -0.674082338809967, -0.8773000240325928, 2.217911720275879]","[2.375, -39.375, -23.6875]","[-0.6911503672599792, -0.4564035832881927, 0.8771675825119019]","[-43.625, -61.625, -0.1875]","[0.2356999963521957, 7.994999885559082, 12.032499313354492]","[-1.494682550430298, -0.8673588037490845, 0.9098575711250304]","[4.897500038146973, 7.541399955749512, 3.912799835205078]",,,
"[-9.825640678405762, 2.752584934234619, 4.915363311767578]","[-0.809473991394043, -0.5563650131225586, -0.0272940006107091, 0.1856430023908615, -0.5839913487434387, -1.098645567893982, 2.3267569541931152]","[8.3125, -41.5625, -20.0]","[-2.1099982261657715, -1.1780273914337158, 1.0709514617919922]","[-37.6875, -63.8125, 3.5]","[1.6057000160217283, -8.175700187683105, -6.972099781036377]","[-1.1146894693374634, -0.4481481909751892, 2.615602731704712]","[3.7207999229431152, 8.733699798583984, 2.4591000080108643]",,,
"[2.09128737449646, 1.4311484098434448, 8.693098068237305]","[-0.7292219996452332, -0.6539080142974854, -0.0268389992415905, 0.1997929960489273, -1.125554442405701, -1.2314237356185913, 1.7672276496887207]","[14.3125, -42.125, -15.3125]","[0.4779758751392364, -0.4610985219478607, 1.3007938861846924]","[-31.6875, -64.375, 8.1875]","[16.99880027770996, 10.668399810791016, -0.802899956703186]","[0.6958104372024536, -0.7722383737564087, 1.213579773902893]","[1.405900001525879, 9.247300148010254, 2.946199893951416]",,,
"[27.900245666503903, -11.712406158447266, 5.21577787399292]","[-0.6385610103607178, -0.7440739870071411, -0.0042599998414516, 0.1964019984006881, -1.9168002605438232, -1.2487822771072388, 0.9486149549484252]","[23.1875, -36.0, -15.8125]","[-0.9639453291893004, -0.4179016351699829, 1.196650147438049]","[-22.8125, -58.25, 7.6875]","[-12.32919979095459, 7.689499855041504, 1.0743999481201172]","[0.2501929402351379, 0.4173082113265991, -0.3661351799964905]","[-1.0525000095367432, 9.302499771118164, 2.919600009918213]",right,STOP,
"[5.662239074707031, -2.951150417327881, 7.332252502441406]","[-0.5577200055122375, -0.8034759759902954, 0.0464329980313777, 0.2030220031738281, -2.393035888671875, -1.15571391582489, 0.3860537409782409]","[31.4375, -29.5, -15.5625]","[-0.0884358361363411, 0.0176103729754686, 2.558792352676392]","[-14.5625, -51.75, 7.9375]","[7.509899616241455, 8.118199348449707, 0.0477999970316886]","[0.6008993983268738, -0.3377735614776611, 0.972322940826416]","[-2.89739990234375, 8.973899841308594, 2.691400051116944]",left,START,"[45.0, 1.5, 24.175939559936523, 12.204999923706056, 9.139643669128418, 10.35386848449707, 2402.803207083605, 6.6406515, 44.5835151]"
"[0.8584553599357605, 4.483765125274658, 4.0731401443481445]","[-0.4882259964942932, -0.8468989729881287, 0.1043130010366439, 0.1830729991197586, -2.713420391082764, -1.0454493761062622, 0.0041411821730434]","[36.875, -21.25, -14.4375]","[-1.0641796588897705, 0.0972671955823898, 2.309070587158203]","[-9.125, -43.5, 9.0625]","[3.0311999320983887, 4.752999782562256, -5.68619966506958]","[-1.200995922088623, -0.2140646278858184, 1.416282296180725]","[-4.474100112915039, 8.484199523925781, 2.0420000553131104]",,,
"[-0.474444568157196, 27.8804988861084, 7.04957389831543]","[-0.4669510126113891, -0.8555459976196289, 0.1464219987392425, 0.1689870059490203, -2.8494670391082764, -1.013112187385559, -0.176117867231369]","[39.5, -15.5625, -14.6875]","[-0.1489813029766082, 0.479302316904068, 0.5212251543998718]","[-6.5, -37.8125, 8.8125]","[9.639100074768066, -3.071899890899658, 5.654299736022949]","[-0.1301143020391464, 0.2421120703220367, 0.707957923412323]","[-4.969899654388428, 8.320699691772461, 1.4945999383926392]",,,
"[-0.4922670423984527, 4.764662742614746, 5.157847881317139]","[-0.4226140081882477, -0.8673210144042969, 0.2197120040655136, 0.1444859951734542, -3.0339889526367188, -0.9216078519821168, -0.4427463710308075]","[40.6875, -15.125, -12.0]","[-1.3055760860443115, 0.3944793045520782, 1.059065818786621]","[-5.3125, -37.375, 11.5]","[9.194899559020996, 1.1318999528884888, -0.5004000067710876]","[-2.1916449069976807, 0.3658733665943146, 0.9702983498573304]","[-5.894099712371826, 7.811699867248535, 0.6365999579429626]",,,
"[-9.106853485107422, 21.151996612548828, 8.85055923461914]","[-0.3913840055465698, -0.8684319853782654, 0.2616460025310516, 0.1555150002241134, -3.0407369136810303, -0.8651006817817688, -0.538673460483551]","[41.4375, -12.25, -13.3125]","[-0.1423490494489669, 2.3084073066711426, 0.2675415277481079]","[-4.5625, -34.5, 10.1875]","[12.925799369812012, 4.877599716186523, 11.710299491882324]","[-1.017841100692749, 0.2468419224023819, 1.682096004486084]","[-6.3277997970581055, 7.464399814605713, 0.6402999758720398]",,,
"[2.6352977752685547, -5.7443695068359375, -0.6567390561103821]","[-0.3501879870891571, -0.8738489747047424, 0.2965500056743622, 0.1606660038232803, -3.037999153137207, -0.7856910228729248, -0.6113705635070801]","[42.4375, -10.1875, -14.375]","[-0.4002563655376434, 0.7045021653175354, 0.4486543238162994]","[-3.5625, -32.4375, 9.125]","[11.63599967956543, 17.973798751831055, 1.0175999402999878]","[-1.0191152095794678, 0.3326248526573181, 0.684535562992096]","[-6.895099639892578, 6.936299800872803, 0.7167999744415283]",,,
"[-5.844715595245361, 23.688844680786133, 11.92811393737793]","[-0.3289220035076141, -0.8679789900779724, 0.3342410027980804, 0.1634120047092437, -3.0544445514678955, -0.7480801343917847, -0.700928807258606]","[41.5625, -6.5, -16.5625]","[-1.2027761936187744, 1.176631212234497, 0.6340257525444031]","[-4.4375, -28.75, 6.9375]","[9.084799766540527, -4.374499797821045, 6.429499626159668]","[-0.7389200329780579, 0.0939161702990531, 0.5237035155296326]","[-7.160899639129639, 6.670799732208252, 0.6255999803543091]",,,
"[-2.466602325439453, 22.156248092651367, 13.01437282562256]","[-0.3031820058822632, -0.8565080165863037, 0.376922994852066, 0.1800079941749572, -3.035775661468506, -0.7142540216445923, -0.7896144986152649]","[41.25, -6.8125, -18.1875]","[-0.1226442828774452, 0.4605400264263153, 0.5811771750450134]","[-4.75, -29.0625, 5.3125]","[13.07509994506836, 34.712398529052734, 10.17990016937256]","[-0.868772566318512, 0.7486240863800049, 0.1896649301052093]","[-7.368199825286865, 6.423799991607666, 0.7825999855995178]",,,
"[4.185801982879639, -5.40599250793457, 9.365943908691406]","[-0.2916289865970611, -0.835811972618103, 0.430867999792099, 0.1752759963274002, -3.0873963832855225, -0.6925939321517944, -0.9323920011520386]","[38.875, -5.25, -21.6875]","[-2.754810333251953, -1.018678903579712, 0.081559233367443]","[-7.125, -27.5, 1.8125]","[1.5702999830245972, 7.103899955749512, -1.392499923706055]","[-0.4375714957714081, -0.8143008351325989, -0.0043458696454763]","[-7.535999774932861, 6.261899948120117, 0.4087999761104584]",,,
"[-4.56503438949585, 6.444664001464844, 8.04842472076416]","[-0.2677440047264099, -0.8320339918136597, 0.4429819881916046, 0.1994930058717727, -3.0202419757843018, -0.6716619729995728, -0.93606835603714]","[38.125, -6.25, -22.75]","[0.0093898717314004, 0.5439493060112, -0.1184904053807258]","[-7.875, -28.5, 0.75]","[10.166699409484863, 1.902999997138977, 3.6382999420166016]","[0.4628089666366577, 0.4780456721782684, 0.183032676577568]","[-7.619999885559082, 6.102499961853027, 0.929199993610382]",,,
"[6.856419086456299, 12.058147430419922, 5.467082977294922]","[-0.2448689937591552, -0.8126230239868164, 0.490660011768341, 0.1973160058259964, -3.0417122840881348, -0.6330450177192688, -1.0536738634109497]","[37.0625, -7.0, -23.75]","[-0.8852310180664062, 1.0951941013336182, 0.8339881300926208]","[-8.9375, -29.25, -0.25]","[4.887899875640869, 10.87179946899414, 9.494599342346191]","[-0.9226159453392028, 0.7408748269081116, 0.4469788074493408]","[-7.8668999671936035, 5.801599979400635, 0.7882999777793884]",,,"[45.0, 1.5, 24.164627075195312, 12.44499969482422, 9.290552139282228, 17.25782012939453, 2402.100679755211, 6.6407317, 44.5835915]"
"[-8.232941627502441, 14.982569694519045, 11.2395601272583]","[-0.2490040063858032, -0.7532650232315063, 0.5715169906616211, 0.2096540033817291, -3.101985454559326, -0.6620990037918091, -1.2844994068145752]","[35.4375, -7.6875, -25.8125]","[-2.3037123680114746, 0.5945464372634888, -0.4272915124893188]","[-10.5625, -29.9375, -2.3125]","[5.585299968719482, 9.663899421691896, 8.756799697875977]","[-1.0752100944519043, 0.1809208244085312, -0.1640085875988006]","[-7.728399753570557, 6.028800010681152, 0.3061999976634979]",,,
"[5.896286487579346, 23.72604179382324, 3.5256824493408203]","[-0.2354599982500076, -0.7287319898605347, 0.5976349711418152, 0.2373600006103515, -3.058704137802124, -0.6775469779968262, -1.3445357084274292]","[34.125, -13.5625, -26.125]","[0.2855358719825744, 0.969512939453125, -0.0823446363210678]","[-11.875, -35.8125, -2.625]","[10.646599769592283, 2.301300048828125, 0.6275999546051025]","[-0.6022782325744629, 1.2476835250854492, -0.0424638614058494]","[-7.614199638366699, 6.147599697113037, 0.6324999928474426]",,,
"[-7.478087902069092, 12.31487274169922, 8.472237586975098]","[-0.2347459942102432, -0.6856240034103394, 0.6390100121498108, 0.2578339874744415, -3.070962190628052, -0.709443986415863, -1.474272608757019]","[30.8125, -14.5, -28.25]","[-1.6352338790893557, 0.5011712908744812, -0.5038591027259827]","[-15.1875, -36.75, -4.75]","[1.976999998092652, 4.8902997970581055, 2.9001998901367188]","[-0.9551488757133484, 0.956789493560791, -0.2483603507280349]","[-7.421899795532227, 6.388099670410156, 0.5250999927520752]",,,
"[-2.4000723361968994, 34.65385437011719, 2.6493184566497803]","[-0.2471320033073425, -0.6445350050926208, 0.6765940189361572, 0.2563579976558685, 3.1362972259521484, -0.728124737739563, -1.6213353872299194]","[28.9375, -17.875, -28.125]","[-0.4454080164432525, 1.1012853384017944, 0.0204727128148078]","[-17.0625, -40.125, -4.625]","[-1.6354999542236328, -5.206899642944336, 7.40939998626709]","[-1.072749137878418, 0.4714134335517883, 0.153239905834198]","[-7.319699764251709, 6.526000022888184, -0.0386999994516372]",,,
