TotalAcceleration,Orientation,Magnetometer,GyroscopeUncalibrated,MagnetometerUncalibrated,Accelerometer,Gyroscope,Gravity,Behavior,Status,bearingAccuracy_speedAccuracy_verticalAccuracy_horizontalAccuracy_speed_bearing_altitude_longitude_latitude
"[-3.37133264541626, 27.44782829284668, 12.61325740814209]","[0.5508580207824707, 0.6380890011787415, 0.5146600008010864, 0.1565929949283599, -2.3237218856811523, -1.043512940406799, 1.845798134803772]","[30.75, -32.25, 9.5]","[-1.0508278608322144, -1.778368353843689, 1.769222855567932]","[-14.6875, -54.25, 30.3125]","[8.191900253295898, -14.994999885559082, 1.0856999158859253]","[-1.2559564113616943, -0.7332826256752014, 0.24872687458992]","[-3.374099969863892, 8.474599838256836, 3.600600004196167]",,,
"[0.3816932141780853, 10.50006866455078, 3.25620985031128]","[0.5479699969291687, 0.6443970203399658, 0.4975740015506744, 0.1920929998159408, -2.4009382724761963, -1.1137988567352295, 1.789421558380127]","[29.125, -33.9375, 9.6875]","[-0.9151633977890016, -0.4006752371788025, -0.7708421349525452]","[-16.3125, -55.9375, 30.5]","[3.569099903106689, -2.1189000606536865, 1.555799961090088]","[0.3116808831691742, 0.0910538285970687, -1.0718066692352295]","[-3.193599939346313, 8.800299644470215, 2.919800043106079]",,,
"[-0.5294824838638306, 12.528416633605955, 4.9563422203063965]","[0.5861989855766296, 0.6181939840316772, 0.4852910041809082, 0.1967169940471649, -2.196460485458374, -1.1572448015213013, 1.975616335868836]","[26.875, -36.375, 8.1875]","[0.3568674623966217, 0.1875879913568496, -0.8235685229301453]","[-18.5625, -58.375, 29.0]","[4.129799842834473, -2.3287999629974365, 1.832799911499024]","[-0.1356295347213745, 0.4621980786323547, -0.8371995091438293]","[-2.3078999519348145, 8.979899406433105, 3.194299936294556]",,,
"[-4.4665846824646, 14.717598915100098, 2.5284111499786377]","[0.6111260056495667, 0.61558598279953, 0.4575870037078857, 0.1954279989004135, -2.0769803524017334, -1.19783353805542, 2.0429587364196777]","[25.375, -37.5625, 7.125]","[-0.1231678873300552, 0.2296329736709594, -0.7118150591850281]","[-20.0625, -59.5625, 27.9375]","[-4.154200077056885, 11.53660011291504, -0.3756999969482422]","[-0.4342902898788452, 0.7044847011566162, 0.1040041670203208]","[-1.7323999404907229, 9.132399559020996, 3.125099897384644]",,,"[45.0, 1.5, 22.5152645111084, 12.104000091552734, 12.28823471069336, 141.0421142578125, 2291.522076866589, 6.6650357, 44.5940534]"
"[-0.7006008625030518, 3.385516166687012, 5.357850074768066]","[0.6311290264129639, 0.6106089949607849, 0.4372160136699676, 0.1940950006246566, -1.9569400548934937, -1.2240076065063477, 2.1253461837768555]","[25.1875, -37.875, 7.125]","[-0.1896998286247253, 0.2373647838830948, -0.6634345650672913]","[-20.25, -59.875, 27.9375]","[3.120800018310547, -4.380899906158447, 0.4395999908447265]","[-0.2183406949043274, -0.109868474304676, -0.1095368638634681]","[-1.2552999258041382, 9.22279930114746, 3.087599992752075]",,,
"[2.4775965213775635, 7.620638847351074, 8.033677101135254]","[0.6390029788017273, 0.6109640002250671, 0.4246380031108856, 0.1951379925012588, -1.909528136253357, -1.2423406839370728, 2.152672290802002]","[24.625, -38.6875, 6.3125]","[-0.1781283020973205, -0.117844633758068, -0.1311963945627212]","[-20.8125, -60.6875, 27.125]","[5.05079984664917, -2.5262999534606934, 1.5592999458312988]","[-0.0813672468066215, -0.2336821258068084, 0.0312588475644588]","[-1.0511000156402588, 9.282400131225586, 2.983599901199341]",,,
"[1.9787886142730715, 2.9168081283569336, 5.376917362213135]","[0.6544719934463501, 0.6040570139884949, 0.4215179979801178, 0.1705970019102096, -1.812269926071167, -1.206840991973877, 2.208829641342163]","[24.4375, -38.8125, 3.1875]","[-0.0707731023430824, -0.3639186024665832, 0.5513843894004822]","[-21.0, -60.8125, 24.0]","[4.640399932861328, -5.711199760437012, 6.839999675750732]","[-0.2599842548370361, 0.6628760695457458, -0.191043734550476]","[-0.8346999883651733, 9.164199829101562, 3.389599800109864]",,,
"[3.2438559532165527, 4.741294860839844, 5.791429996490479]","[0.6567590236663818, 0.611840009689331, 0.4052320122718811, 0.1735090017318725, -1.8073221445083616, -1.2354174852371216, 2.1902687549591064]","[25.25, -38.4375, 3.5]","[-0.3726277947425842, 0.6651449799537659, -0.3922452926635742]","[-20.1875, -60.4375, 24.3125]","[-0.8068000078201294, 9.846399307250977, 2.0272998809814453]","[0.7019365429878235, 0.1839402467012405, -0.0317998975515365]","[-0.7562999725341797, 9.260199546813965, 3.137699842453003]",,,
"[-4.560513496398926, 22.51499557495117, 0.4082784354686737]","[0.6675519943237305, 0.6036589741706848, 0.4089199900627136, 0.1508439928293228, -1.7428909540176392, -1.1925500631332395, 2.2282803058624268]","[25.375, -38.125, 2.1875]","[0.5854183435440063, 0.1142492517828941, 0.2877000868320465]","[-20.0625, -60.125, 23.0]","[0.23539999127388, -6.91540002822876, 6.44189977645874]","[0.1967684179544448, 0.8902575373649597, -0.6807482242584229]","[-0.6200999617576599, 9.113399505615234, 3.567899942398072]",,,
"[1.6820799112319946, -1.9537835121154783, 4.219186305999756]","[0.6841310262680054, 0.6008229851722717, 0.387378990650177, 0.1446110010147094, -1.6327537298202517, -1.2057909965515137, 2.2938897609710693]","[22.8125, -40.375, 0.3125]","[-0.3535513579845428, 0.6132388710975647, -0.4861789047718048]","[-22.625, -62.375, 21.125]","[-4.080399990081787, 12.302799224853516, -0.2184999883174896]","[-0.3343352675437927, 0.4493175745010376, -0.5571963787078857]","[-0.2166999876499176, 9.160599708557127, 3.4937000274658203]",,,
"[1.4107210636138916, 10.080096244812012, 2.3702404499053955]","[0.731257975101471, 0.5668799877166748, 0.3523890078067779, 0.1404619961977005, -1.27393639087677, -1.1891844272613523, 2.593351125717163]","[17.75, -42.9375, -1.625]","[0.1344427168369293, 0.1252971887588501, -2.0670456886291504]","[-27.6875, -64.9375, 19.1875]","[-2.4963998794555664, -0.9878000020980836, -2.461599826812744]","[0.2871764600276947, 0.4907516837120056, -1.5947597026824951]","[1.0683000087738037, 9.101200103759766, 3.492299795150757]",,,
"[0.3435679376125335, -2.887991428375244, 8.291666030883789]","[0.7798309922218323, 0.4955570101737976, 0.3523330092430115, 0.1488150060176849, -0.995731234550476, -1.071179747581482, 2.894662618637085]","[10.75, -45.5, -5.4375]","[1.2032997608184814, -0.3561868071556091, -1.5551756620407104]","[-34.6875, -67.5, 15.375]","[-3.5436999797821045, 6.801300048828125, -1.229599952697754]","[1.0011383295059204, -0.4228583574295044, -2.0321741104125977]","[2.5551998615264893, 8.60789966583252, 3.942499876022339]",,,
"[-3.932265520095825, 44.46003723144531, -4.257158756256104]","[0.8271809816360474, 0.4039210081100464, 0.3725019991397857, 0.1177309975028038, -0.9207922220230104, -0.8570913076400757, 2.978717565536499]","[3.75, -44.1875, -11.5]","[1.0065139532089231, 0.7499330639839172, -2.8349382877349854]","[-41.6875, -66.1875, 9.3125]","[-6.134500026702881, -8.600199699401855, 1.215399980545044]","[1.4558489322662354, 0.166329875588417, -1.4126695394515991]","[3.885099887847901, 7.41319990158081, 5.110599994659424]",,,
"[0.4705947041511535, 12.46913719177246, 5.348397254943848]","[0.8605030179023743, 0.3062590062618255, 0.3885180056095123, 0.1216230019927024, -0.8609578013420105, -0.6707568764686584, 3.104997396469116]","[-4.0, -44.5, -13.0625]","[-0.1760339140892028, -0.54372239112854, -1.4911744594573977]","[-49.4375, -66.5, 7.75]","[-11.4306001663208, 9.13659954071045, 2.130399942398072]","[-0.4066791534423828, -0.3168121576309204, -1.6612741947174072]","[5.006400108337402, 6.09559965133667, 5.826499938964844]",left,STOP,"[45.0, 1.5, 24.345027923583984, 12.029999732971191, 12.114483833312988, 139.2908935546875, 2290.4875715943053, 6.6651279, 44.5939688]"
"[-17.57185173034668, 26.34593963623047, 2.701157569885254]","[0.8788489699363708, 0.2595320045948028, 0.3707109987735748, 0.1511240005493164, -0.7705503106117249, -0.6043477654457092, -3.052508354187012]","[-8.0, -43.4375, -13.0625]","[0.7327415943145752, -0.2833367586135864, -1.393313765525818]","[-53.4375, -65.4375, 7.75]","[-14.164599418640137, 0.0964999943971633, -0.5133999586105347]","[0.5426926612854004, 0.5849819779396057, -1.6790242195129397]","[5.790099620819092, 5.572400093078613, 5.620699882507324]",right,START,
"[4.445783615112305, 5.53061580657959, 7.471882343292236]","[0.8848559856414795, 0.2234179973602295, 0.3721849918365478, 0.1690890043973922, -0.7522324323654175, -0.5483152866363525, -2.98518705368042]","[-11.625, -43.3125, -12.4375]","[-0.3866427838802337, -1.196650147438049, 0.0111177470535039]","[-57.0625, -65.3125, 8.375]","[-9.186800003051758, 13.575399398803713, -1.6787999868392944]","[-0.4407654404640198, -0.8124333024024963, -0.5420992374420166]","[6.110699653625488, 5.111700057983398, 5.718299865722656]",,,
"[-5.366086006164551, 7.953882694244385, 7.113134860992432]","[0.872514009475708, 0.2116730064153671, 0.3936409950256347, 0.1973769962787628, -0.7877848148345947, -0.5524410009384155, -2.9311931133270264]","[-11.1875, -43.6875, -10.6875]","[-0.8954237103462219, -0.4136779308319092, -0.9406800866127014]","[-56.625, -65.6875, 10.125]","[-9.968500137329102, 8.458799362182617, 4.375799655914307]","[-0.8040557503700256, 0.205529972910881, -1.0884746313095093]","[5.888700008392334, 5.146199703216553, 5.916899681091309]",,,
"[-2.992713928222656, 15.853474617004396, 6.706790924072266]","[0.864503026008606, 0.1788379997014999, 0.3920960128307342, 0.2586719989776611, -0.7498769760131836, -0.5375819802284241, -2.776092290878296]","[-16.4375, -41.75, -7.75]","[-0.4323529601097107, -1.1721631288528442, -1.1515158414840698]","[-62.125, -64.125, 12.5]","[-12.328299522399902, 4.81689977645874, -0.2723000049591064]","[-0.8046665787696838, -1.0938327312469482, -1.136855125427246]","[6.164000034332275, 5.021599769592285, 5.740900039672852]",,,
"[-1.1844402551651, 14.03132438659668, 6.714653968811035]","[0.8450409770011902, 0.1411689966917038, 0.4129929840564728, 0.3088899850845337, -0.7787015438079834, -0.5163691639900208, -2.656562089920044]","[-18.0, -41.4375, -6.8125]","[-0.2271022349596023, -0.8951095342636108, 0.0555014684796333]","[-63.6875, -63.8125, 13.4375]","[-9.8641996383667, 14.2170991897583, -2.478999853134156]","[-0.5257106423377991, -0.5821545720100403, 0.3712140917778015]","[6.070399761199951, 4.841799736022949, 5.989699840545654]",,,
"[-2.7154364585876465, 15.282121658325195, 2.843890190124512]","[0.8389999866485596, 0.1298680007457733, 0.4195950031280517, 0.3211719989776611, -0.7906716465950012, -0.509158730506897, -2.6267435550689697]","[-18.625, -41.3125, -7.125]","[0.4631929397583008, 0.4915719926357269, -0.4558799862861633]","[-64.3125, -63.6875, 13.125]","[-4.102200031280518, -27.8716983795166, 5.578799724578857]","[0.2926393449306488, 0.1753357797861099, -1.0740232467651367]","[6.02269983291626, 4.780200004577637, 6.086599826812744]",,,
"[2.0741829872131348, 1.2529432773590088, 14.539862632751465]","[0.8335409760475159, 0.135111004114151, 0.439208984375, 0.306672990322113, -0.8437232375144958, -0.5174070000648499, -2.6729331016540527]","[-17.25, -41.875, -9.1875]","[0.1922654658555984, -0.2331934422254562, 0.857567548751831]","[-62.9375, -64.25, 11.0625]","[-0.6134999990463257, 12.934599876403809, -1.041100025177002]","[0.6735051274299622, -0.3630284965038299, 0.5213472843170166]","[5.664999961853027, 4.850599765777588, 6.36769962310791]",,,
"[-3.4011359214782715, 10.086101531982422, 7.541553020477295]","[0.825357973575592, 0.152318999171257, 0.4554240107536316, 0.2969349920749664, -0.887156069278717, -0.5490745306015015, -2.716972827911377]","[-14.9375, -42.375, -7.3125]","[-0.3382971584796905, -0.6120520830154419, 0.3611958920955658]","[-60.625, -64.75, 12.9375]","[-9.90049934387207, 11.292799949645996, -2.812700033187866]","[-0.3190112709999084, -0.6437123417854309, 0.3698876202106476]","[5.283499717712402, 5.118000030517578, 6.485300064086914]",,,
"[0.2851877510547638, 11.319125175476074, 5.226494789123535]","[0.8066239953041077, 0.1720049977302551, 0.4780389964580536, 0.3020749986171722, -0.943479299545288, -0.6020023822784424, -2.7390713691711426]","[-12.4375, -43.75, -7.5625]","[0.0150796445086598, -0.8597491979598999, 0.4959527552127838]","[-58.125, -66.125, 12.6875]","[-6.5590996742248535, 3.248199939727783, 0.6310999989509583]","[0.1212654784321785, -0.6594377756118774, 0.5178566575050354]","[4.74429988861084, 5.553400039672852, 6.543699741363525]",,,
"[-2.9115023612976074, 14.554160118103027, 6.209888458251953]","[0.7842190265655518, 0.1902790069580078, 0.5088850259780884, 0.2997159957885742, -1.0312342643737793, -0.6478617787361145, -2.787574052810669]","[-10.0, -44.9375, -6.5]","[-0.4555309414863586, -0.8984082341194153, 0.6171833276748657]","[-55.6875, -67.3125, 13.75]","[-5.085799694061279, 0.8410999774932861, -1.4025999307632446]","[-0.6151936650276184, -0.6102892756462097, 0.6865601539611816]","[4.017300128936768, 5.918099880218506, 6.708600044250488]",,,"[45.0, 1.5, 25.02213478088379, 12.017000198364258, 11.957467079162598, 139.03463745117188, 2289.4421695508063, 6.6652269, 44.5938888]"
"[2.55069637298584, 13.797200202941896, 10.598076820373535]","[0.7551320195198059, 0.2149759978055954, 0.5386710166931152, 0.3056029975414276, -1.1235026121139526, -0.7127403020858765, -2.8327856063842773]","[-5.375, -45.75, -5.125]","[-0.7057238817214966, -0.2478891164064407, 1.2157963514328003]","[-51.0625, -68.125, 15.125]","[-0.3154000043869018, 3.44190001487732, -6.136499881744385]","[-0.733474612236023, -0.7811395525932312, 1.115544676780701]","[3.2091000080108643, 6.412600040435791, 6.689499855041504]",,,
"[-1.0864025354385376, 10.71791172027588, 1.6711623668670654]","[0.715595006942749, 0.2751339972019195, 0.5676209926605225, 0.3000499904155731, -1.2651764154434204, -0.8247798085212708, -2.9682157039642334]","[0.5, -46.3125, -1.875]","[-0.63023841381073, -0.0208566840738058, 1.4256547689437866]","[-45.1875, -68.6875, 18.375]","[-2.1401000022888184, 1.375999927520752, -4.622200012207031]","[-0.8107578158378601, -0.0223751217126846, 1.8788294792175293]","[2.0025999546051025, 7.201900005340576, 6.347499847412109]",,,
"[1.7522395849227903, 4.350944519042969, 4.49429988861084]","[0.6726539731025696, 0.3529109954833984, 0.5840460062026978, 0.2861469984054565, -1.4536683559417725, -0.942482888698578, 3.0951695442199707]","[8.25, -45.875, 1.5625]","[-1.1053345203399658, 0.3904476165771484, 2.0498194694519043]","[-37.4375, -68.25, 21.8125]","[1.3142999410629272, -2.329699993133545, 0.8823999762535095]","[-1.3272705078125, 0.376205712556839, 1.9626401662826536]","[0.6735000014305115, 7.933699607849121, 5.724599838256836]",,,
"[1.4723095893859863, 2.239641666412353, 6.460638046264648]","[0.6304109692573547, 0.4510749876499176, 0.5800520181655884, 0.2503030002117157, -1.72747004032135, -1.0335139036178589, 2.7236995697021484]","[18.0625, -42.625, 4.125]","[-0.7179237604141235, 0.0598473399877548, 1.712604284286499]","[-27.625, -65.0, 24.375]","[-1.5363999605178833, 4.440999984741211, -1.8104000091552728]","[-0.5903052687644958, 0.8034448623657227, 2.080641984939575]","[-0.7831000089645386, 8.42490005493164, 4.957499980926514]",right,STOP,
"[0.629675030708313, 11.384563446044922, 3.473297119140625]","[0.5836120247840881, 0.5447419881820679, 0.5659679770469666, 0.2057469934225082, -2.063162326812744, -1.0526291131973269, 2.2781429290771484]","[25.8125, -37.5625, 7.875]","[-0.5186071395874023, 0.2285159528255462, 1.001784086227417]","[-19.875, -59.9375, 28.125]","[2.558199882507324, 0.4438000023365021, 3.0859999656677246]","[-0.6880087852478027, 1.4733895063400269, 2.006971597671509]","[-2.2960000038146973, 8.519299507141113, 4.280099868774414]",left,START,
"[0.4380239844322204, 10.675975799560549, 12.350892066955566]","[0.5572749972343445, 0.6105419993400574, 0.540569007396698, 0.1564199924468994, -2.246664524078369, -1.0152097940444946, 1.9710966348648071]","[29.5, -33.4375, 8.0625]","[-0.3074572086334228, 0.4152487218379974, 0.1592787504196167]","[-16.1875, -55.8125, 28.3125]","[3.909199953079224, 7.585700035095215, 1.8585000038146973]","[0.003159045940265, -0.0408407039940357, 0.2322858721017837]","[-3.2356998920440674, 8.331600189208984, 4.035299777984619]",,,
"[-2.3202784061431885, 9.494705200195312, 8.317514419555664]","[0.5600519776344299, 0.6127780079841614, 0.5348470211029053, 0.1574209928512573, -2.24281644821167, -1.0251024961471558, 1.965214490890503]","[28.6875, -34.3125, 7.125]","[-0.2508387267589569, 0.3627143204212188, -1.796519756317139]","[-17.0, -56.6875, 27.375]","[3.0473999977111816, 16.80729866027832, 2.700399875640869]","[-0.1734857261180877, 0.5030388236045837, -0.8578293323516846]","[-3.1686999797821045, 8.382399559020996, 3.982999801635742]",,,
"[2.633277177810669, 5.689877986907959, 7.811217308044434]","[0.5917320251464844, 0.5880470275878906, 0.5211449861526489, 0.1801680028438568, -2.096311569213867, -1.083751559257507, 2.11792516708374]","[24.8125, -37.5, 6.3125]","[0.7300537824630737, 0.084613561630249, -1.1060675382614136]","[-20.875, -59.875, 26.5625]","[4.3292999267578125, 6.019399642944336, 6.968199729919434]","[0.705217719078064, 0.7131589651107788, -1.0377029180526731]","[-2.3023998737335205, 8.666299819946289, 3.9702999591827393]",,,
"[3.914558172225952, 10.459548950195312, 4.95647668838501]","[0.6282609701156616, 0.5504310131072998, 0.5216559767723083, 0.1737429946660995, -1.883725881576538, -1.0611083507537842, 2.323890447616577]","[22.6875, -39.9375, 3.25]","[0.2165779024362564, 0.6972066760063171, -0.5701292753219604]","[-23.0, -62.3125, 23.5]","[2.546999931335449, 3.2724997997283936, 4.413599967956543]","[0.208409771323204, 0.8529598712921143, -0.5325174331665039]","[-1.4728999137878418, 8.560199737548828, 4.552199840545654]",,,"[45.0, 1.5, 20.80603408813477, 11.748000144958496, 11.5467529296875, 147.3207244873047, 2288.4007321717218, 6.6653069, 44.5938092]"
"[0.3240121006965637, 4.631075859069824, 8.559367179870605]","[0.6535599827766418, 0.5399720072746277, 0.5024129748344421, 0.1699060052633285, -1.7546075582504272, -1.0686137676239014, 2.4129726886749268]","[21.0, -40.25, 3.1875]","[-0.6351951360702515, -0.1043183282017707, 0.2457772642374038]","[-24.6875, -62.625, 23.4375]","[0.7111999988555908, -0.0460999980568885, -1.461300015449524]","[-0.4975933730602264, -0.0599869675934314, -0.0736528933048248]","[-0.8626999855041504, 8.595799446105957, 4.640699863433838]",,,
"[1.941142082214356, 16.157146453857422, 4.276963233947754]","[0.6586009860038757, 0.5440980195999146, 0.4859080016613006, 0.1846430003643036, -1.716191649436951, -1.1109619140625, 2.442616701126098]","[20.25, -40.375, 4.0]","[-0.0107686817646026, 0.159418374300003, 0.3368834555149078]","[-25.4375, -62.75, 24.25]","[-0.7644000053405762, -0.9361000061035156, 1.7263998985290527]","[-0.1967509686946869, -0.0823097303509712, 0.117321029305458]","[-0.6304999589920044, 8.788000106811523, 4.30620002746582]",,,
"[1.199878215789795, 7.758879661560059, 7.0511345863342285]","[0.6669840216636658, 0.5352309942245483, 0.4841260015964508, 0.185148999094963, -1.6636898517608645, -1.1045275926589966, 2.4938435554504395]","[19.125, -41.8125, 3.6875]","[-0.2809805572032928, 0.2507514655590057, -0.2581691145896911]","[-26.5625, -64.1875, 23.9375]","[-0.2946999967098236, -4.057199954986572, 1.317399978637695]","[-0.2424785941839218, -0.0674395188689231, -0.3444930911064148]","[-0.4088999927043915, 8.75979995727539, 4.389499664306641]",,,
"[0.1914212256669998, 7.304776191711426, 5.95936918258667]","[0.6767539978027344, 0.5295979976654053, 0.4712019860744476, 0.198741003870964, -1.582522988319397, -1.1292909383773804, 2.572944164276123]","[18.3125, -41.6875, 3.6875]","[0.1462760418653488, 0.3356966376304626, -0.0426034852862358]","[-27.375, -64.0625, 23.9375]","[-1.2698999643325806, -2.259999990463257, -0.9569000005722046]","[0.0260752197355031, 0.5603030323982239, -0.1344078034162521]","[-0.049100000411272, 8.866199493408203, 4.190000057220459]",,,
"[-0.1406354010105133, 9.68740940093994, 4.403415679931641]","[0.6933169960975647, 0.520937979221344, 0.4617919921875, 0.1862279921770095, -1.5020209550857544, -1.1069705486297607, 2.6200129985809326]","[16.5625, -42.8125, 1.875]","[0.3531150221824646, 0.7023728489875793, -0.4855331480503082]","[-29.125, -65.1875, 22.125]","[-0.965999960899353, -0.5575000047683716, -1.0587999820709229]","[0.2773851752281189, 0.396207183599472, -0.4126830995082855]","[0.3014000058174133, 8.770500183105469, 4.376800060272217]",,,
"[-2.291921377182007, 14.45504093170166, 8.4791898727417]","[0.7224730253219604, 0.4866670072078705, 0.4588179886341095, 0.1751379966735839, -1.3601943254470823, -1.0430028438568115, 2.74719786643982]","[13.6875, -43.6875, -1.875]","[0.7774743437767029, 0.8287521600723267, -0.8592779636383057]","[-32.0, -66.0625, 18.375]","[-1.747999906539917, 8.20319938659668, -4.756099700927734]","[0.8264308571815491, 0.7085687518119812, -0.8304101824760437]","[1.0324000120162964, 8.472100257873535, 4.829699993133545]",,,
"[0.1144332662224769, 1.0662721395492554, 8.13847541809082]","[0.7567219734191895, 0.4420520067214966, 0.4510250091552734, 0.1689279973506927, -1.2081451416015625, -0.9638655781745912, 2.888000011444092]","[8.125, -46.0, -2.625]","[-0.5955936312675476, -0.46434485912323, -0.8343721032142639]","[-37.5625, -68.375, 17.625]","[-3.5804998874664307, 3.741099834442138, -4.230000019073486]","[-0.9484992027282716, -0.5155876874923706, -1.2217828035354614]","[1.9840999841690063, 8.05519962310791, 5.229399681091309]",,,
"[-0.2091287225484848, 6.313097953796387, 4.429522037506104]","[0.7701259851455688, 0.4062590003013611, 0.4434419870376587, 0.2126449942588806, -1.073996901512146, -0.9515784978866576, 3.085087776184082]","[5.25, -46.5625, -1.75]","[0.3718074858188629, 0.191706970334053, -0.3827856183052063]","[-40.4375, -68.9375, 18.5]","[-3.015699863433838, -1.3777999877929688, -0.9643999934196472]","[0.107669360935688, 0.2844188511371612, -0.5784370303153992]","[2.7126998901367188, 7.985799789428711, 5.003599643707275]",left,STOP,
"[-1.2005006074905396, 14.962084770202637, 1.6662590503692627]","[0.7847260236740112, 0.3785960078239441, 0.4437209963798523, 0.2097170054912567, -1.0345014333724976, -0.8951452970504761, 3.130653619766236]","[2.9375, -46.375, -4.375]","[0.712495744228363, 0.3424510657787323, -0.4206243455410003]","[-42.75, -68.75, 15.875]","[-5.439199924468994, -5.09559965133667, 1.9197999238967896]","[0.6139719486236572, 0.5832540988922119, -0.3355046510696411]","[3.133699893951416, 7.652099609375, 5.271999835968018]",right,START,
"[-1.4663528203964231, 14.636358261108398, 5.896526336669922]","[0.8015819787979126, 0.3495770096778869, 0.4482100009918213, 0.1853840053081512, -1.0298250913619995, -0.8133766055107117, 3.1180593967437744]","[1.5, -45.625, -7.625]","[0.5718571543693542, 0.1186823919415474, -0.2157576084136963]","[-44.1875, -68.0, 12.625]","[-6.107500076293945, -0.7525999546051025, 0.7906999588012695]","[0.6897889971733093, 0.0999724566936492, -0.1618967354297638]","[3.469599962234497, 7.12559986114502, 5.7754998207092285]",,,
"[-0.5603006482124329, 4.54869556427002, 2.9749679565429688]","[0.809158980846405, 0.3297989964485168, 0.4526540040969848, 0.1777549982070922, -1.0262056589126587, -0.7679230570793152, 3.126431703567505]","[-0.375, -45.75, -7.625]","[-0.2801951467990875, -0.1421221643686294, -0.6414259672164917]","[-46.0625, -68.125, 12.625]","[-5.348499774932861, 4.73420000076294, 2.6726999282836914]","[-0.1991595178842544, -0.1411622315645218, -0.5368807315826416]","[3.654599905014038, 6.812099933624268, 6.033899784088135]",,,"[45.0, 1.5, 24.04391288757324, 11.81999969482422, 10.58612823486328, 147.14157104492188, 2287.327002477832, 6.6653737, 44.5937261]"
"[1.46392023563385, 3.499068260192871, 3.5100433826446533]","[0.8099290132522583, 0.3074019849300384, 0.4562950134277344, 0.2032549977302551, -0.9997198581695556, -0.7524591684341431, -3.074814558029175]","[-1.5625, -45.5, -8.4375]","[0.0234921313822269, -0.0813148915767669, -0.3687182664871216]","[-47.25, -67.875, 11.8125]","[-4.6103997230529785, -6.712399959564209, 0.0031999999191612]","[0.0131423296406865, -0.2927266359329223, -0.4291240870952606]","[3.8695998191833496, 6.702199935913086, 6.022899627685547]",,,
"[0.2631419003009796, 7.897082805633545, 2.6494619846343994]","[0.8073959946632385, 0.2955099940299988, 0.466865986585617, 0.2069279998540878, -1.0182833671569824, -0.7347510457038879, -3.06304931640625]","[-2.125, -45.3125, -8.375]","[0.3878645300865173, -0.2167873382568359, 0.0025481807533651]","[-47.8125, -67.6875, 11.875]","[-3.9231998920440674, 7.95359992980957, -0.3998999893665313]","[0.3906570374965668, -0.0836361795663833, 0.0398633182048797]","[3.81879997253418, 6.574399948120117, 6.19379997253418]",,,
"[-1.5824332237243652, 7.994919300079346, 2.512762546539306]","[0.8152459859848022, 0.2851040065288543, 0.4660750031471252, 0.1919910013675689, -1.0161378383636477, -0.6994856595993042, -3.0797626972198486]","[-4.125, -44.625, -9.75]","[0.0142767932265996, 0.1081929579377174, -1.4705445766448977]","[-49.8125, -67.0, 10.5]","[-6.230299949645996, -1.9759999513626096, -1.552299976348877]","[0.1347917765378952, -0.0124791041016578, -1.1602774858474731]","[3.9517998695373535, 6.313699722290039, 6.378799915313721]",,,
"[-1.9030455350875848, 9.628999710083008, 3.6594417095184326]","[0.8254969716072083, 0.2421080023050308, 0.4616209864616394, 0.2164289951324463, -0.9637092351913452, -0.642920196056366, -2.9736270904541016]","[-7.5, -44.0625, -10.0625]","[-0.0167900677770376, -0.2536835968494415, -0.4693714082241058]","[-53.1875, -66.4375, 10.1875]","[-6.583999633789063, 7.972799777984619, -1.6125999689102173]","[-0.0617148429155349, -0.3655766546726227, -0.386014461517334]","[4.477399826049805, 5.87939977645874, 6.446199893951416]",,,
"[-4.230075836181641, 10.45395565032959, 0.8231552839279175]","[0.828993022441864, 0.2048529982566833, 0.4591229856014251, 0.2449709922075271, -0.9284170269966124, -0.599932849407196, -2.8742308616638184]","[-11.625, -43.0, -10.1875]","[0.2565110325813293, -0.3461860418319702, -1.3813059329986572]","[-57.3125, -65.375, 10.0625]","[-5.522799968719482, -3.8844997882843018, 0.0031999999191612]","[0.0789936035871505, -0.0501956678926944, -1.0667277574539185]","[4.849199771881104, 5.536699771881104, 6.4807000160217285]",,,
"[-1.933988332748413, -1.4577336311340332, 8.21371078491211]","[0.8290759921073914, 0.1476799994707107, 0.4682880043983459, 0.2674480080604553, -0.932204246520996, -0.5182506442070007, -2.782649040222168]","[-16.875, -41.125, -12.4375]","[-0.0924500897526741, -0.4526336789131164, -0.3805515766143799]","[-62.5625, -63.5, 7.8125]","[-7.971199989318848, 6.074599742889404, -4.653199672698975]","[0.2457249015569687, -0.8513017892837524, -1.0194119215011597]","[5.0777997970581055, 4.857800006866455, 6.840099811553955]",,,
"[-3.1455788612365723, 7.319553375244141, 7.573319911956787]","[0.8242189884185791, 0.0938649997115135, 0.4809930026531219, 0.283720999956131, -0.958318293094635, -0.4419094324111938, -2.71089243888855]","[-18.3125, -39.5625, -13.6875]","[-0.232757106423378, 0.3506366312503814, -0.0389557480812072]","[-64.0, -61.9375, 6.5625]","[-2.390899896621704, 7.425899982452393, 1.2218999862670898]","[0.380115270614624, -0.2870543003082275, 0.205547422170639]","[5.096199989318848, 4.193900108337402, 7.253200054168701]",,,
